,object_index,x,y,barycenter_ra,barycenter_dec,aperture_flux,aperture_flux_error,time,flux_radius,gaussian_fwhm,background,threshold,flux_max,isoarea_image,prof_rms_major_axis,prof_rms_minor_axis,pos_angle,flags
126,127,369.1049,365.1075,354.7460219,42.4105318,11964.96,188.366,1.0893333333333333,1.356,2.85,53.00378,24.1498,1521.031,39.0,1.256,0.984,-34.5,0
128,129,372.2206,362.5948,354.7460239,42.4105244,12473.87,188.1562,1.0956666666666666,1.297,2.74,52.75663,24.14196,1605.022,37.0,1.248,0.959,-31.57,0
126,127,375.9417,360.3315,354.7459971,42.4105123,12745.16,189.0845,1.1019999999999999,1.262,2.15,53.36353,24.24319,1815.027,41.0,1.176,0.999,-38.91,0
128,129,379.0815,358.041,354.7460412,42.4105314,12064.42,188.2928,1.1083333333333334,1.345,3.14,53.08969,24.14931,1479.588,35.0,1.255,0.924,-29.96,0
132,133,381.8568,355.8534,354.7460481,42.4105211,12384.92,187.8381,1.1146666666666667,1.334,2.82,52.91643,24.08213,1789.874,41.0,1.262,0.987,-27.33,0
136,137,384.9128,353.8942,354.7460422,42.4104875,12147.43,189.3736,1.121,1.274,2.15,53.04139,24.27643,2063.098,35.0,1.173,0.976,-23.4,0
138,139,388.7503,351.6007,354.7460884,42.4105776,12232.06,188.5802,1.1273333333333333,1.465,3.35,52.75559,24.18999,1369.829,41.0,1.387,0.98,-30.98,0
123,124,391.8731,349.2884,354.7460405,42.4105103,12102.12,187.8426,1.1336666666666666,1.337,2.61,52.89141,24.08397,1537.593,42.0,1.26,1.034,-40.74,0
131,132,394.8926,347.2384,354.7460139,42.4105097,11983.71,188.309,1.14,1.272,2.59,53.05616,24.14503,1713.261,36.0,1.186,0.959,-30.82,0
90,91,903.5918,531.9147,354.7459561,42.4104954,12580.91,190.767,0.11399999999999999,1.248,2.72,59.20367,24.45634,1640.495,35.0,1.197,0.865,-55.85,0
129,130,398.1917,345.4193,354.7460529,42.4105459,12136.21,188.0005,1.1463333333333332,1.336,2.8,52.62057,24.12453,1670.373,41.0,1.307,0.951,-24.99,0
135,136,401.2931,343.0666,354.7460597,42.4105332,12064.48,188.0004,1.1526666666666667,1.315,2.79,52.67339,24.10546,1528.83,35.0,1.237,0.914,-40.01,0
135,136,404.6442,341.0041,354.7460252,42.4105282,12195.27,188.2125,1.159,1.289,2.69,52.83672,24.14283,1815.731,35.0,1.212,0.9,-33.33,0
139,140,407.7218,338.7118,354.7460283,42.4105239,12422.24,187.839,1.165333333333333,1.272,2.63,53.03569,24.08224,1833.063,37.0,1.224,0.906,-29.48,0
132,133,410.9343,336.8067,354.7460399,42.4105218,12268.65,187.7604,1.1716666666666666,1.328,2.83,52.69263,24.07596,1814.343,37.0,1.255,0.94,-29.85,0
133,134,414.019,334.5766,354.7460193,42.4105146,12245.93,188.2922,1.178,1.324,2.89,52.56684,24.15178,1556.903,37.0,1.264,0.927,-27.82,0
139,140,417.0732,332.5136,354.7460601,42.410523,12603.49,187.8411,1.1843333333333335,1.33,2.8,52.68937,24.08504,1730.31,43.0,1.325,1.001,-35.33,0
129,130,420.3838,330.3137,354.7460297,42.4105036,12036.61,187.7027,1.1906666666666665,1.347,2.77,52.62298,24.06477,1556.256,44.0,1.285,1.044,-34.6,0
139,140,424.2,328.1291,354.7460117,42.4105142,12085.2,187.7662,1.1969999999999998,1.245,2.15,52.54172,24.07797,1856.298,35.0,1.179,0.919,-47.38,0
134,135,427.1606,326.1588,354.745983,42.4104852,12508.44,188.0499,1.2033333333333334,1.295,2.62,52.66984,24.10548,1923.757,38.0,1.283,0.911,-26.32,0
91,92,901.426,534.4083,354.7459238,42.4105003,12790.54,191.1444,0.12033333333333333,1.155,2.2,59.42417,24.52279,1888.07,34.0,1.103,0.909,-45.52,0
125,126,430.6543,324.0105,354.7461163,42.4105955,12217.73,189.3795,1.2096666666666667,1.495,4.1,52.10616,24.28869,1331.197,41.0,1.462,0.951,-28.33,0
139,140,433.8305,322.0238,354.7460699,42.4105328,12238.46,188.2537,1.2159999999999997,1.393,3.0,52.23146,24.14048,1486.748,41.0,1.339,1.002,-27.98,0
140,141,436.9917,320.0686,354.7460336,42.4105548,12358.83,187.9492,1.2223333333333333,1.413,3.18,52.40444,24.09636,1373.871,42.0,1.338,0.979,-32.81,0
128,129,440.1123,317.9506,354.7460797,42.4105657,12069.37,187.8306,1.2286666666666666,1.46,3.54,52.54168,24.08242,1310.85,40.0,1.379,0.987,-35.67,0
130,131,443.1912,315.8171,354.7460809,42.4105172,12400.61,188.135,1.235,1.345,2.91,51.85331,24.14051,1690.156,40.0,1.286,1.0,-34.9,0
124,125,446.7552,313.9332,354.7459992,42.4105127,12126.06,187.8504,1.2413333333333332,1.663,5.69,52.43978,24.08623,1071.771,42.0,1.656,0.916,-24.99,0
149,150,533.4324,335.704,354.7459814,42.4104996,8984.677,188.5769,1.2476666666666665,1.107,1.96,52.21527,24.17684,1555.456,30.0,1.035,0.894,-23.61,0
149,150,536.1469,334.1956,354.7459849,42.4104953,8167.588,188.3291,1.254,1.257,2.58,52.32858,24.15524,1244.368,28.0,1.164,0.874,-24.14,0
175,176,407.5231,293.5767,354.7460144,42.4104813,8568.112,188.633,1.2603333333333333,1.166,2.19,52.28097,24.18276,1286.621,34.0,1.093,1.001,-37.59,0
197,198,121.2682,299.5971,354.7459745,42.4104768,6295.986,188.7909,1.2666666666666666,1.205,2.1,52.11101,24.20811,956.805,25.0,1.001,0.953,-44.31,0
74,75,936.329,486.9976,354.7459945,42.4104583,12627.91,192.796,0.012666666666666666,1.494,2.93,62.74208,24.72036,1181.874,50.0,1.611,1.022,-84.66,0
88,89,899.264,537.0994,354.7459719,42.4105012,12794.86,190.6349,0.12666666666666668,1.299,2.64,59.15966,24.43941,1723.415,38.0,1.228,0.946,-34.52,0
130,131,123.7072,298.0668,354.7460627,42.4105514,12733.4,188.8504,1.273,1.424,2.92,51.85085,24.21573,1409.29,42.0,1.379,0.993,-37.49,0
124,125,126.7194,295.7493,354.7459483,42.4104938,12564.78,188.4806,1.2793333333333332,1.471,2.76,51.78636,24.16704,1374.94,47.0,1.479,1.032,89.85,0
142,143,129.3808,293.7806,354.746016,42.410509,12524.52,187.3076,1.2856666666666667,1.393,3.07,51.61166,24.02549,1457.031,41.0,1.31,0.985,-32.81,0
142,143,132.3496,291.8723,354.7460355,42.4104965,12472.29,187.7977,1.2919999999999998,1.277,2.29,51.9333,24.07948,1789.209,38.0,1.138,1.009,-27.63,0
139,140,135.4167,289.9095,354.7460401,42.4105241,12554.51,188.2205,1.2983333333333333,1.357,2.87,52.37154,24.13369,1495.847,34.0,1.23,0.949,-29.91,0
142,143,138.3833,287.8939,354.746066,42.4104794,12469.79,188.0226,1.3046666666666666,1.325,2.63,51.8108,24.10831,1570.793,40.0,1.225,1.006,-34.6,0
147,148,141.6184,285.6824,354.746045,42.4105438,12546.98,187.4837,1.311,1.411,3.12,51.90215,24.03542,1440.488,36.0,1.302,0.941,-32.84,0
145,146,144.6018,283.9164,354.7460494,42.4105069,12596.23,187.3753,1.3173333333333332,1.356,2.92,52.05798,24.02153,1678.19,37.0,1.256,0.952,-30.86,0
141,142,147.8503,281.7458,354.7460652,42.4105165,12543.15,188.0388,1.3236666666666665,1.375,2.98,51.62207,24.11039,1671.09,38.0,1.309,0.945,-37.14,0
140,141,150.9735,279.8994,354.7460861,42.4105417,12749.8,187.7728,1.33,1.431,3.17,51.51854,24.07123,1557.734,39.0,1.383,0.965,-37.12,0
87,88,897.2845,539.8869,354.7459125,42.4104662,12682.74,190.7879,0.133,1.325,2.94,59.18496,24.45902,1758.411,35.0,1.261,0.873,-48.58,0
149,150,154.0791,277.7928,354.7460442,42.4105097,12677.08,187.9364,1.3363333333333332,1.332,2.61,51.62383,24.0884,1675.394,35.0,1.183,0.976,-35.43,0
141,142,157.2964,275.9439,354.7460661,42.4105104,12372.65,187.3525,1.3426666666666665,1.401,2.91,51.48713,24.01608,1513.885,40.0,1.329,0.973,-41.41,0
146,147,160.5954,273.9707,354.7460384,42.4105006,12650.43,187.9015,1.349,1.344,2.75,51.45197,24.10674,1705.032,38.0,1.27,0.963,-28.86,0
149,150,163.6899,271.9462,354.7460376,42.4105229,12580.27,187.8188,1.3553333333333333,1.304,2.61,51.71289,24.08091,1906.175,32.0,1.212,0.894,-36.65,0
146,147,166.8866,269.8042,354.7461296,42.4105141,12829.48,187.9656,1.3616666666666666,1.343,2.47,51.40093,24.0972,1853.303,41.0,1.328,0.968,-40.08,0
149,150,170.1505,267.8424,354.7460554,42.4105217,12436.29,187.6297,1.3679999999999999,1.334,2.87,51.54364,24.05415,1789.058,40.0,1.283,0.947,-35.36,0
146,147,173.4738,265.9846,354.7460087,42.4105088,12528.89,187.7624,1.3743333333333332,1.329,2.7,51.50817,24.06483,1784.419,37.0,1.195,0.994,-23.56,0
144,145,176.7341,263.8796,354.7460655,42.4105146,12062.59,188.2973,1.3806666666666667,1.353,3.06,51.4557,24.141,1593.153,40.0,1.322,0.96,-28.13,0
156,157,179.9875,261.9677,354.7460485,42.4104973,12384.18,187.5165,1.3869999999999998,1.349,2.83,51.39748,24.05228,1655.951,36.0,1.272,0.93,-24.08,0
148,149,183.6575,259.9919,354.746103,42.4105178,12751.99,187.9082,1.3933333333333333,1.413,3.1,51.23487,24.09998,1462.628,41.0,1.361,0.966,-15.65,0
87,88,895.3047,542.6556,354.7459168,42.4104898,12628.89,191.1065,0.13933333333333334,1.177,2.27,58.44371,24.49987,1989.117,34.0,1.111,0.879,-41.43,0
155,156,187.2504,258.0255,354.7460544,42.4104837,12329.02,188.3323,1.3996666666666666,1.369,3.02,51.61754,24.14676,1576.6,41.0,1.3,1.003,-41.54,0
145,146,190.6287,256.1049,354.7460633,42.4105257,12491.57,188.1773,1.406,1.379,2.88,51.3403,24.12435,1529.2,48.0,1.36,1.048,-31.4,0
146,147,193.7968,254.0253,354.7460007,42.4105016,12657.99,186.8836,1.4123333333333332,1.423,2.6,51.36614,23.97741,1753.425,45.0,1.371,1.01,-37.41,0
153,154,197.3983,251.9124,354.746032,42.4105164,12369.2,187.0549,1.4186666666666665,1.347,2.77,51.41054,23.98171,1608.572,36.0,1.261,0.939,-31.83,0
150,151,200.5378,250.0192,354.7460382,42.4105002,12479.27,187.4127,1.425,1.313,2.68,51.11798,24.03391,1780.847,36.0,1.236,0.92,-35.62,0
147,148,204.0317,247.6176,354.7460112,42.4105103,12319.66,187.5707,1.4313333333333333,1.365,2.73,50.5788,24.05417,1627.24,40.0,1.294,1.004,-30.61,0
149,150,208.0128,245.5591,354.7459961,42.4104983,12704.99,187.4882,1.4376666666666664,1.26,2.32,51.06987,24.04739,1993.604,37.0,1.19,0.958,-31.6,0
154,155,211.2529,243.7039,354.746056,42.4104922,12574.0,187.5997,1.444,1.292,2.46,50.88985,24.05156,1863.461,38.0,1.195,1.014,-14.29,0
135,136,214.8169,241.7089,354.7460323,42.4105669,12248.88,187.8741,1.4503333333333333,1.514,4.02,50.71306,24.08927,1274.793,41.0,1.487,0.929,-31.7,0
143,144,218.3659,239.9363,354.7460608,42.4105335,12499.91,186.9634,1.4566666666666668,1.512,4.28,51.00626,23.97629,1314.615,40.0,1.427,0.971,-25.22,0
89,90,893.2356,545.2203,354.7459207,42.4104453,12522.98,190.785,0.14566666666666664,1.234,2.39,59.14679,24.46766,1876.776,34.0,1.212,0.855,-40.59,0
145,146,221.8148,237.9234,354.74608,42.41053,12392.65,187.6513,1.4629999999999999,1.414,3.32,50.96452,24.05312,1464.33,38.0,1.357,0.939,-30.51,0
147,148,225.3406,236.1574,354.7460066,42.4104812,12622.23,187.084,1.4693333333333332,1.292,2.66,51.30273,23.98797,1719.277,38.0,1.226,0.954,-24.04,0
156,157,228.8087,234.0895,354.7460262,42.4105209,12427.37,188.002,1.4756666666666667,1.346,2.89,51.57431,24.1006,1661.445,37.0,1.291,0.928,-26.67,0
148,149,232.4212,232.1167,354.7459917,42.4104649,12243.05,187.7539,1.482,1.351,2.88,51.45088,24.0726,1602.028,37.0,1.263,0.957,-30.77,0
147,148,235.5112,230.087,354.7460395,42.4105089,12584.1,187.6809,1.4883333333333333,1.322,2.61,51.46478,24.05691,1785.517,39.0,1.239,0.954,-24.6,0
156,157,239.3444,228.4142,354.7460215,42.4105138,12330.28,187.2952,1.4946666666666666,1.295,2.74,51.14809,24.01631,1667.504,43.0,1.247,1.004,-23.91,0
157,158,242.5766,226.5816,354.7459979,42.4104897,12604.58,186.6331,1.501,1.257,2.6,50.90268,23.94023,1689.605,37.0,1.204,0.933,-19.63,0
158,159,246.504,224.8578,354.7460618,42.4105036,12317.95,188.0905,1.5073333333333332,1.353,2.92,50.9591,24.10942,1636.437,40.0,1.307,0.975,-23.96,0
160,161,249.9493,222.7801,354.7460498,42.4105022,12232.48,186.9588,1.5136666666666665,1.33,2.77,50.89402,23.97065,1738.05,37.0,1.239,0.956,-28.65,0
152,153,253.6419,220.7434,354.7460196,42.4105016,12490.14,187.9842,1.52,1.464,3.37,51.47809,24.09832,1519.567,38.0,1.379,0.963,-33.09,0
91,92,890.9872,548.1552,354.7459388,42.4104772,12509.4,190.3537,0.15199999999999997,1.207,2.38,58.77114,24.4162,2177.336,31.0,1.113,0.822,-43.58,0
161,162,256.9022,219.1198,354.746,42.4105107,12417.38,186.9956,1.5263333333333333,1.271,2.63,51.14531,23.97159,1879.454,36.0,1.206,0.896,-21.72,0
152,153,260.327,217.334,354.746015,42.4104952,12724.58,187.795,1.5326666666666666,1.367,2.97,51.30838,24.07534,1510.935,42.0,1.328,0.982,-22.31,0
149,150,263.8263,215.8617,354.7460511,42.4105338,12428.19,187.4321,1.539,1.304,2.31,51.43921,24.03386,1954.308,36.0,1.207,0.962,-24.94,0
139,140,267.799,213.8653,354.7462181,42.4107295,12123.13,186.8042,1.5453333333333332,1.706,4.81,51.03377,23.95461,1200.552,49.0,1.813,0.984,-22.35,0
174,175,168.5965,268.6093,354.7459888,42.4104721,9970.773,187.921,1.5516666666666667,1.241,2.33,51.47271,24.12068,1452.115,34.0,1.158,0.96,-22.17,0
145,146,171.4631,267.2682,354.7460508,42.4105176,12648.32,187.5889,1.5579999999999998,1.337,2.77,51.26886,24.05018,1477.145,37.0,1.23,0.969,-34.74,0
144,145,174.6335,265.2277,354.7460295,42.4104975,12101.94,187.6201,1.5643333333333331,1.306,2.56,51.18158,24.05671,1583.955,35.0,1.233,0.942,-27.1,0
144,145,177.6367,263.4799,354.7460281,42.4104912,12356.74,187.6079,1.5706666666666667,1.268,2.49,51.15757,24.06147,1567.587,38.0,1.237,0.949,-31.99,0
146,147,180.8065,261.6544,354.7460002,42.4104833,12575.36,187.6389,1.577,1.285,2.66,51.00107,24.06672,1755.476,37.0,1.191,0.968,-13.45,0
149,150,184.0739,259.8651,354.7460697,42.4105066,12461.48,187.8885,1.5833333333333333,1.371,3.0,50.68381,24.08732,1550.658,40.0,1.31,0.968,-39.14,0
89,90,888.7116,550.7758,354.7459491,42.4104918,12246.96,190.5084,0.15833333333333333,1.195,2.32,58.87039,24.42319,1860.568,35.0,1.141,0.867,-57.5,0
148,149,187.1826,258.2073,354.7460354,42.4104838,12443.7,187.2982,1.5896666666666666,1.29,2.76,50.45441,24.03314,1546.447,40.0,1.251,0.973,-23.82,0
139,140,190.6535,256.3388,354.7460238,42.4104909,12616.49,187.3762,1.5959999999999999,1.496,3.23,50.97479,24.02038,1208.42,43.0,1.367,1.055,-26.43,0
151,152,193.8601,254.7199,354.7460466,42.410512,12329.13,187.6882,1.6023333333333334,1.346,2.74,50.85943,24.06291,1694.472,39.0,1.261,1.007,-32.37,0
140,141,197.1468,252.4396,354.7460246,42.4104839,12439.41,187.2725,1.6086666666666665,1.366,2.63,50.89866,24.00835,1593.164,41.0,1.257,1.049,-33.6,0
153,154,200.6356,251.2211,354.7460386,42.4104853,12465.36,187.6879,1.615,1.324,2.81,51.22562,24.0692,1523.849,40.0,1.279,0.967,-20.15,0
