,object_index,x,y,barycenter_ra,barycenter_dec,aperture_flux,aperture_flux_error,time,flux_radius,gaussian_fwhm,background,threshold,flux_max,isoarea_image,prof_rms_major_axis,prof_rms_minor_axis,pos_angle,flags
50,51,817.2853,729.6355,354.7044436,42.6736482,140517.7,189.5112,0.8106666666666666,1.646,3.79,54.36076,24.30557,15433.64,116.0,1.625,1.241,-34.33,0
59,60,819.7577,727.2281,354.7042544,42.6735234,140231.9,189.6023,0.817,1.206,2.21,54.19838,24.30831,21467.59,111.0,1.211,1.086,-54.36,0
140,141,329.1808,264.3156,354.7041487,42.6735309,138074.3,190.994,0.08233333333333333,1.307,2.48,59.91027,24.48803,18848.96,105.0,1.346,1.154,-58.71,0
60,61,822.406,724.7856,354.7042972,42.6735356,140861.1,188.1486,0.8233333333333334,1.255,2.6,54.20673,24.14607,20163.04,116.0,1.315,1.053,-31.08,0
57,58,825.2703,722.5996,354.7042541,42.6735322,139516.4,188.6314,0.8296666666666666,1.171,2.29,54.15837,24.18764,22800.72,109.0,1.257,1.018,-37.12,0
58,59,827.9719,720.2433,354.704256,42.6735184,140443.3,188.4138,0.836,1.199,2.16,54.51352,24.15466,24650.88,111.0,1.235,1.012,-21.95,0
52,53,831.01,717.8937,354.7042496,42.6735364,141153.8,189.1148,0.8423333333333333,1.277,2.93,54.52501,24.24836,21098.21,108.0,1.303,0.987,-34.71,0
55,56,834.2656,715.4315,354.7042843,42.6735528,140982.5,189.2185,0.8486666666666667,1.297,2.44,54.60275,24.26676,18657.89,116.0,1.296,1.125,-33.93,0
62,63,836.8139,713.2053,354.7042799,42.6735413,141442.0,189.1936,0.855,1.273,2.95,54.49253,24.28018,18990.52,114.0,1.367,1.0,-35.05,0
56,57,839.7511,710.8533,354.7042931,42.673547,139183.7,188.8887,0.8613333333333333,1.253,2.92,54.16653,24.21937,19657.89,103.0,1.283,0.964,-37.94,0
54,55,842.6501,708.4556,354.7043566,42.6735775,140451.2,189.1497,0.8676666666666667,1.354,3.11,54.41829,24.25156,18286.6,112.0,1.445,1.024,-45.98,0
64,65,845.5112,706.4587,354.7042728,42.6735304,140172.7,189.1736,0.874,1.16,2.45,54.09884,24.25335,20835.64,107.0,1.244,0.991,-25.37,0
62,63,848.4207,704.1329,354.7042879,42.6735574,140787.3,188.3595,0.8803333333333332,1.259,2.71,54.5336,24.15024,19262.18,100.0,1.306,0.984,-36.69,0
139,140,327.0294,267.038,354.7041654,42.6735103,137428.7,191.1999,0.08866666666666666,1.437,2.84,60.19154,24.51184,15877.52,114.0,1.465,1.204,-52.82,0
61,62,851.4118,702.0808,354.7042649,42.6735184,140905.2,189.5014,0.8866666666666667,1.194,2.38,54.1676,24.29154,22481.96,111.0,1.244,1.002,-31.94,0
60,61,854.3934,699.7352,354.7042749,42.673518,139381.4,188.6987,0.8929999999999999,1.176,2.49,54.18024,24.19883,24130.57,109.0,1.259,0.974,-30.48,0
65,66,857.2325,697.6763,354.7042834,42.6735363,140668.0,189.1027,0.8993333333333333,1.183,2.49,54.36386,24.25064,23529.3,112.0,1.247,0.99,-32.04,0
60,61,860.1188,695.2597,354.7042602,42.6735223,139574.7,189.1709,0.9056666666666666,1.202,2.36,54.32967,24.253,22755.96,110.0,1.251,0.994,-31.52,0
51,52,863.4916,692.7878,354.7046216,42.6737156,140064.1,189.9388,0.9119999999999999,1.763,5.31,53.91218,24.35144,12974.14,132.0,1.866,1.259,-43.91,0
56,57,866.0656,690.4469,354.704256,42.6735127,140514.6,188.1943,0.9183333333333333,1.215,2.37,54.17139,24.13033,21042.82,111.0,1.274,1.019,-41.24,0
60,61,868.9464,687.9606,354.7042476,42.6735206,140059.7,188.8922,0.9246666666666666,1.311,3.12,54.28934,24.216,20222.42,112.0,1.352,1.021,-39.79,0
67,68,871.8846,685.4865,354.7042346,42.6735159,140292.9,189.4187,0.931,1.215,2.42,54.36105,24.28349,21836.66,111.0,1.29,1.005,-39.89,0
63,64,877.8376,681.1354,354.7042813,42.673526,140448.6,188.9464,0.9436666666666665,1.215,2.35,54.00226,24.22422,23256.71,109.0,1.228,1.024,-34.82,0
64,65,880.9494,679.1671,354.7042845,42.6735429,140053.2,188.2778,0.95,1.317,2.96,53.71183,24.13722,18735.6,113.0,1.351,1.055,-36.84,0
139,140,324.82,269.9856,354.7041453,42.6735476,138453.3,189.9743,0.095,1.345,2.28,60.23566,24.37395,20975.99,116.0,1.35,1.203,-67.07,0
60,61,883.9183,676.6754,354.70431,42.67354,140901.2,188.6634,0.9563333333333333,1.2,2.61,54.05174,24.19048,21718.52,100.0,1.269,0.953,-32.65,0
59,60,886.9377,674.3751,354.7043049,42.6735425,140685.9,189.1139,0.9626666666666667,1.249,2.73,53.39939,24.24952,20904.35,106.0,1.307,0.978,-39.99,0
62,63,890.0276,672.1059,354.7043002,42.6735308,139608.4,188.4296,0.969,1.265,2.79,53.05914,24.15796,21752.44,112.0,1.295,1.006,-34.15,0
65,66,893.2631,669.8076,354.7043166,42.6735277,139446.3,188.7175,0.9753333333333333,1.263,2.83,53.68121,24.19997,19500.6,103.0,1.315,0.994,-40.42,0
62,63,896.1085,667.4194,354.7044321,42.6735613,139979.2,189.1331,0.9816666666666667,1.368,3.06,53.5858,24.25071,17352.52,113.0,1.489,1.046,-41.75,0
65,66,899.1402,665.1846,354.7043545,42.6735427,140302.8,188.6007,0.9879999999999999,1.309,3.07,54.19444,24.18626,19043.12,103.0,1.343,0.972,-30.71,0
67,68,902.1439,662.9907,354.7043336,42.6735321,141331.5,188.8403,0.9943333333333334,1.27,2.75,53.61335,24.22081,21806.21,102.0,1.293,0.978,-30.65,0
66,67,905.2954,660.6226,354.7043113,42.6735504,140254.2,188.8018,1.0006666666666666,1.21,2.62,53.45958,24.20568,20768.67,112.0,1.309,0.999,-28.47,0
66,67,908.4222,658.5331,354.7043732,42.6735817,139977.8,188.6247,1.007,1.307,2.88,53.31737,24.18679,19898.01,109.0,1.418,1.006,-35.01,0
73,74,911.5937,656.1718,354.7042797,42.6735054,140769.3,188.6374,1.0133333333333334,1.214,2.41,53.19362,24.20243,21668.51,119.0,1.27,1.052,-34.87,0
143,144,322.691,272.7047,354.7041928,42.6735276,138220.8,191.1242,0.10133333333333333,1.438,2.87,59.85962,24.50214,17521.09,108.0,1.475,1.138,-58.68,0
64,65,914.5976,654.1274,354.7043086,42.6735372,140884.1,188.73,1.0196666666666665,1.249,2.7,53.28756,24.19775,20590.62,104.0,1.303,0.981,-30.2,0
72,73,917.5037,651.7879,354.704316,42.6735279,139960.2,188.8626,1.026,1.207,2.47,53.23993,24.21602,23411.35,110.0,1.288,0.967,-21.98,0
73,74,920.7349,649.5693,354.7043383,42.673549,141026.4,188.3031,1.0323333333333333,1.254,2.79,52.82555,24.14556,18877.2,107.0,1.341,0.973,-35.25,0
69,70,923.9115,647.3964,354.7043262,42.6735371,139683.0,188.2108,1.0386666666666666,1.222,2.67,53.42912,24.13117,19003.43,106.0,1.29,0.982,-29.45,0
68,69,927.0129,645.1163,354.7043297,42.6735504,140211.5,188.2715,1.045,1.322,3.08,53.26375,24.13007,20040.94,108.0,1.382,0.979,-37.24,0
68,69,930.6105,643.0659,354.7043308,42.6735208,139949.2,188.3542,1.0513333333333332,1.138,2.1,53.57742,24.14829,26122.85,103.0,1.164,0.981,-31.65,0
73,74,933.5717,640.8291,354.7043548,42.6735571,139755.1,187.9966,1.0576666666666668,1.227,2.67,53.00808,24.10499,21091.13,105.0,1.291,0.964,-38.86,0
75,76,936.5942,638.6891,354.7043369,42.6735478,139828.3,188.6848,1.064,1.225,2.62,53.24717,24.18559,19990.06,107.0,1.272,1.017,-31.02,0
75,76,939.7627,636.5312,354.7042949,42.6735179,140871.6,188.8694,1.0703333333333331,1.189,2.59,53.50418,24.2169,20251.17,113.0,1.284,0.985,-28.07,0
73,74,943.0649,634.2141,354.7043097,42.6735102,139826.8,188.6395,1.0766666666666667,1.325,2.61,53.06982,24.18233,19498.3,108.0,1.376,1.072,-40.77,0
140,141,320.6934,275.3982,354.7041703,42.6735452,138130.5,190.6583,0.10766666666666666,1.264,2.37,59.4065,24.4437,19581.23,105.0,1.328,1.133,-47.9,0
80,81,946.2095,631.9811,354.704286,42.673525,140150.6,187.8704,1.083,1.186,2.1,53.22776,24.10783,25234.35,107.0,1.184,1.02,-37.49,0
77,78,949.218,630.0865,354.7043125,42.6735517,139892.2,188.3461,1.0893333333333333,1.267,2.61,53.16088,24.1498,21146.37,112.0,1.328,1.024,-34.76,0
74,75,952.2848,627.5655,354.7043121,42.6735469,139829.1,188.2256,1.0956666666666666,1.263,2.64,53.15092,24.14196,17583.66,114.0,1.334,1.051,-29.1,0
73,74,955.9874,625.3209,354.7042685,42.6735234,139511.9,189.1243,1.1019999999999999,1.236,2.12,53.34492,24.24319,22231.44,106.0,1.227,1.104,-45.03,0
77,78,959.1611,623.0754,354.7043022,42.6735553,141599.2,188.3225,1.1083333333333334,1.326,3.13,52.90377,24.14931,17617.03,115.0,1.347,1.045,-29.26,0
77,78,961.9418,620.8611,354.7043464,42.6735569,140332.9,187.8678,1.1146666666666667,1.293,2.75,53.12658,24.08213,19818.38,117.0,1.311,1.055,-31.39,0
81,82,964.9639,618.9453,354.7042913,42.6735106,141417.0,189.3636,1.121,1.231,2.11,53.34868,24.27643,25147.52,114.0,1.258,1.051,-19.9,0
81,82,968.8126,616.6075,354.7043884,42.6735846,141303.3,188.5007,1.1273333333333333,1.366,3.11,52.4937,24.18999,17117.46,113.0,1.429,1.047,-32.18,0
73,74,971.9739,614.2921,354.7043143,42.6735417,141044.4,187.8426,1.1336666666666666,1.269,2.44,52.96595,24.08397,19967.99,117.0,1.3,1.08,-50.72,0
79,80,974.9525,612.2908,354.7042802,42.6735297,140840.9,188.309,1.14,1.227,2.4,53.38513,24.14503,22505.91,108.0,1.27,1.008,-32.74,0
139,140,318.5901,278.2457,354.704146,42.6735394,137409.5,190.6767,0.11399999999999999,1.435,2.88,59.1315,24.45634,15826.34,119.0,1.467,1.184,-59.83,0
76,77,978.2021,610.4727,354.7043115,42.673552,141206.7,188.159,1.1463333333333332,1.303,2.82,52.73439,24.12453,17432.03,115.0,1.382,1.047,-25.15,0
80,81,981.3765,608.1011,354.7043324,42.6735567,140851.3,188.0399,1.1526666666666667,1.266,2.67,52.9779,24.10546,19952.28,122.0,1.336,1.075,-40.86,0
78,79,984.7,606.0327,354.7043142,42.6735371,141871.2,188.2918,1.159,1.247,2.6,52.48505,24.14283,20923.57,112.0,1.296,1.025,-34.71,0
84,85,987.7856,603.7772,354.7043164,42.6735505,141540.3,187.7105,1.165333333333333,1.218,2.45,53.34806,24.08224,20802.33,115.0,1.269,1.034,-37.66,0
79,80,990.9684,601.8642,354.7043275,42.6735281,141688.0,187.7505,1.1716666666666666,1.296,2.58,52.64191,24.07596,20981.04,118.0,1.324,1.083,-31.76,0
79,80,994.0952,599.6011,354.7043193,42.6735493,140521.7,188.3616,1.178,1.281,2.71,53.01374,24.15178,17693.43,114.0,1.336,1.058,-30.37,0
86,87,997.1271,597.6367,354.7043352,42.6735588,139902.7,187.8213,1.1843333333333335,1.285,2.86,53.17701,24.08504,19426.97,115.0,1.371,1.032,-28.83,0
142,143,316.3928,280.8484,354.7041894,42.6735264,136649.5,191.225,0.12033333333333333,1.363,2.52,59.43928,24.52279,16212.78,111.0,1.36,1.211,-58.11,0
106,107,987.5635,558.7134,354.7042526,42.6734697,97130.2,188.5834,1.2603333333333333,1.104,1.97,52.33384,24.18276,15356.01,103.0,1.211,1.11,85.14,2
118,119,701.4324,564.2993,354.7042815,42.6735141,73180.95,188.8009,1.2666666666666666,1.133,2.04,51.49577,24.20811,10349.52,91.0,1.265,1.1,-32.94,0
114,115,351.2041,233.5338,354.7041703,42.6735177,137411.3,192.796,0.012666666666666666,1.677,3.14,62.64055,24.72036,11624.62,193.0,2.13,1.408,-83.92,0
138,139,314.2899,283.4997,354.7041552,42.6735253,136430.9,190.6049,0.12666666666666668,1.403,2.67,59.24062,24.43941,16157.48,109.0,1.393,1.22,-45.09,0
82,83,703.8239,562.8162,354.7043222,42.6735489,137707.2,188.761,1.273,1.352,2.88,51.86361,24.21573,18286.55,109.0,1.423,1.089,-35.6,0
77,78,706.8332,560.5953,354.7041799,42.6735084,137467.2,188.4012,1.2793333333333332,1.393,2.51,51.68265,24.16704,16931.57,107.0,1.531,1.139,-86.89,0
90,91,709.4378,558.5686,354.7042622,42.6734967,136936.2,187.4259,1.2856666666666667,1.281,2.82,51.41358,24.02549,18137.04,106.0,1.36,1.048,-30.27,0
90,91,712.4191,556.7048,354.7042668,42.6734918,138000.7,187.8076,1.2919999999999998,1.169,2.17,51.5801,24.07948,23662.39,109.0,1.253,1.045,-30.54,0
90,91,715.4654,554.7339,354.7042702,42.6735138,137539.2,188.2205,1.2983333333333333,1.257,2.74,51.69719,24.13369,19235.0,111.0,1.305,1.055,-26.56,0
92,93,718.5084,552.7631,354.7042677,42.6735198,137622.5,188.0028,1.3046666666666666,1.231,2.48,51.83537,24.10831,20999.37,109.0,1.301,1.041,-29.6,0
93,94,721.6578,550.4633,354.70429,42.6735425,137179.1,187.4837,1.311,1.294,2.97,51.61849,24.03542,20676.99,111.0,1.372,1.032,-30.5,0
93,94,724.6763,548.7441,354.7042616,42.67352,137752.0,187.3556,1.3173333333333332,1.227,2.69,51.3084,24.02153,19908.48,107.0,1.31,0.995,-32.25,0
91,92,727.9641,546.5767,354.7042849,42.6735278,138005.0,187.9992,1.3236666666666665,1.285,2.71,51.08578,24.11039,19280.55,107.0,1.373,1.026,-33.87,0
91,92,731.0197,544.6821,354.7043341,42.6735585,137236.4,187.763,1.33,1.379,2.93,51.38321,24.07123,19884.86,116.0,1.453,1.06,-37.24,0
135,136,312.2827,286.284,354.7041575,42.6735142,137360.6,190.7979,0.133,1.385,2.77,59.1584,24.45902,16168.2,112.0,1.418,1.194,-50.75,0
97,98,734.1364,542.619,354.7042627,42.6735201,137903.0,187.8574,1.3363333333333332,1.235,2.66,51.42627,24.0884,19922.83,113.0,1.315,1.065,-32.8,0
92,93,737.4092,540.7665,354.7042996,42.6735518,137953.3,187.2343,1.3426666666666665,1.295,2.74,51.37178,24.01608,20854.23,112.0,1.371,1.06,-37.5,0
92,93,740.6707,538.7674,354.704274,42.6735051,137032.9,188.0004,1.349,1.251,2.62,51.57876,24.10674,20778.75,110.0,1.327,1.033,-28.59,0
100,101,743.7886,536.7637,354.7042533,42.6735276,137866.6,187.7298,1.3553333333333333,1.238,2.73,51.27779,24.08091,21072.56,102.0,1.311,0.98,-39.33,0
95,96,746.935,534.6917,354.7043302,42.673522,137349.6,187.9557,1.3616666666666666,1.252,2.17,51.33584,24.0972,24460.32,108.0,1.367,1.041,-41.37,0
96,97,750.253,532.6789,354.7042834,42.6735455,138066.8,187.61,1.3679999999999999,1.23,2.81,51.28464,24.05415,22583.38,112.0,1.343,1.004,-33.7,0
95,96,753.538,530.8304,354.7042449,42.6735173,137968.1,187.6538,1.3743333333333332,1.261,2.59,51.5849,24.06483,20507.97,106.0,1.293,1.031,-20.2,0
94,95,756.7853,528.7709,354.704277,42.6735346,138214.8,188.1883,1.3806666666666667,1.282,2.89,51.19085,24.141,19398.57,105.0,1.34,1.024,-32.33,0
103,104,760.0559,526.842,354.7042543,42.6735286,138350.6,187.6152,1.3869999999999998,1.295,2.74,51.34606,24.05228,20925.83,103.0,1.33,1.011,-23.11,0
97,98,763.7381,524.9033,354.7043035,42.6735556,138862.9,187.9972,1.3933333333333333,1.302,2.88,51.30009,24.09998,21171.64,113.0,1.399,0.997,-21.69,0
136,137,310.2619,289.0786,354.7041595,42.6735248,138298.4,191.1065,0.13933333333333334,1.358,2.64,58.08146,24.49987,16488.83,110.0,1.345,1.215,-52.47,0
106,107,767.324,522.9329,354.7042773,42.6735329,137585.2,188.3719,1.3996666666666666,1.283,3.0,51.60716,24.14676,18258.85,101.0,1.321,0.993,-34.11,0
96,97,770.7127,520.9131,354.7043166,42.6735527,138153.3,188.207,1.406,1.343,2.74,51.28919,24.12435,19368.19,127.0,1.522,1.159,-41.92,0
94,95,773.8605,518.9147,354.7042058,42.6735017,138244.3,187.0115,1.4123333333333332,1.308,2.28,51.22703,23.97741,22547.38,111.0,1.389,1.06,-35.96,0
100,101,777.4473,516.7413,354.7042856,42.673534,138609.4,187.0352,1.4186666666666665,1.246,2.61,51.14314,23.98171,22288.61,106.0,1.322,1.018,-26.64,0
101,102,780.6042,514.9108,354.7042673,42.6735232,137895.3,187.462,1.425,1.235,2.57,50.55676,24.03391,22206.28,106.0,1.305,0.986,-33.94,0
96,97,784.0938,512.4726,354.7042547,42.6735355,137661.1,187.6003,1.4313333333333333,1.275,2.56,50.35043,24.05417,18721.85,108.0,1.326,1.059,-33.01,0
95,96,788.1206,510.3958,354.704253,42.6735246,138195.5,187.6066,1.4376666666666664,1.14,2.0,51.15913,24.04739,22438.44,106.0,1.19,1.053,-32.41,0
101,102,791.3204,508.6176,354.7042591,42.6735142,137697.6,187.6293,1.444,1.163,2.48,50.68428,24.05156,23680.68,108.0,1.263,1.01,-14.44,0
90,91,794.8296,506.5612,354.7043152,42.6735854,138540.4,187.9037,1.4503333333333333,1.44,3.7,50.83707,24.08927,17239.46,109.0,1.524,1.017,-30.02,0
94,95,798.4581,504.7961,354.7042842,42.6735477,139072.4,186.9733,1.4566666666666668,1.404,4.17,50.67776,23.97629,16365.96,111.0,1.467,0.991,-23.59,0
136,137,308.1892,291.622,354.7041705,42.6735132,138456.2,190.6946,0.14566666666666664,1.391,2.66,58.74263,24.46766,18109.05,116.0,1.445,1.184,-48.16,0
94,95,801.8945,502.8068,354.7042845,42.6735537,138354.0,187.6118,1.4629999999999999,1.317,3.21,51.20328,24.05312,18660.14,115.0,1.401,1.027,-30.77,0
92,93,805.3986,501.0445,354.7042552,42.6735097,138468.7,186.9954,1.4693333333333332,1.223,2.39,51.08108,23.98797,21633.25,112.0,1.278,1.019,-23.45,0
101,102,808.8469,498.9664,354.7042558,42.6735296,137514.6,187.9921,1.4756666666666667,1.269,2.69,51.4507,24.1006,22138.45,109.0,1.348,0.988,-23.59,0
96,97,812.4968,497.014,354.7042703,42.6734976,139150.3,187.7638,1.482,1.27,2.63,51.21336,24.0726,21090.43,113.0,1.343,1.04,-34.8,0
92,93,815.5814,494.9874,354.70425,42.6735281,138267.3,187.5131,1.4883333333333333,1.222,2.4,51.06132,24.05691,22003.22,104.0,1.283,1.005,-19.74,0
101,102,819.3806,493.33,354.7042494,42.6735213,138032.4,187.3346,1.4946666666666666,1.212,2.65,51.06389,24.01631,19197.88,108.0,1.293,1.025,-25.04,0
101,102,822.6617,491.4863,354.7042517,42.6735174,138198.3,186.7411,1.501,1.146,2.82,50.63767,23.94023,20928.39,110.0,1.277,0.988,-21.73,0
105,106,826.5475,489.8057,354.7042617,42.6735242,138486.8,187.9817,1.5073333333333332,1.28,2.75,50.93757,24.10942,20591.99,107.0,1.385,0.996,-24.32,0
106,107,829.9882,487.7487,354.7042578,42.6735003,138396.8,186.9194,1.5136666666666665,1.243,2.71,50.92235,23.97065,21060.76,108.0,1.3,1.006,-27.31,0
97,98,833.739,485.6779,354.7042276,42.6734955,138917.8,187.9545,1.52,1.365,3.3,51.15505,24.09832,16647.27,109.0,1.425,1.03,-27.91,0
142,143,305.8931,294.547,354.7041859,42.6735291,136648.0,190.4439,0.15199999999999997,1.342,2.47,58.98373,24.4162,20956.18,112.0,1.372,1.143,-43.64,0
104,105,836.9722,484.0497,354.7042393,42.6734962,139246.5,186.9661,1.5263333333333333,1.204,2.34,51.33453,23.97159,25981.86,109.0,1.249,0.964,-14.17,0
98,99,840.4239,482.2508,354.7042352,42.6735123,138132.5,187.7852,1.5326666666666666,1.274,3.01,51.06918,24.07534,20731.77,105.0,1.35,1.005,-21.83,0
97,98,843.8829,480.7688,354.7042676,42.6735149,138093.2,187.4025,1.539,1.226,2.24,51.18853,24.03386,23886.68,112.0,1.311,1.004,-23.14,0
87,88,847.8397,478.7711,354.704449,42.6737165,138056.8,186.8533,1.5453333333333332,1.656,5.07,51.04648,23.95461,16550.84,123.0,1.838,1.033,-19.88,0
109,110,748.7913,533.2075,354.7042348,42.6734873,113593.7,187.9507,1.5516666666666667,1.196,2.13,51.32911,24.12068,20267.73,111.0,1.282,1.066,-27.81,2
95,96,751.6523,531.9071,354.7042777,42.6735277,137593.1,187.5889,1.5579999999999998,1.286,2.9,50.99506,24.05018,19003.38,108.0,1.334,1.027,-36.03,0
93,94,754.8535,529.8632,354.7042561,42.673526,137123.2,187.6596,1.5643333333333331,1.219,2.12,51.12539,24.05671,24974.14,109.0,1.279,1.022,-25.39,0
92,93,757.8479,528.1076,354.7042563,42.6735117,137931.5,187.6672,1.5706666666666667,1.217,2.46,50.77486,24.06147,23841.1,107.0,1.28,1.011,-27.77,0
96,97,760.9802,526.3261,354.7042198,42.6734898,138482.2,187.7278,1.577,1.203,2.72,51.01809,24.06672,21237.39,113.0,1.256,1.035,-13.66,0
100,101,764.2396,524.532,354.7042715,42.6735413,138163.4,187.8589,1.5833333333333333,1.243,2.67,50.30058,24.08732,20524.18,112.0,1.331,1.036,-37.85,0
138,139,303.7083,297.1575,354.7041936,42.6735256,136569.9,190.4883,0.15833333333333333,1.346,2.51,58.37906,24.42319,18551.41,115.0,1.392,1.165,-65.17,0
97,98,767.4074,522.8237,354.7042569,42.6735274,136472.3,187.3179,1.5896666666666666,1.218,2.44,50.46338,24.03314,23113.6,102.0,1.284,1.008,-21.35,0
90,91,770.8516,520.953,354.7042638,42.6735217,138008.8,187.3466,1.5959999999999999,1.389,3.31,50.77261,24.02038,17047.86,121.0,1.471,1.104,-29.56,0
101,102,773.9903,519.3935,354.704267,42.6735206,138008.7,187.4808,1.6023333333333334,1.255,2.79,50.78677,24.06291,17988.78,116.0,1.349,1.032,-21.77,0
92,93,777.3299,517.1362,354.7042583,42.6735346,137792.2,187.2528,1.6086666666666665,1.3,2.68,50.76267,24.00835,18427.82,113.0,1.365,1.081,-29.33,0
101,102,780.7951,515.9062,354.7042487,42.6735073,137729.0,187.757,1.615,1.245,2.56,51.31939,24.0692,21453.28,115.0,1.336,1.01,-23.39,0
