,object_index,x,y,barycenter_ra,barycenter_dec,aperture_flux,aperture_flux_error,time,flux_radius,gaussian_fwhm,background,threshold,flux_max,isoarea_image,prof_rms_major_axis,prof_rms_minor_axis,pos_angle,flags
101,102,163.3818,447.7291,354.6727591,42.4452836,10885.52,188.9398,1.273,1.415,2.92,51.96677,24.21573,1305.599,35.0,1.321,0.958,-35.3,0
96,97,166.4084,445.4324,354.672644,42.4452352,10197.14,188.4012,1.2793333333333332,1.464,2.63,51.73218,24.16704,1099.482,45.0,1.408,1.056,-88.01,0
110,111,169.0086,443.4548,354.6727056,42.4452268,10317.05,187.3175,1.2856666666666667,1.359,2.97,51.55009,24.02549,1251.0,33.0,1.243,0.927,-30.53,0
112,113,172.0151,441.5972,354.6727023,42.4452324,10638.65,187.6297,1.2919999999999998,1.256,2.32,51.94235,24.07948,1552.814,34.0,1.167,0.937,-29.77,0
110,111,175.0688,439.6495,354.6726949,42.4452584,10462.37,188.2106,1.2983333333333333,1.325,2.85,52.07404,24.13369,1396.867,36.0,1.265,0.917,-29.21,0
112,113,178.1164,437.6418,354.6727242,42.4452458,10344.84,187.9929,1.3046666666666666,1.299,2.6,52.19992,24.10831,1582.924,33.0,1.2,0.915,-31.24,0
113,114,181.2541,435.3741,354.6727277,42.4452697,10472.02,187.4443,1.311,1.397,3.0,52.07061,24.03542,1311.277,38.0,1.298,0.955,-33.44,0
113,114,184.2852,433.6021,354.672734,42.445244,10792.7,187.3655,1.3173333333333332,1.304,2.9,51.79377,24.02153,1443.693,36.0,1.256,0.913,-29.2,0
110,111,187.548,431.4643,354.6727434,42.4452658,10586.24,188.0684,1.3236666666666665,1.321,2.91,51.54233,24.11039,1300.572,34.0,1.264,0.896,-32.78,0
112,113,190.6643,429.5439,354.6727999,42.4452837,10298.78,187.7531,1.33,1.426,2.99,51.55973,24.07123,1198.052,39.0,1.388,0.963,-34.27,0
116,117,854.8015,391.0229,354.6725947,42.4451884,10502.09,190.6373,0.133,1.344,3.27,58.93507,24.45902,1345.303,37.0,1.278,0.927,-44.3,0
118,119,193.7352,427.4516,354.6727382,42.4452352,10940.18,187.887,1.3363333333333332,1.292,2.55,51.55246,24.0884,1315.652,35.0,1.226,0.949,-31.91,0
111,112,196.9677,425.5905,354.6727698,42.4452416,10659.26,187.2343,1.3426666666666665,1.373,2.84,51.62271,24.01608,1402.963,40.0,1.294,0.996,-45.57,0
113,114,200.2573,423.6628,354.6727212,42.4452324,10576.86,188.04,1.349,1.318,2.83,51.68975,24.10674,1414.959,35.0,1.27,0.931,-28.13,0
121,122,203.3052,421.5942,354.6727315,42.4452319,10754.13,187.8385,1.3553333333333333,1.302,2.81,51.54932,24.08091,1423.597,38.0,1.282,0.937,-36.32,0
117,118,206.5687,419.5249,354.6727972,42.4452578,10534.5,187.9162,1.3616666666666666,1.274,2.31,51.59578,24.0972,1493.171,36.0,1.273,0.919,-38.0,0
116,117,209.8178,417.5642,354.6727244,42.4452605,10198.99,187.5409,1.3679999999999999,1.258,2.68,51.46606,24.05415,1416.637,35.0,1.231,0.89,-33.17,0
115,116,213.1194,415.6842,354.6726835,42.4452352,10199.73,187.7032,1.3743333333333332,1.276,2.65,51.40008,24.06483,1491.845,34.0,1.174,0.931,-29.91,0
116,117,216.3835,413.6159,354.6727259,42.4452483,10578.9,188.1685,1.3806666666666667,1.317,2.86,51.3847,24.141,1376.852,32.0,1.249,0.902,-29.65,0
123,124,219.6692,411.6658,354.6727311,42.4452425,10624.58,187.5856,1.3869999999999998,1.332,3.03,51.56274,24.05228,1310.947,34.0,1.236,0.937,-25.6,0
117,118,223.3568,409.6899,354.6727844,42.445267,10786.64,187.9774,1.3933333333333333,1.358,2.91,51.50816,24.09998,1598.979,38.0,1.328,0.921,-23.43,0
118,119,852.7472,393.7931,354.6726219,42.4452446,10959.01,191.0161,0.13933333333333334,1.248,2.36,58.22221,24.49987,1742.802,37.0,1.145,0.972,-50.17,0
125,126,226.9022,407.7812,354.6727048,42.4452252,10232.8,188.3323,1.3996666666666666,1.328,3.02,51.57264,24.14676,1362.903,36.0,1.236,0.943,-38.61,0
116,117,230.2816,405.7507,354.6727659,42.4452528,10489.78,188.1476,1.406,1.374,2.79,51.59676,24.12435,1464.009,43.0,1.362,1.002,-28.09,0
115,116,233.4042,403.7499,354.6726671,42.4452237,10141.67,186.9426,1.4123333333333332,1.352,2.74,51.43471,23.97741,1253.469,36.0,1.315,0.945,-34.11,0
121,122,237.0369,401.5984,354.6727115,42.4452423,10600.18,186.9565,1.4186666666666665,1.294,2.69,51.32776,23.98171,1516.448,34.0,1.209,0.897,-31.98,0
121,122,240.1707,399.7167,354.672719,42.4452259,10155.85,187.4324,1.425,1.274,2.55,51.11074,24.03391,1653.483,34.0,1.216,0.89,-37.01,0
117,118,243.6867,397.2811,354.6727144,42.4452463,10337.69,187.6398,1.4313333333333333,1.332,2.54,50.6971,24.05417,1375.33,36.0,1.244,0.97,-37.62,0
118,119,247.6624,395.2201,354.672697,42.4452288,10499.81,187.5277,1.4376666666666664,1.203,2.23,51.37505,24.04739,1652.862,34.0,1.135,0.942,-42.17,0
123,124,250.8914,393.3908,354.6727467,42.4452222,10604.85,187.6095,1.444,1.245,2.78,50.99638,24.05156,1382.977,36.0,1.203,0.926,-14.46,0
109,110,254.4189,391.3679,354.6727291,42.4452854,10386.53,187.8543,1.4503333333333333,1.482,4.01,50.99121,24.08927,1192.726,38.0,1.464,0.904,-28.53,0
116,117,257.972,389.6108,354.6727367,42.4452438,10637.91,186.8945,1.4566666666666668,1.424,3.51,50.8476,23.97629,1175.039,37.0,1.416,0.931,-20.88,0
119,120,850.6718,396.4014,354.6726442,42.4451983,10958.52,190.8251,0.14566666666666664,1.239,2.56,58.8092,24.46766,1608.826,37.0,1.249,0.883,-39.13,0
116,117,261.4542,387.5821,354.6727728,42.4452562,10609.67,187.5822,1.4629999999999999,1.418,3.25,51.26271,24.05312,1297.459,40.0,1.377,0.968,-34.66,0
113,114,265.0192,385.8375,354.6727034,42.4452261,10734.73,187.0446,1.4693333333333332,1.293,2.49,51.10812,23.98797,1678.356,36.0,1.289,0.872,-26.97,0
124,125,268.4422,383.762,354.6727168,42.4452498,10067.8,188.0217,1.4756666666666667,1.328,2.93,51.72351,24.1006,1404.474,35.0,1.283,0.895,-26.47,0
116,117,272.0625,381.7919,354.6726952,42.4452031,10414.48,187.7342,1.482,1.344,2.79,51.54987,24.0726,1410.471,36.0,1.271,0.97,-34.11,0
114,115,275.1607,379.806,354.6727068,42.445248,10256.33,187.5526,1.4883333333333333,1.28,2.54,51.47463,24.05691,1649.156,36.0,1.246,0.909,-19.29,0
125,126,278.963,378.0935,354.6727075,42.4452342,10451.6,187.2853,1.4946666666666666,1.307,2.72,51.34209,24.01631,1420.76,33.0,1.212,0.913,-22.37,0
125,126,282.2431,376.2578,354.6727031,42.4452299,10651.44,186.7117,1.501,1.235,2.67,51.02513,23.94023,1390.23,35.0,1.246,0.881,-15.29,0
124,125,286.1176,374.5488,354.672742,42.4452259,10181.19,188.0411,1.5073333333333332,1.334,2.93,51.13122,24.10942,1470.437,39.0,1.338,0.931,-25.41,0
128,129,289.5734,372.466,354.6727472,42.445233,10231.7,186.9391,1.5136666666666665,1.261,2.78,51.02735,23.97065,1398.57,38.0,1.252,0.953,-16.19,0
120,121,293.2948,370.4297,354.6727138,42.4452378,10353.01,187.9842,1.52,1.413,3.22,51.55341,24.09832,1269.089,40.0,1.356,0.97,-28.94,0
123,124,848.4241,399.2879,354.6726346,42.445232,10538.42,190.4539,0.15199999999999997,1.131,2.39,58.6642,24.4162,1661.742,30.0,1.113,0.843,-44.84,0
128,129,296.5581,368.7831,354.672714,42.4452484,10284.8,186.9169,1.5263333333333333,1.237,2.43,51.61606,23.97159,1653.431,37.0,1.209,0.917,-16.94,0
121,122,300.0293,366.9982,354.672725,42.4452513,10272.6,187.6666,1.5326666666666666,1.361,2.98,51.41247,24.07534,1284.686,33.0,1.277,0.919,-22.5,0
118,119,303.4349,365.5048,354.6727528,42.445249,10356.1,187.4617,1.539,1.226,2.56,51.59641,24.03386,1554.462,34.0,1.202,0.947,-20.21,0
109,110,307.4592,363.5157,354.6729254,42.445467,10336.28,186.8631,1.5453333333333332,1.714,4.58,51.16936,23.95461,1063.124,42.0,1.806,0.905,-20.53,0
140,141,208.3326,418.2455,354.6726954,42.4452138,8811.015,188.119,1.5516666666666667,1.208,2.31,51.4936,24.12068,1207.497,32.0,1.083,1.023,19.21,0
115,116,211.2027,416.9248,354.6727438,42.4452554,10368.31,187.5889,1.5579999999999998,1.341,2.89,51.28694,24.05018,1414.043,35.0,1.234,0.947,-31.51,0
113,114,214.3557,414.9132,354.6727066,42.4452363,10433.5,187.6103,1.5643333333333331,1.316,2.57,51.31073,24.05671,1538.744,33.0,1.186,0.945,-28.2,0
112,113,217.3722,413.168,354.6727013,42.4452346,10331.04,187.6474,1.5706666666666667,1.257,2.53,51.48937,24.06147,1480.349,36.0,1.181,0.948,-26.44,0
116,117,220.4981,411.3249,354.672686,42.4452068,10675.38,187.7179,1.577,1.259,2.75,51.10563,24.06672,1469.032,35.0,1.217,0.916,-17.54,0
120,121,223.819,409.5138,354.6727718,42.4452503,10662.24,187.8589,1.5833333333333333,1.329,2.84,50.57476,24.08732,1321.997,35.0,1.257,0.93,-40.27,0
120,121,846.1626,401.9169,354.6726511,42.4452413,10332.1,190.4382,0.15833333333333333,1.234,2.44,58.27414,24.42319,1659.869,32.0,1.117,0.885,-49.71,0
117,118,226.8769,407.8826,354.6727096,42.4452152,10416.46,187.4462,1.5896666666666666,1.306,2.41,50.64527,24.03314,1631.498,35.0,1.223,0.916,-26.71,0
110,111,230.3556,406.0027,354.6727076,42.4452201,10735.65,187.2382,1.5959999999999999,1.45,3.58,50.94345,24.02038,1146.861,42.0,1.376,1.003,-26.02,0
121,122,233.6232,404.38,354.6727536,42.4452648,10675.0,187.5994,1.6023333333333334,1.297,2.72,51.04366,24.06291,1290.413,39.0,1.294,0.957,-22.97,0
112,113,236.9077,402.1231,354.6727162,42.4452368,10603.11,187.2626,1.6086666666666665,1.32,2.69,50.90662,24.00835,1370.48,40.0,1.289,0.977,-27.05,0
