,object_index,x,y,barycenter_ra,barycenter_dec,aperture_flux,aperture_flux_error,time,flux_radius,gaussian_fwhm,background,threshold,flux_max,isoarea_image,prof_rms_major_axis,prof_rms_minor_axis,pos_angle,flags
125,126,665.7325,330.7864,354.6010123,42.5030138,11928.2,189.4523,0.39899999999999997,1.317,2.51,56.17038,24.28525,1645.254,40.0,1.222,1.034,-36.88,0
133,134,663.514,333.0579,354.6010034,42.5029949,11471.71,189.2673,0.4053333333333333,1.299,2.5,56.56067,24.26409,1517.256,41.0,1.21,1.039,-45.27,0
129,130,661.2455,335.6966,354.6010261,42.5029959,11745.0,190.0813,0.4116666666666667,1.291,2.46,56.01234,24.36716,1558.981,38.0,1.213,0.996,-40.72,0
121,122,658.6774,338.2765,354.6010238,42.5029938,11456.64,188.6628,0.418,1.407,2.79,55.93897,24.18913,1324.518,46.0,1.382,1.07,-40.01,0
127,128,656.3214,340.7221,354.6010141,42.5029979,11519.8,188.7849,0.42433333333333334,1.268,2.36,56.21379,24.20861,1642.544,40.0,1.228,0.993,-32.48,0
126,127,654.0005,342.9355,354.601038,42.502976,11484.37,189.5468,0.43066666666666664,1.33,2.98,56.34695,24.31015,1516.236,38.0,1.265,0.961,-34.12,0
126,127,651.6216,345.1696,354.6010675,42.5030155,11572.81,190.0568,0.437,1.268,2.46,56.53091,24.37042,1657.27,37.0,1.223,0.98,-29.83,0
144,145,786.9508,190.0798,354.6010297,42.5030026,11430.22,191.2651,0.04433333333333333,1.345,2.64,61.35373,24.52665,1401.833,38.0,1.238,1.027,-46.01,0
119,120,649.1929,347.27,354.6010457,42.5029847,11848.76,188.9597,0.44333333333333336,1.322,2.51,56.57532,24.22593,1350.319,44.0,1.282,1.056,-38.37,0
114,115,646.8267,349.5894,354.6010471,42.5030152,11722.72,189.4131,0.44966666666666666,1.333,2.59,56.14022,24.2994,1412.58,40.0,1.292,0.998,-40.02,0
123,124,644.3919,351.8652,354.6010672,42.5030045,11637.74,189.8282,0.45599999999999996,1.309,2.55,56.12336,24.33984,1397.707,36.0,1.199,1.016,-43.5,0
117,118,642.0313,353.8402,354.601031,42.5030265,11863.49,189.1309,0.4623333333333333,1.379,2.61,56.01244,24.24659,1498.181,35.0,1.246,1.017,-36.44,0
116,117,639.7957,355.6884,354.6010087,42.5030052,11712.88,189.8875,0.4686666666666666,1.354,2.59,55.93115,24.34359,1516.029,38.0,1.29,1.015,-29.11,0
122,123,637.4164,357.7981,354.601048,42.5030192,11376.43,189.6636,0.475,1.307,2.63,56.70038,24.34051,1429.544,38.0,1.238,1.061,-41.48,0
120,121,635.1566,359.9013,354.6010725,42.5030251,11634.7,189.9834,0.48133333333333334,1.323,2.61,55.99721,24.35589,1429.54,38.0,1.245,1.025,-35.63,0
118,119,632.6835,362.0578,354.6010177,42.5030038,11671.91,189.8876,0.48766666666666664,1.373,2.86,56.45301,24.34232,1393.273,41.0,1.258,1.079,-31.47,0
120,121,630.2303,364.3294,354.6009902,42.5030133,11819.99,189.6682,0.49399999999999994,1.228,2.3,55.79501,24.32316,1617.42,39.0,1.179,1.058,-46.76,0
119,120,627.8183,366.5871,354.6010469,42.5030089,11683.54,189.0906,0.5003333333333333,1.358,2.65,55.91215,24.2593,1456.629,41.0,1.26,1.04,-42.33,0
142,143,785.1356,192.8292,354.6010142,42.5030082,11688.73,191.1581,0.050666666666666665,1.4,2.84,60.67641,24.51035,1233.205,43.0,1.368,1.065,-68.41,0
114,115,625.5032,368.4563,354.6010787,42.5030657,11765.96,189.8448,0.5066666666666667,1.283,2.55,55.95347,24.33427,1377.375,44.0,1.322,1.024,-16.1,0
87,88,623.2759,370.791,354.6011416,42.5030097,10548.62,187.5644,0.513,7.389,2.71,50.94966,24.04324,828.726,127.0,11.639,1.391,-13.43,3
151,152,782.9864,195.7844,354.6010177,42.5029968,11692.32,191.3437,0.056999999999999995,1.324,2.3,60.99914,24.55094,1562.799,40.0,1.208,1.044,-38.94,0
