,object_index,x,y,barycenter_ra,barycenter_dec,aperture_flux,aperture_flux_error,time,flux_radius,gaussian_fwhm,background,threshold,flux_max,isoarea_image,prof_rms_major_axis,prof_rms_minor_axis,pos_angle,flags
79,80,727.2202,590.741,354.7042708,42.6735267,135686.5,102.7593,0.7536666666666666,1.292,2.85,55.01919,24.15841,17931.08,118.0,1.393,1.084,-33.05,0
142,143,331.1632,261.5943,354.7041156,42.6735185,135713.2,104.2835,0.07599999999999998,1.417,2.77,60.03869,24.52108,17827.06,114.0,1.439,1.209,-53.45,0
70,71,794.7363,747.9444,354.7042103,42.6734994,114123.4,103.2899,0.76,1.279,2.49,54.7293,24.27028,16360.86,107.0,1.331,1.098,-76.95,2
58,59,797.0308,745.9161,354.7042423,42.6735113,138056.4,102.5755,0.7663333333333333,1.192,2.13,54.45346,24.12374,26804.49,109.0,1.209,1.01,-25.29,0
51,52,799.8766,743.6566,354.7042922,42.6735498,138516.5,103.2117,0.7726666666666666,1.288,2.58,54.10188,24.2519,19439.54,116.0,1.367,1.026,-42.14,0
54,55,802.5283,741.2355,354.7042505,42.6735483,139036.6,102.9185,0.7789999999999999,1.208,2.4,54.33371,24.20868,21078.7,109.0,1.253,1.027,-27.78,0
57,58,805.3284,738.9232,354.7042735,42.6735488,138797.3,103.2534,0.7853333333333333,1.276,2.83,54.23956,24.24458,19737.57,107.0,1.331,0.995,-37.38,0
54,55,808.0786,736.7034,354.7042594,42.6735255,138603.6,102.8439,0.7916666666666666,1.175,2.19,54.32436,24.15267,25296.59,101.0,1.23,0.962,-26.8,0
56,57,811.0818,734.335,354.7042752,42.6735572,138427.9,102.9777,0.7979999999999999,1.306,2.76,54.11173,24.19693,16989.36,118.0,1.357,1.073,-36.19,0
62,63,813.9161,732.0042,354.7042529,42.673529,138553.1,102.7738,0.8043333333333332,1.234,2.17,54.02396,24.18748,25343.16,112.0,1.266,1.014,-34.31,0
50,51,817.2847,729.636,354.7044419,42.6736597,138470.1,102.9663,0.8106666666666666,1.645,3.79,54.2508,24.20706,15406.77,116.0,1.625,1.241,-34.3,0
59,60,819.7592,727.2361,354.7042504,42.6735255,138009.0,103.2032,0.817,1.209,2.21,54.18211,24.24562,21485.2,106.0,1.201,1.073,-49.23,0
141,142,329.1808,264.3163,354.704038,42.6735947,136203.0,103.7922,0.08233333333333333,1.306,2.48,59.97018,24.4142,18840.88,105.0,1.346,1.153,-58.72,0
60,61,822.407,724.7859,354.7042976,42.6735365,138473.8,102.2457,0.8233333333333334,1.253,2.59,54.20329,24.0632,20171.7,116.0,1.316,1.052,-31.0,0
58,59,825.2725,722.6005,354.7042546,42.6735325,137735.3,102.3982,0.8296666666666666,1.17,2.28,54.22284,24.08628,22814.01,109.0,1.256,1.018,-37.07,0
56,57,827.9724,720.2448,354.704256,42.6735183,139026.8,102.5516,0.836,1.193,2.14,54.48075,24.10105,24927.42,111.0,1.233,1.011,-22.09,0
54,55,831.0093,717.8933,354.7042492,42.6735361,139283.5,102.7415,0.8423333333333333,1.277,2.93,54.45261,24.16704,21065.84,108.0,1.303,0.988,-34.69,0
55,56,834.2664,715.4307,354.7042841,42.6735533,138879.1,102.8396,0.8486666666666667,1.299,2.44,54.55212,24.17728,18604.81,115.0,1.293,1.126,-34.06,0
62,63,836.8134,713.205,354.704272,42.6735436,139259.4,102.9854,0.855,1.27,2.96,54.44358,24.24158,18977.68,113.0,1.365,0.998,-35.29,0
56,57,839.7513,710.8535,354.7042575,42.6735157,137614.4,102.7344,0.8613333333333333,1.253,2.93,54.16316,24.15683,19612.12,103.0,1.283,0.964,-37.9,0
56,57,842.6498,708.4567,354.7043521,42.6735794,138533.2,102.7644,0.8676666666666667,1.36,3.1,54.37283,24.16388,18359.69,112.0,1.445,1.024,-46.0,0
64,65,845.5109,706.4587,354.704302,42.6735416,138141.8,102.9665,0.874,1.16,2.45,54.06673,24.18147,20828.92,107.0,1.244,0.991,-25.35,0
62,63,848.4206,704.1333,354.7042404,42.6735287,138814.2,102.5594,0.8803333333333332,1.26,2.71,54.51305,24.12849,19235.22,100.0,1.307,0.984,-36.74,0
139,140,327.0295,267.0395,354.7041663,42.6735094,135302.1,104.0084,0.08866666666666666,1.438,2.84,60.15724,24.43911,15895.64,115.0,1.466,1.206,-53.17,0
62,63,851.4114,702.08,354.7042789,42.6735187,138767.4,103.0457,0.8866666666666667,1.194,2.38,54.1969,24.23432,22422.58,111.0,1.244,1.002,-31.95,0
60,61,854.3966,699.7352,354.7042784,42.6735214,137602.4,102.6177,0.8929999999999999,1.18,2.49,54.14682,24.13364,24120.79,109.0,1.263,0.972,-30.22,0
67,68,857.2363,697.6772,354.7042832,42.6735377,138895.8,102.7856,0.8993333333333333,1.176,2.49,54.41679,24.17743,23567.34,114.0,1.262,0.992,-30.78,0
59,60,860.1199,695.2581,354.7042621,42.6735227,138120.4,102.9165,0.9056666666666666,1.197,2.36,54.34372,24.16972,22655.75,111.0,1.252,0.999,-31.16,0
52,53,863.4852,692.7926,354.7046165,42.6737191,139060.0,103.2539,0.9119999999999999,1.757,5.28,53.8779,24.29618,12982.5,132.0,1.863,1.261,-43.83,0
57,58,866.0659,690.4481,354.7042574,42.6735157,138915.4,102.3659,0.9183333333333333,1.216,2.36,54.10289,24.0574,21107.97,112.0,1.277,1.02,-41.59,0
60,61,868.948,687.9623,354.7042505,42.6735245,138160.5,102.6611,0.9246666666666666,1.315,3.14,54.21123,24.13532,20113.3,113.0,1.354,1.023,-39.57,0
66,67,871.8846,685.4873,354.7042374,42.6735194,138583.5,103.1125,0.931,1.216,2.42,54.26571,24.21575,21711.2,111.0,1.291,1.006,-39.93,0
65,66,877.8382,681.1356,354.7043043,42.6735299,138696.0,102.8998,0.9436666666666665,1.218,2.35,54.01919,24.2,23244.45,109.0,1.227,1.023,-34.84,0
64,65,880.949,679.1671,354.7042853,42.6735428,138210.5,102.3625,0.95,1.317,2.95,53.71352,24.06511,18704.33,113.0,1.351,1.054,-36.81,0
141,142,324.8201,269.9857,354.7041458,42.673547,136636.5,103.5135,0.095,1.347,2.27,60.22837,24.34002,21085.12,116.0,1.349,1.202,-66.91,0
61,62,883.9191,676.6746,354.7043225,42.6735347,139394.1,102.7262,0.9563333333333333,1.198,2.6,53.97546,24.11226,21833.98,100.0,1.269,0.952,-32.57,0
60,61,886.9421,674.3799,354.7042832,42.6735294,139687.6,102.9702,0.9626666666666667,1.253,2.73,53.4253,24.20369,20887.38,105.0,1.301,0.979,-39.53,0
62,63,890.027,672.107,354.7042989,42.6735309,138033.6,102.3624,0.969,1.264,2.78,53.05324,24.07362,21823.41,112.0,1.295,1.006,-34.26,0
65,66,893.2628,669.8063,354.7043189,42.6735272,137522.4,102.6274,0.9753333333333333,1.264,2.84,53.75087,24.13165,19417.23,103.0,1.316,0.995,-40.5,0
63,64,896.1053,667.4197,354.7044269,42.6735556,138364.9,102.6471,0.9816666666666667,1.367,3.06,53.53433,24.1534,17349.37,112.0,1.486,1.047,-41.85,0
65,66,899.1385,665.1815,354.704355,42.6735423,138493.6,102.5244,0.9879999999999999,1.31,3.07,54.19019,24.10319,19047.07,105.0,1.344,0.98,-30.52,0
67,68,902.1435,662.9914,354.7042969,42.6735332,139370.8,102.607,0.9943333333333334,1.27,2.76,53.66996,24.12687,21761.87,102.0,1.293,0.978,-30.65,0
66,67,905.2965,660.6221,354.7043113,42.6735649,138337.1,102.4318,1.0006666666666666,1.208,2.62,53.52519,24.09847,20732.31,112.0,1.309,1.0,-28.57,0
65,66,908.4211,658.532,354.7043746,42.6735823,137955.0,102.4871,1.007,1.307,2.88,53.35581,24.11147,19834.24,109.0,1.418,1.007,-34.97,0
73,74,911.5934,656.1713,354.7042824,42.6734968,139250.5,102.6613,1.0133333333333334,1.212,2.4,53.22419,24.13963,21863.88,119.0,1.269,1.051,-34.6,0
143,144,322.6895,272.7059,354.7041874,42.6735315,136492.5,104.0724,0.10133333333333333,1.437,2.88,59.76968,24.43687,17485.78,108.0,1.476,1.138,-58.56,0
64,65,914.5982,654.1277,354.7043343,42.6735435,138887.5,102.468,1.0196666666666665,1.25,2.71,53.32093,24.09844,20540.43,104.0,1.303,0.982,-30.25,0
71,72,917.5061,651.785,354.704317,42.6735293,138788.0,102.4135,1.026,1.2,2.47,53.22115,24.09843,23392.79,110.0,1.289,0.967,-22.35,0
72,73,920.7256,649.5711,354.7043321,42.6735428,140100.8,102.4221,1.0323333333333333,1.256,2.82,52.86051,24.09617,18872.38,107.0,1.343,0.971,-34.88,0
68,69,923.9114,647.3961,354.7043264,42.6735363,138156.0,102.7027,1.0386666666666666,1.222,2.66,53.32639,24.16649,19099.19,106.0,1.289,0.982,-29.39,0
68,69,927.0128,645.1158,354.7043311,42.6735506,138282.5,102.2949,1.045,1.322,3.07,53.31874,24.06627,20100.92,108.0,1.382,0.979,-37.29,0
69,70,930.6097,643.0659,354.7043301,42.67352,138241.3,102.4441,1.0513333333333332,1.139,2.11,53.52655,24.09282,26041.17,103.0,1.165,0.982,-31.71,0
72,73,933.5708,640.8293,354.7043561,42.6735576,138081.2,102.3044,1.0576666666666668,1.226,2.66,52.9372,24.05146,21115.93,105.0,1.291,0.965,-38.85,0
75,76,936.5944,638.6887,354.7043325,42.6735581,138135.3,102.5604,1.064,1.228,2.61,53.26609,24.133,20039.46,107.0,1.271,1.016,-30.98,0
74,75,939.7635,636.5309,354.7042936,42.6735179,139142.1,102.6365,1.0703333333333331,1.19,2.59,53.44012,24.13806,20230.91,113.0,1.285,0.986,-28.07,0
73,74,943.064,634.2115,354.7043101,42.6735093,138229.6,102.4816,1.0766666666666667,1.323,2.64,53.07246,24.10165,19518.09,108.0,1.376,1.072,-40.64,0
140,141,320.6937,275.3958,354.7041701,42.6735443,136218.2,103.7324,0.10766666666666666,1.265,2.38,59.39703,24.40446,19430.33,105.0,1.328,1.132,-48.02,0
80,81,946.2092,631.9813,354.7042849,42.6735247,138404.8,102.3783,1.083,1.186,2.1,53.27153,24.08587,25249.22,107.0,1.183,1.019,-37.33,0
77,78,949.2175,630.0869,354.704311,42.6735511,138228.2,102.399,1.0893333333333333,1.268,2.61,53.16728,24.09075,21104.2,112.0,1.328,1.024,-34.81,0
75,76,952.2846,627.565,354.7043111,42.673547,137955.1,102.3431,1.0956666666666666,1.262,2.65,53.23519,24.06056,17558.58,114.0,1.334,1.05,-29.19,0
74,75,955.9872,625.3221,354.7042679,42.6735238,137811.6,102.6666,1.1019999999999999,1.236,2.12,53.36029,24.15371,22181.65,105.0,1.227,1.101,-44.43,0
79,80,959.1613,623.075,354.7043041,42.6735558,139671.3,102.3821,1.1083333333333334,1.326,3.12,52.87113,24.07399,17634.8,115.0,1.347,1.045,-29.28,0
76,77,961.9416,620.8596,354.7043485,42.6735562,138297.0,102.1966,1.1146666666666667,1.294,2.76,53.07745,24.01338,19789.02,118.0,1.312,1.058,-31.37,0
83,84,964.9641,618.9439,354.7044122,42.6735129,139687.0,102.7608,1.121,1.229,2.1,53.30999,24.16731,25209.21,113.0,1.257,1.048,-19.85,0
81,82,968.8163,616.6017,354.704391,42.6735849,139751.0,102.5488,1.1273333333333333,1.37,3.11,52.53272,24.13881,17143.26,117.0,1.441,1.06,-33.19,0
74,75,971.9753,614.2916,354.7043163,42.6735432,139120.5,102.2675,1.1336666666666666,1.27,2.44,52.9228,24.0513,19908.83,117.0,1.301,1.087,-51.09,0
78,79,974.959,612.2917,354.7042798,42.6735323,139789.6,102.4327,1.14,1.234,2.41,53.3903,24.06885,22593.39,110.0,1.269,1.016,-33.05,0
140,141,318.5892,278.2433,354.7041452,42.6735406,135163.3,103.531,0.11399999999999999,1.435,2.88,59.05262,24.34414,15847.53,120.0,1.469,1.187,-60.06,0
77,78,978.2012,610.4759,354.70431,42.6735525,139412.3,102.3188,1.1463333333333332,1.303,2.82,52.78622,24.07615,17380.17,113.0,1.382,1.039,-24.65,0
81,82,981.3627,608.0987,354.7043304,42.6735505,138720.3,102.3441,1.1526666666666667,1.271,2.67,53.06549,24.06079,19920.21,120.0,1.322,1.049,-44.94,0
79,80,984.6929,606.0272,354.7043135,42.6735331,139442.2,102.5259,1.159,1.247,2.6,52.61495,24.11205,20864.94,111.0,1.296,1.009,-35.39,0
83,84,987.7852,603.7706,354.7043215,42.673542,139330.5,102.2203,1.165333333333333,1.21,2.45,53.29576,24.02319,20808.11,115.0,1.265,1.026,-35.95,0
81,82,990.9695,601.8637,354.7043301,42.6735621,139731.8,102.0716,1.1716666666666666,1.3,2.59,52.57273,23.99672,20908.99,119.0,1.327,1.084,-32.22,0
79,80,994.1004,599.5988,354.7043183,42.67355,138660.8,102.1461,1.178,1.281,2.72,52.97915,24.03125,17618.73,115.0,1.345,1.059,-30.86,0
87,88,997.1167,597.5746,354.7043544,42.6735478,153294.2,102.2242,1.1843333333333335,1.179,2.31,53.24969,24.04111,29513.51,115.0,1.302,0.998,-29.67,0
77,78,1000.4766,595.3974,354.7043071,42.6735397,138851.6,102.0627,1.1906666666666665,1.258,2.68,52.76796,24.01163,18304.1,117.0,1.313,1.076,-26.62,0
86,87,1004.2522,593.2266,354.7042751,42.6735225,138721.7,102.1298,1.1969999999999998,1.245,2.27,52.86643,24.01041,21454.0,112.0,1.247,1.074,-49.48,0
84,85,1007.1981,591.2374,354.7043396,42.6734917,137873.9,102.1875,1.2033333333333334,1.281,2.54,52.75412,24.041,20317.2,121.0,1.329,1.093,-24.5,0
142,143,316.3894,280.8481,354.7042804,42.6735175,134545.6,103.9513,0.12033333333333333,1.359,2.52,59.39537,24.44296,16187.56,109.0,1.356,1.206,-60.09,0
74,75,1010.6708,589.1269,354.7043529,42.6735679,138851.1,102.9195,1.2096666666666667,1.412,4.0,52.94457,24.17042,16617.63,120.0,1.471,1.056,-31.07,0
80,81,1013.8182,587.0689,354.7043557,42.6735356,138923.3,102.2267,1.2159999999999997,1.353,3.1,52.92941,24.05022,16911.56,115.0,1.397,1.075,-35.15,0
82,83,1017.0391,585.1423,354.7043161,42.6735607,137598.8,102.0723,1.2223333333333333,1.396,3.09,52.93141,24.00539,16141.0,123.0,1.447,1.114,-35.38,24
76,77,1020.1718,583.0364,354.7043558,42.6735785,137568.4,97.7787,1.2286666666666666,1.438,3.4,53.49284,24.00231,14816.77,107.0,1.455,1.088,-40.59,24
79,80,1022.9644,581.0391,354.7042463,42.6734406,124105.8,83.36594,1.235,1.173,2.23,52.76283,24.07852,25845.5,66.0,1.126,0.856,-65.49,24
71,72,1023.7263,579.6478,354.7034699,42.6724363,8483.546,78.09237,1.2413333333333332,0.9,2.28,52.68983,24.06045,2459.359,32.0,1.362,0.643,-87.37,24
107,108,987.5396,558.6739,354.7042706,42.673456,95190.19,102.7371,1.2603333333333333,1.108,2.0,52.41589,24.13612,15305.71,107.0,1.298,1.12,54.02,2
119,120,701.4318,564.3008,354.7042836,42.6735135,71736.82,102.6278,1.2666666666666666,1.136,2.04,51.45086,24.13602,10336.18,92.0,1.269,1.1,-33.51,0
113,114,351.2034,233.5377,354.7041739,42.6735176,132001.4,104.7733,0.012666666666666666,1.675,3.14,62.60699,24.64062,11621.36,195.0,2.137,1.409,-83.84,0
137,138,314.2889,283.5081,354.7041572,42.6735237,134688.7,103.7296,0.12666666666666668,1.409,2.67,59.16969,24.35638,16130.37,112.0,1.401,1.223,-47.02,0
83,84,703.824,562.8167,354.7043322,42.6735551,135913.8,102.7399,1.273,1.353,2.88,51.84371,24.14956,18251.83,109.0,1.423,1.088,-35.63,0
77,78,706.8345,560.595,354.7041452,42.6735098,135569.8,102.4929,1.2793333333333332,1.396,2.5,51.64088,24.09577,16950.28,107.0,1.53,1.14,-86.82,0
89,90,709.4427,558.5728,354.7042259,42.6735392,136612.6,101.9514,1.2856666666666667,1.263,2.79,51.4079,23.95999,18191.86,106.0,1.353,1.044,-30.15,0
90,91,712.4214,556.7064,354.7042477,42.6734993,136232.3,102.2341,1.2919999999999998,1.166,2.17,51.58147,24.05196,23597.54,107.0,1.251,1.041,-31.45,0
88,89,715.4657,554.7339,354.7042782,42.6735136,135966.6,102.474,1.2983333333333333,1.258,2.74,51.60287,24.07005,19264.62,111.0,1.305,1.055,-26.66,0
94,95,718.5109,552.7627,354.7042811,42.6735163,136010.5,102.1676,1.3046666666666666,1.232,2.48,51.82963,24.0193,21080.67,109.0,1.302,1.039,-29.5,0
94,95,721.655,550.4679,354.7043249,42.6735722,135888.9,102.1578,1.311,1.285,2.98,51.54619,24.00426,20679.43,112.0,1.373,1.035,-30.6,0
94,95,724.6771,548.7441,354.7042945,42.6735955,135954.7,101.8875,1.3173333333333332,1.228,2.69,51.36264,23.93652,19871.29,107.0,1.31,0.994,-32.08,0
92,93,727.9654,546.5785,354.7042334,42.6735575,136183.1,102.4119,1.3236666666666665,1.287,2.71,51.06828,24.07248,19296.08,106.0,1.374,1.023,-33.92,0
92,93,731.0186,544.6834,354.704369,42.6735507,135394.8,101.9557,1.33,1.378,2.92,51.34939,23.98645,19980.09,116.0,1.452,1.06,-37.2,0
135,136,312.2819,286.3043,354.7041587,42.673515,136176.9,103.7367,0.133,1.402,2.76,59.09266,24.35806,16130.25,112.0,1.427,1.196,-53.06,0
98,99,734.1355,542.6202,354.7043105,42.6735231,136053.6,101.9416,1.3363333333333332,1.237,2.66,51.34037,23.9789,19886.99,113.0,1.316,1.067,-32.92,0
94,95,737.4098,540.7664,354.7043238,42.6735409,136139.4,101.9322,1.3426666666666665,1.296,2.73,51.29272,23.95549,20857.3,114.0,1.374,1.062,-37.05,0
92,93,740.6696,538.7679,354.7043128,42.6735046,135238.0,102.1578,1.349,1.253,2.61,51.54545,24.02974,20750.04,111.0,1.33,1.033,-28.44,0
100,101,743.7877,536.7646,354.7042753,42.6736502,136023.4,102.2922,1.3553333333333333,1.239,2.73,51.2054,24.0401,20987.8,102.0,1.311,0.981,-39.38,0
94,95,746.936,534.6915,354.7043313,42.6735224,135720.5,102.3,1.3616666666666666,1.252,2.17,51.35578,24.02918,24442.94,108.0,1.367,1.042,-41.19,0
95,96,750.2539,532.6799,354.7042917,42.673549,136155.1,102.0546,1.3679999999999999,1.229,2.81,51.27928,23.97577,22574.57,112.0,1.343,1.005,-33.63,0
95,96,753.5403,530.8293,354.7042825,42.6735099,136547.4,102.1077,1.3743333333333332,1.263,2.61,51.53747,24.0052,20390.37,106.0,1.294,1.031,-20.34,0
94,95,756.7822,528.7725,354.704307,42.6735347,136404.8,102.2883,1.3806666666666667,1.274,2.9,51.14208,24.03918,19451.96,105.0,1.342,1.024,-32.37,0
106,107,760.0542,526.8484,354.7042515,42.6735301,134609.3,102.0338,1.3869999999999998,1.286,2.74,51.30381,23.99209,20902.02,103.0,1.329,1.01,-22.15,0
98,99,763.7529,524.9053,354.7043043,42.6735603,134551.8,102.2683,1.3933333333333333,1.295,2.9,51.21879,24.01326,21236.65,111.0,1.394,0.991,-22.79,0
137,138,310.3446,289.0786,354.7041501,42.6734961,142577.3,103.7793,0.13933333333333334,1.377,3.18,57.99368,24.38095,16443.95,110.0,1.342,1.202,-40.51,0
105,106,767.3203,522.9363,354.7042945,42.6735003,136420.5,102.5196,1.3996666666666666,1.289,3.08,51.62115,24.08503,18224.63,101.0,1.323,0.993,-33.78,0
96,97,770.7135,520.9133,354.7043405,42.6735396,135425.9,102.2665,1.406,1.343,2.74,51.22535,24.01708,19331.76,127.0,1.524,1.16,-41.96,0
96,97,773.8618,518.914,354.7042573,42.6734994,136666.6,101.7154,1.4123333333333332,1.307,2.27,51.20951,23.90031,22639.12,111.0,1.388,1.06,-35.87,0
101,102,777.4457,516.7409,354.7042953,42.6735092,137304.8,101.7219,1.4186666666666665,1.246,2.61,51.11076,23.91875,22243.68,106.0,1.322,1.018,-26.38,0
101,102,780.6032,514.9117,354.7042682,42.6735257,135982.8,101.7714,1.425,1.237,2.57,50.50781,23.94734,22168.16,106.0,1.306,0.986,-33.93,0
98,99,784.0926,512.4722,354.7042536,42.6735356,135902.3,102.2259,1.4313333333333333,1.275,2.56,50.33197,23.99907,18752.88,109.0,1.326,1.062,-32.75,0
95,96,788.1216,510.3947,354.7042536,42.6735246,136749.4,102.0241,1.4376666666666664,1.138,1.97,51.13213,24.00255,22395.56,106.0,1.188,1.051,-32.37,0
100,101,791.3209,508.6179,354.7042588,42.6735145,136070.2,102.0262,1.444,1.164,2.49,50.66095,24.0073,23609.56,108.0,1.263,1.01,-14.47,0
91,92,794.8305,506.5614,354.7043684,42.6735994,136396.7,102.2114,1.4503333333333333,1.44,3.71,50.83027,24.0126,17257.83,109.0,1.524,1.017,-30.02,0
93,94,798.4589,504.7954,354.7042871,42.6735485,137212.0,101.6975,1.4566666666666668,1.406,4.16,50.66898,23.92148,16399.31,111.0,1.467,0.991,-23.6,0
136,137,308.196,291.618,354.7041949,42.6734889,136069.2,103.6261,0.14566666666666664,1.391,2.66,58.68121,24.37512,18033.49,117.0,1.455,1.186,-47.32,0
95,96,801.8956,502.8065,354.7042343,42.6735542,136861.2,101.9438,1.4629999999999999,1.317,3.21,51.25637,23.98366,18639.44,115.0,1.401,1.027,-30.77,0
92,93,805.3981,501.044,354.7042655,42.6735489,136742.0,101.7307,1.4693333333333332,1.221,2.39,51.04208,23.93352,21620.05,112.0,1.279,1.019,-23.75,0
99,100,808.8528,498.9596,354.7042703,42.6735239,136535.4,102.2283,1.4756666666666667,1.274,2.72,51.4796,24.03358,22245.77,110.0,1.348,0.989,-23.62,0
96,97,812.4954,497.0145,354.7042691,42.6734976,137594.4,102.0223,1.482,1.276,2.63,51.20176,24.00638,21141.7,113.0,1.346,1.039,-34.5,0
93,94,815.5878,494.9917,354.7042487,42.6735327,137749.7,101.7097,1.4883333333333333,1.232,2.43,51.00087,23.94556,21851.05,104.0,1.281,1.005,-19.54,0
101,102,819.3795,493.3286,354.7042752,42.6735138,136356.5,101.8271,1.4946666666666666,1.218,2.66,50.98322,23.94773,19090.33,110.0,1.298,1.031,-25.98,0
101,102,822.6609,491.4864,354.7042524,42.6735192,136689.4,101.6328,1.501,1.144,2.82,50.67655,23.88089,21012.24,110.0,1.276,0.988,-21.67,0
105,106,826.5482,489.8067,354.7042965,42.67351,136574.0,102.1957,1.5073333333333332,1.282,2.75,50.80839,24.0344,20586.58,108.0,1.387,0.999,-24.53,0
106,107,829.9885,487.7493,354.704278,42.6735077,137021.7,101.645,1.5136666666666665,1.24,2.71,50.92123,23.89643,20999.41,106.0,1.297,1.001,-26.76,0
96,97,833.7379,485.6777,354.7042486,42.6735118,136952.4,102.2609,1.52,1.366,3.29,51.06164,24.01152,16683.52,111.0,1.426,1.032,-28.1,0
141,142,305.8919,294.5472,354.7041866,42.6735296,134761.3,103.6817,0.15199999999999997,1.342,2.47,58.90789,24.35802,20882.68,114.0,1.372,1.148,-43.76,0
104,105,836.9735,484.0496,354.7042494,42.6735124,137565.3,101.561,1.5263333333333333,1.204,2.33,51.35596,23.8767,26076.48,110.0,1.25,0.964,-13.84,0
99,100,840.4227,482.2512,354.7042707,42.6735077,136491.7,102.0346,1.5326666666666666,1.274,3.01,51.04527,23.97955,20734.91,105.0,1.35,1.004,-21.88,0
99,100,843.8851,480.7705,354.7042579,42.6735202,136296.0,101.9081,1.539,1.225,2.23,51.14559,23.97102,23848.86,112.0,1.312,1.012,-22.67,0
87,88,847.8436,478.772,354.7044487,42.6737236,135905.1,101.6213,1.5453333333333332,1.662,5.09,50.98275,23.88242,16491.89,127.0,1.843,1.045,-20.16,0
110,111,748.7925,533.2079,354.7042307,42.6734812,111839.1,102.1137,1.5516666666666667,1.175,2.13,51.37882,24.04067,20296.92,112.0,1.288,1.067,-27.43,2
96,97,751.6523,531.9098,354.7042791,42.6735285,135639.6,101.9081,1.5579999999999998,1.284,2.89,51.01525,23.94558,19055.32,107.0,1.332,1.025,-35.71,0
93,94,754.854,529.8638,354.7042981,42.6735138,136022.7,102.1467,1.5643333333333331,1.213,2.08,51.0755,24.00166,25598.25,109.0,1.276,1.021,-25.64,0
