,object_index,x,y,barycenter_ra,barycenter_dec,aperture_flux,aperture_flux_error,time,flux_radius,gaussian_fwhm,background,threshold,flux_max,isoarea_image,prof_rms_major_axis,prof_rms_minor_axis,pos_angle,flags
108,109,222.3512,476.5945,354.7459932,42.4105279,12225.93,102.9185,0.7789999999999999,1.267,2.52,54.12311,24.20868,1789.125,36.0,1.2,0.925,-26.41,0
108,109,225.1664,474.2254,354.7460426,42.4105304,12314.68,103.1441,0.7853333333333333,1.28,2.62,54.10143,24.24458,1574.915,37.0,1.208,0.933,-38.91,0
109,110,227.9222,471.9921,354.746026,42.4105176,12735.9,102.6622,0.7916666666666666,1.255,2.16,54.28444,24.15267,2177.067,35.0,1.16,0.885,-26.81,0
109,110,230.9365,469.5809,354.746058,42.4105448,12359.68,102.8867,0.7979999999999999,1.34,2.77,54.10466,24.19693,1567.908,40.0,1.268,0.974,-36.93,0
114,115,233.7013,467.3361,354.7459839,42.4105132,12480.09,102.9921,0.8043333333333332,1.191,2.31,54.04613,24.18748,1918.619,36.0,1.145,0.965,-30.51,0
98,99,237.0882,464.9641,354.7462127,42.4106692,12498.72,102.9663,0.8106666666666666,1.654,3.68,54.08691,24.20706,1226.17,51.0,1.564,1.179,-31.72,0
113,114,239.5776,462.481,354.7460144,42.4105146,12387.57,103.0756,0.817,1.188,2.2,54.25656,24.24562,1615.117,34.0,1.109,0.967,-48.29,0
92,93,914.2296,517.873,354.7459124,42.4104674,12077.3,103.7922,0.08233333333333333,1.192,2.35,60.25337,24.4142,2041.589,31.0,1.08,0.861,-49.27,0
113,114,242.2689,460.153,354.7460209,42.4105409,12432.55,102.4086,0.8233333333333334,1.314,2.82,54.10059,24.0632,1542.294,38.0,1.244,0.947,-30.37,0
115,116,245.1275,457.845,354.7460259,42.4105278,12254.33,102.4707,0.8296666666666666,1.266,2.5,54.12343,24.08628,2023.988,35.0,1.185,0.902,-41.04,0
109,110,247.8491,455.5138,354.7459958,42.410507,12175.09,102.5516,0.836,1.202,2.46,54.48613,24.10105,1757.315,34.0,1.158,0.907,-26.7,0
109,110,250.8852,453.1427,354.7460558,42.4105733,12381.11,102.9051,0.8423333333333333,1.315,3.23,54.22332,24.16704,1586.662,37.0,1.252,0.903,-35.4,0
112,113,254.1521,450.6867,354.7460602,42.41059,12084.61,102.876,0.8486666666666667,1.344,2.44,54.80169,24.17728,1853.475,37.0,1.203,1.026,-30.13,0
119,120,256.65,448.4133,354.7460841,42.4105639,12303.65,103.1131,0.855,1.322,2.89,54.91837,24.24158,1635.157,35.0,1.244,0.952,-36.46,0
113,114,259.5889,446.119,354.7460246,42.4105343,12336.38,102.7162,0.8613333333333333,1.322,3.17,54.26794,24.15683,1590.358,35.0,1.261,0.889,-36.54,0
114,115,262.5888,443.6441,354.7461493,42.4106285,12399.69,102.7644,0.8676666666666667,1.458,3.36,54.24694,24.16388,1392.383,43.0,1.459,0.966,-44.93,0
119,120,265.328,441.715,354.7459927,42.4105183,12591.26,103.0029,0.874,1.268,2.61,54.24392,24.18147,1807.008,36.0,1.218,0.903,-24.38,0
122,123,268.2938,439.3616,354.7460971,42.4105879,12246.37,102.6321,0.8803333333333332,1.245,2.66,54.29915,24.12849,1673.856,33.0,1.216,0.883,-37.4,0
95,96,912.1079,520.5644,354.7459158,42.4104474,12258.25,103.9533,0.08866666666666666,1.285,2.66,60.23774,24.43911,1739.187,37.0,1.208,0.938,-50.18,0
117,118,271.3003,437.3014,354.7460289,42.410535,12328.16,103.1004,0.8866666666666667,1.21,2.59,54.61321,24.23432,1836.978,33.0,1.19,0.871,-28.14,0
115,116,274.3,434.9638,354.7460341,42.4105345,12414.44,102.6358,0.8929999999999999,1.236,2.42,54.46101,24.13364,1988.562,34.0,1.171,0.875,-23.11,0
124,125,277.1368,432.8582,354.7460694,42.4105458,12334.01,102.9311,0.8993333333333333,1.257,2.56,54.4164,24.17743,1973.38,35.0,1.148,0.914,-29.38,0
112,113,280.0162,430.4318,354.746042,42.4105339,12632.15,102.8438,0.9056666666666666,1.226,2.43,54.32838,24.16972,1926.554,38.0,1.147,0.963,-33.44,0
99,100,283.3462,427.9639,354.7463578,42.4107837,12167.57,103.3453,0.9119999999999999,1.809,4.79,54.48201,24.29618,1133.797,56.0,1.82,1.154,-37.43,0
114,115,285.9756,425.6171,354.7460919,42.4105229,12235.02,102.3478,0.9183333333333333,1.262,2.41,54.06677,24.0574,1887.239,35.0,1.167,0.932,-45.23,0
115,116,288.8423,423.1303,354.7460954,42.4105573,12142.6,102.643,0.9246666666666666,1.345,2.96,54.38477,24.13532,1646.428,36.0,1.256,0.942,-37.45,0
119,120,291.7797,420.6584,354.7460509,42.4105338,12365.15,103.0032,0.931,1.266,2.61,54.07676,24.21575,1764.744,32.0,1.154,0.914,-37.52,0
120,121,297.7081,416.2944,354.7460011,42.4105008,12560.2,103.0454,0.9436666666666665,1.211,2.42,53.87829,24.2,1867.684,36.0,1.161,0.921,-30.31,0
120,121,300.8461,414.2773,354.746041,42.4105247,12145.54,102.3987,0.95,1.313,2.91,53.84087,24.06511,1517.944,36.0,1.245,0.924,-37.34,0
93,94,909.8428,523.5425,354.7459421,42.4105116,12034.34,103.4952,0.095,1.131,2.03,60.30882,24.34002,2045.975,32.0,1.054,0.882,-47.1,0
114,115,303.8015,411.7948,354.7460495,42.410509,12072.51,102.436,0.9563333333333333,1.258,2.67,53.81752,24.11226,2000.683,32.0,1.165,0.885,-37.34,0
116,117,306.8608,409.4983,354.7460339,42.4105504,12146.54,103.0248,0.9626666666666667,1.291,2.81,53.57339,24.20369,1567.261,35.0,1.231,0.897,-37.22,0
118,119,309.924,407.2761,354.7460258,42.4105432,12250.08,102.5254,0.969,1.269,2.67,53.16821,24.07362,1726.898,40.0,1.272,0.905,-36.23,0
121,122,313.1957,404.9216,354.7460588,42.410566,12110.84,102.5547,0.9753333333333333,1.309,2.87,53.78948,24.13165,1678.746,37.0,1.256,0.913,-36.5,0
117,118,316.0257,402.5868,354.7461193,42.4105821,12349.55,102.7562,0.9816666666666667,1.429,3.15,53.80552,24.1534,1565.768,42.0,1.408,0.993,-40.42,0
119,120,319.0226,400.2908,354.7460375,42.410545,12311.0,102.47,0.9879999999999999,1.335,3.03,53.86961,24.10319,1559.62,37.0,1.284,0.924,-33.15,0
123,124,322.0814,398.0762,354.7460585,42.4105357,12221.23,102.7884,0.9943333333333334,1.353,3.09,53.9379,24.12687,1556.576,38.0,1.264,0.938,-27.9,0
121,122,325.1423,395.7542,354.746016,42.4105256,12283.27,102.4863,1.0006666666666666,1.298,2.85,53.55079,24.09847,1785.988,36.0,1.214,0.942,-33.54,0
119,120,328.3093,393.6032,354.7460871,42.4105716,12220.2,102.4689,1.007,1.372,3.19,53.49976,24.11147,1685.625,40.0,1.372,0.941,-35.13,0
131,132,331.5101,391.2706,354.7459827,42.4105131,12313.76,102.8246,1.0133333333333334,1.224,2.39,53.18443,24.13963,2007.21,39.0,1.195,0.94,-31.45,0
95,96,907.7852,526.2439,354.7459649,42.4104894,12112.47,103.9438,0.10133333333333333,1.253,2.66,59.55626,24.43687,2144.131,35.0,1.2,0.857,-60.63,0
119,120,334.4844,389.1864,354.7460533,42.410529,12338.29,102.4136,1.0196666666666665,1.299,2.84,53.12327,24.09844,1557.837,38.0,1.239,0.948,-33.54,0
122,123,337.3596,386.8379,354.7460238,42.4105168,12113.07,102.5767,1.026,1.269,2.59,53.23998,24.09843,1845.117,33.0,1.205,0.893,-26.34,0
124,125,340.6353,384.6409,354.746029,42.410542,11910.11,102.5671,1.0323333333333333,1.264,2.78,52.99883,24.09617,1725.403,36.0,1.257,0.891,-34.37,0
125,126,343.7995,382.425,354.7460429,42.4105242,12177.64,102.7209,1.0386666666666666,1.281,2.63,53.27251,24.16649,1604.068,35.0,1.241,0.93,-32.52,0
122,123,346.8885,380.1782,354.7460278,42.4106251,12112.36,102.3312,1.045,1.35,3.07,53.24282,24.06627,1604.539,38.0,1.323,0.93,-38.22,0
124,125,350.5247,378.1042,354.7460229,42.4105085,12158.41,102.589,1.0513333333333332,1.178,2.24,53.02886,24.09282,2132.408,35.0,1.131,0.931,-29.41,0
126,127,353.4688,375.879,354.7460314,42.4105391,12224.21,102.4129,1.0576666666666668,1.315,2.91,53.07445,24.05146,1674.591,37.0,1.238,0.917,-35.29,0
134,135,356.4909,373.7714,354.7460088,42.4105412,12090.1,102.6512,1.064,1.311,2.82,52.96388,24.133,1686.344,39.0,1.28,0.929,-38.21,0
128,129,359.6824,371.5475,354.74603,42.4105121,12038.74,102.7817,1.0703333333333331,1.243,2.56,53.37323,24.13806,1763.389,40.0,1.224,0.942,-26.68,0
123,124,363.0033,369.2521,354.7460169,42.4105201,12291.95,102.4454,1.0766666666666667,1.405,2.77,53.29911,24.10165,1463.186,44.0,1.338,1.051,-40.44,0
88,89,905.7586,528.9827,354.7459518,42.4104928,12561.66,103.8243,0.10766666666666666,1.147,2.08,59.48549,24.40446,2450.431,32.0,1.064,0.848,-41.38,0
133,134,366.0823,366.9438,354.7459971,42.4104883,12256.77,102.5594,1.083,1.27,2.18,53.25988,24.08587,2051.662,40.0,1.197,0.988,-47.48,0
126,127,369.1042,365.1084,354.7460198,42.4105311,11877.54,102.5802,1.0893333333333333,1.353,2.85,52.9332,24.09075,1519.806,39.0,1.256,0.984,-34.58,0
129,130,372.2195,362.5936,354.7460212,42.4105241,12174.82,102.3069,1.0956666666666666,1.297,2.75,52.78765,24.06056,1601.013,37.0,1.248,0.961,-31.39,0
127,128,375.9358,360.3231,354.7460016,42.410509,12373.73,102.8483,1.1019999999999999,1.263,2.16,53.33031,24.15371,1810.576,42.0,1.175,1.016,-39.62,0
130,131,379.0724,358.0368,354.746042,42.4105273,11850.27,102.3459,1.1083333333333334,1.34,3.13,53.07648,24.07399,1484.124,34.0,1.248,0.919,-31.46,0
131,132,381.8521,355.8576,354.7460453,42.4105203,12190.16,102.1243,1.1146666666666667,1.339,2.83,52.90306,24.01338,1784.132,40.0,1.252,0.988,-27.09,0
138,139,384.9134,353.8937,354.7461557,42.4104906,11746.31,102.9425,1.121,1.273,2.16,52.99059,24.16731,2058.894,35.0,1.173,0.976,-23.35,0
138,139,388.7608,351.5973,354.7460907,42.4105809,12140.28,102.6396,1.1273333333333333,1.463,3.35,52.69534,24.13881,1365.892,42.0,1.402,0.979,-30.55,0
124,125,391.8776,349.2906,354.7460406,42.4105121,12096.09,102.4303,1.1336666666666666,1.335,2.61,52.91777,24.0513,1534.756,42.0,1.256,1.036,-40.66,0
131,132,394.8914,347.2383,354.7460136,42.4105093,12035.09,102.3965,1.14,1.272,2.59,52.92611,24.06885,1716.465,36.0,1.186,0.959,-30.8,0
90,91,903.5926,531.9142,354.7459557,42.4104963,12325.19,103.476,0.11399999999999999,1.244,2.71,59.21193,24.34414,1643.619,35.0,1.197,0.865,-55.86,0
130,131,398.1918,345.4189,354.7460529,42.4105459,12123.57,102.337,1.1463333333333332,1.337,2.8,52.60833,24.07615,1663.609,41.0,1.307,0.952,-24.99,0
136,137,401.2928,343.0665,354.7460585,42.4105331,11997.92,102.4165,1.1526666666666667,1.314,2.78,52.57407,24.06079,1526.87,35.0,1.236,0.914,-39.94,0
136,137,404.6439,341.0039,354.7460242,42.410529,11866.98,102.5077,1.159,1.285,2.69,52.81273,24.11205,1808.331,35.0,1.213,0.9,-33.38,0
138,139,407.7134,338.7142,354.7460276,42.4105136,12301.02,102.2925,1.165333333333333,1.259,2.59,53.01513,24.02319,1833.708,36.0,1.211,0.903,-30.53,0
134,135,410.9326,336.8027,354.7460426,42.4105217,12223.49,102.0355,1.1716666666666666,1.327,2.83,52.64742,23.99672,1815.437,37.0,1.253,0.944,-30.0,0
133,134,414.0206,334.5853,354.7460127,42.410516,11921.15,102.2004,1.178,1.315,2.9,52.59128,24.03125,1553.186,36.0,1.269,0.913,-26.84,0
140,141,417.0752,332.5157,354.7460564,42.4105252,12278.65,102.405,1.1843333333333335,1.331,2.79,52.74802,24.04111,1733.04,43.0,1.326,1.002,-35.26,0
130,131,420.3862,330.3141,354.7460299,42.4105049,12121.11,102.0446,1.1906666666666665,1.354,2.78,52.6184,24.01163,1555.144,44.0,1.285,1.044,-34.86,0
140,141,424.1994,328.1301,354.746011,42.4105137,11937.48,102.0936,1.1969999999999998,1.247,2.15,52.49893,24.01041,1849.932,35.0,1.18,0.919,-47.51,0
137,138,427.1609,326.1585,354.7460389,42.4104753,12117.36,102.3322,1.2033333333333334,1.294,2.61,52.61961,24.041,1924.822,38.0,1.282,0.911,-26.26,0
91,92,901.4266,534.4131,354.7460093,42.4104945,12510.45,103.9881,0.12033333333333333,1.155,2.2,59.5173,24.44296,1885.965,34.0,1.101,0.911,-45.89,0
127,128,430.6556,324.004,354.7461083,42.4105857,11173.94,102.774,1.2096666666666667,1.495,4.08,52.07277,24.17042,1337.786,41.0,1.462,0.954,-28.69,0
138,139,433.8252,322.0223,354.7460692,42.4105303,11000.06,102.2991,1.2159999999999997,1.401,2.99,52.26648,24.05022,1489.416,41.0,1.34,1.003,-27.52,0
139,140,436.9915,320.0693,354.7460358,42.4105517,12141.34,102.0723,1.2223333333333333,1.413,3.18,52.3252,24.00539,1370.927,42.0,1.338,0.98,-32.82,0
129,130,440.114,317.9528,354.7460793,42.4105671,11980.34,102.1134,1.2286666666666666,1.462,3.55,52.53707,24.00231,1302.067,40.0,1.379,0.989,-35.75,0
131,132,443.1904,315.8177,354.746081,42.4105175,12387.89,102.347,1.235,1.346,2.92,51.82317,24.07852,1687.628,40.0,1.287,0.999,-34.86,0
122,123,446.7556,313.9344,354.7459821,42.4104853,11959.3,102.3607,1.2413333333333332,1.661,5.67,52.38917,24.06045,1078.224,42.0,1.655,0.916,-24.98,0
150,151,533.4357,335.7058,354.7459812,42.410501,8798.809,102.477,1.2476666666666665,1.112,1.97,52.30295,24.09204,1553.204,30.0,1.034,0.894,-23.06,0
149,150,536.1564,334.2048,354.7459822,42.4104998,7860.206,102.4285,1.254,1.244,2.57,52.32642,24.09341,1245.793,27.0,1.162,0.855,-26.29,0
176,177,407.5227,293.5762,354.7460154,42.4104815,8297.952,102.6282,1.2603333333333333,1.168,2.19,52.18777,24.13612,1286.495,34.0,1.093,1.001,-37.27,0
198,199,121.2795,299.6053,354.745964,42.4104875,6403.703,102.5732,1.2666666666666666,1.206,2.09,52.00131,24.13602,952.97,26.0,1.001,0.98,-42.34,0
73,74,936.3331,486.9904,354.7459917,42.4104574,12142.41,104.7733,0.012666666666666666,1.498,2.93,62.64653,24.64062,1185.632,49.0,1.602,1.023,-85.0,0
88,89,899.2643,537.1049,354.7459725,42.4104999,12366.12,103.6747,0.12666666666666668,1.3,2.64,59.14966,24.35638,1716.046,39.0,1.236,0.947,-35.21,0
131,132,123.7066,298.0648,354.7460506,42.4105368,12421.31,102.7943,1.273,1.429,2.92,51.85595,24.14956,1406.336,42.0,1.377,0.994,-37.43,0
124,125,126.7191,295.7505,354.7459274,42.4104763,12332.36,102.511,1.2793333333333332,1.47,2.75,51.79244,24.09577,1375.94,47.0,1.479,1.032,89.87,0
141,142,129.3819,293.7811,354.7460081,42.4105446,12581.97,101.9153,1.2856666666666667,1.391,3.06,51.55023,23.95999,1461.453,41.0,1.309,0.985,-32.76,0
142,143,132.3508,291.8723,354.7460348,42.4104793,12413.09,102.3789,1.2919999999999998,1.276,2.3,51.97453,24.05196,1787.125,38.0,1.138,1.008,-27.77,0
137,138,135.417,289.9111,354.7460115,42.4105227,12471.64,102.311,1.2983333333333333,1.361,2.87,52.28412,24.07005,1490.474,34.0,1.232,0.949,-29.87,0
144,145,138.3838,287.8934,354.7460408,42.4104946,12359.74,102.0772,1.3046666666666666,1.325,2.63,51.80882,24.0193,1565.774,40.0,1.224,1.005,-34.71,0
148,149,141.6182,285.6881,354.7461105,42.410583,12422.89,102.0494,1.311,1.413,3.12,51.87807,24.00426,1443.229,37.0,1.305,0.945,-33.67,0
146,147,144.6009,283.9173,354.7460332,42.4104389,12721.0,101.6894,1.3173333333333332,1.356,2.94,51.98474,23.93652,1671.134,37.0,1.257,0.952,-30.79,0
142,143,147.8491,281.7458,354.7461334,42.4104852,12284.7,102.3757,1.3236666666666665,1.376,2.98,51.6493,24.07248,1675.199,38.0,1.308,0.946,-37.11,0
140,141,150.9731,279.8984,354.7460573,42.4105429,12530.02,101.9738,1.33,1.432,3.17,51.4982,23.98645,1556.515,39.0,1.383,0.965,-37.15,0
87,88,897.2775,539.8895,354.7458995,42.4104732,12550.51,103.7367,0.133,1.324,2.94,59.16049,24.35806,1761.547,36.0,1.266,0.878,-47.96,0
150,151,154.0724,277.7902,354.7460038,42.410501,12359.18,101.9597,1.3363333333333332,1.329,2.61,51.61845,23.9789,1673.325,36.0,1.185,0.982,-34.1,0
144,145,157.2959,275.9439,354.7460562,42.4105223,12338.8,102.0042,1.3426666666666665,1.401,2.92,51.48336,23.95549,1512.268,40.0,1.329,0.973,-41.41,0
147,148,160.5953,273.9709,354.7460154,42.410503,12284.15,102.1758,1.349,1.342,2.75,51.49516,24.02974,1705.264,38.0,1.269,0.962,-28.85,0
150,151,163.6905,271.9459,354.7460052,42.4105312,12341.02,102.3103,1.3553333333333333,1.305,2.61,51.59024,24.0401,1898.037,32.0,1.213,0.894,-36.69,0
145,146,166.8872,269.805,354.746129,42.4105118,12346.56,102.1192,1.3616666666666666,1.342,2.47,51.41927,24.02918,1852.22,41.0,1.327,0.968,-40.05,0
146,147,170.1515,267.8429,354.7460523,42.410521,12432.5,101.9825,1.3679999999999999,1.335,2.88,51.52978,23.97577,1783.209,40.0,1.284,0.947,-35.34,0
146,147,173.4686,265.9785,354.7460315,42.4104933,12403.17,102.0354,1.3743333333333332,1.336,2.71,51.44436,24.0052,1780.283,38.0,1.195,1.009,-22.35,0
144,145,176.7347,263.8799,354.7460424,42.4105086,12267.16,102.3245,1.3806666666666667,1.355,3.06,51.42139,24.03918,1599.447,40.0,1.322,0.959,-28.19,0
159,160,179.9916,261.9678,354.7460507,42.4105004,12313.04,102.088,1.3869999999999998,1.343,2.82,51.3131,23.99209,1661.632,36.0,1.272,0.929,-23.97,0
149,150,183.6563,259.9938,354.7461009,42.4105151,12466.7,102.1239,1.3933333333333333,1.412,3.09,51.1969,24.01326,1471.96,41.0,1.361,0.965,-15.71,0
88,89,895.3126,542.6588,354.7459217,42.4104895,12497.85,103.8159,0.13933333333333334,1.161,2.26,58.47364,24.38095,1990.291,34.0,1.106,0.877,-41.19,0
155,156,187.2516,258.0257,354.7460355,42.4104797,12385.97,102.4472,1.3996666666666666,1.37,3.03,51.64336,24.08503,1570.07,41.0,1.299,1.002,-41.53,0
145,146,190.6279,256.1052,354.74605,42.4105254,12150.69,102.122,1.406,1.38,2.88,51.27866,24.01708,1520.694,48.0,1.361,1.047,-31.42,0
149,150,193.7973,254.0256,354.7459546,42.4104917,12413.92,101.6075,1.4123333333333332,1.422,2.57,51.28307,23.90031,1745.95,45.0,1.37,1.009,-37.39,0
154,155,197.3988,251.913,354.7460169,42.4105088,12236.53,101.6499,1.4186666666666665,1.347,2.78,51.40095,23.91875,1597.51,36.0,1.261,0.939,-31.86,0
151,152,200.5384,250.0189,354.7460277,42.4104933,12404.73,101.8615,1.425,1.313,2.69,51.05252,23.94734,1775.75,36.0,1.236,0.92,-35.59,0
148,149,204.0324,247.6174,354.7460119,42.4105145,12224.75,102.0996,1.4313333333333333,1.363,2.72,50.54362,23.99907,1631.995,40.0,1.293,1.003,-30.65,0
148,149,208.019,245.5584,354.7459983,42.4105005,12480.46,102.1144,1.4376666666666664,1.262,2.19,51.03828,24.00255,1993.167,36.0,1.182,0.955,-33.78,0
153,154,211.254,243.7032,354.7460558,42.4104925,12269.57,102.2429,1.444,1.291,2.45,50.89773,24.0073,1866.643,38.0,1.195,1.013,-14.22,0
136,137,214.8159,241.7014,354.7460473,42.4105533,12206.14,102.0307,1.4503333333333333,1.521,4.02,50.71779,24.0126,1276.326,42.0,1.487,0.942,-32.06,0
142,143,218.3659,239.9368,354.7460506,42.4105366,12361.04,101.7335,1.4566666666666668,1.513,4.28,50.86455,23.92148,1313.119,40.0,1.427,0.971,-25.21,0
89,90,893.236,545.2207,354.7459331,42.4104368,12444.29,103.6994,0.14566666666666664,1.234,2.4,59.1477,24.37512,1867.371,34.0,1.219,0.854,-40.65,0
146,147,221.8151,237.9224,354.7459952,42.4105304,12064.98,101.9438,1.4629999999999999,1.414,3.32,50.91073,23.98366,1460.942,38.0,1.357,0.939,-30.54,0
148,149,225.3402,236.1572,354.74599,42.4104888,12373.19,101.8027,1.4693333333333332,1.293,2.66,51.21143,23.93352,1714.392,38.0,1.226,0.954,-24.09,0
155,156,228.809,234.0888,354.7460052,42.4104991,12266.92,102.1922,1.4756666666666667,1.345,2.88,51.58101,24.03358,1669.924,37.0,1.29,0.927,-26.65,0
149,150,232.4197,232.1165,354.7459922,42.4104652,12181.43,102.0765,1.482,1.351,2.88,51.38598,24.00638,1598.992,37.0,1.264,0.958,-30.79,0
147,148,235.5117,230.0873,354.7460361,42.4105048,12403.41,101.98,1.4883333333333333,1.32,2.61,51.4564,23.94556,1787.511,39.0,1.239,0.953,-24.59,0
156,157,239.3527,228.412,354.7460188,42.4104968,12196.03,101.8452,1.4946666666666666,1.299,2.73,51.08268,23.94773,1667.746,44.0,1.266,1.003,-23.41,0
157,158,242.6185,226.5933,354.7459993,42.4105063,12331.32,101.525,1.501,1.273,2.84,50.8458,23.88089,1691.981,37.0,1.203,0.93,-16.68,0
158,159,246.4942,224.8659,354.7460326,42.4104949,12248.36,102.3041,1.5073333333333332,1.362,2.92,50.97897,24.0344,1638.983,40.0,1.319,0.974,-24.84,0
160,161,249.9489,222.7802,354.746023,42.4104936,12168.54,101.6809,1.5136666666666665,1.331,2.77,50.91178,23.89643,1736.843,37.0,1.239,0.956,-28.55,0
151,152,253.6414,220.7445,354.7459746,42.4104767,12459.38,102.0984,1.52,1.466,3.37,51.45833,24.01152,1521.199,38.0,1.38,0.962,-33.16,0
91,92,890.9894,548.147,354.745935,42.4104775,12141.99,103.6084,0.15199999999999997,1.208,2.4,58.80397,24.35802,2167.829,31.0,1.112,0.821,-43.99,0
161,162,256.8967,219.1239,354.7459851,42.4104818,12312.61,101.6688,1.5263333333333333,1.268,2.64,51.16746,23.8767,1870.192,35.0,1.201,0.895,-21.14,0
153,154,260.328,217.3342,354.7459992,42.41048,12496.7,102.0887,1.5326666666666666,1.369,2.97,51.2967,23.97955,1504.441,42.0,1.327,0.981,-22.27,0
151,152,263.8253,215.861,354.746,42.4105001,12149.83,101.9623,1.539,1.304,2.31,51.45296,23.97102,1949.632,36.0,1.207,0.964,-24.9,0
139,140,267.805,213.8708,354.7461652,42.4106995,12238.42,101.5314,1.5453333333333332,1.705,4.92,51.01142,23.88242,1205.458,50.0,1.811,0.991,-22.17,0
176,177,168.5959,268.6105,354.7459983,42.4104785,9965.012,102.1137,1.5516666666666667,1.241,2.32,51.47237,24.04067,1453.032,34.0,1.158,0.961,-22.24,0
147,148,171.4643,267.2686,354.7460471,42.4105233,12226.49,101.9621,1.5579999999999998,1.336,2.76,51.25746,23.94558,1477.458,37.0,1.23,0.969,-34.76,0
144,145,174.6339,265.2284,354.7460193,42.4104768,12193.56,102.1287,1.5643333333333331,1.306,2.56,51.14456,24.00166,1585.648,35.0,1.234,0.942,-27.1,0
146,147,177.636,263.4803,354.7460189,42.4104966,12177.15,101.909,1.5706666666666667,1.266,2.49,51.13099,23.96274,1562.051,38.0,1.237,0.948,-32.04,0
148,149,180.8083,261.6558,354.7459942,42.4104858,12380.91,102.0072,1.577,1.277,2.6,50.93674,23.98582,1811.979,37.0,1.188,0.965,-13.56,0
151,152,184.0724,259.867,354.746071,42.4104977,12128.49,102.1281,1.5833333333333333,1.373,3.0,50.67849,23.98882,1560.466,40.0,1.31,0.967,-39.07,0
90,91,888.7134,550.7736,354.7459488,42.4104915,12018.53,103.5942,0.15833333333333333,1.183,2.32,58.81209,24.36763,1853.842,35.0,1.147,0.866,-57.57,0
149,150,187.1758,258.2058,354.7460369,42.4104791,12241.69,101.9884,1.5896666666666666,1.312,2.76,50.42475,23.98142,1547.378,39.0,1.245,0.968,-25.27,0
141,142,190.648,256.3355,354.7460276,42.4104897,12365.89,101.7913,1.5959999999999999,1.497,3.24,51.00085,23.92661,1202.178,42.0,1.368,1.049,-26.95,0
150,151,193.8603,254.7202,354.7460449,42.4105096,12252.51,102.1338,1.6023333333333334,1.35,2.74,50.82795,23.99015,1694.259,39.0,1.26,1.007,-32.37,0
139,140,197.1472,252.4405,354.7460306,42.4104838,12456.84,101.9417,1.6086666666666665,1.367,2.63,50.83272,23.96619,1594.608,41.0,1.258,1.049,-33.59,0
