,object_index,x,y,barycenter_ra,barycenter_dec,aperture_flux,aperture_flux_error,time,flux_radius,gaussian_fwhm,background,threshold,flux_max,isoarea_image,prof_rms_major_axis,prof_rms_minor_axis,pos_angle,flags
145,146,623.6362,225.7354,354.7851719,42.66171,26275.52,102.9338,0.7156666666666667,1.409,3.05,54.41512,24.208,2942.96,51.0,1.358,1.015,-40.67,0
145,146,626.4188,223.3858,354.78521,42.6617038,26692.46,102.8332,0.722,1.266,2.6,54.11675,24.18006,3520.761,51.0,1.247,0.997,-35.42,0
205,206,628.8123,221.3517,354.7851955,42.6616972,10175.59,102.9495,0.7283333333333334,1.137,2.14,54.60751,24.20313,1634.634,28.0,1.047,0.875,-16.37,0
152,153,736.6724,452.2019,354.7851753,42.6616478,12522.46,103.5374,0.7346666666666666,1.077,1.71,55.14852,24.34995,2502.385,38.0,1.049,0.947,-84.76,0
110,111,738.7191,450.5721,354.7852301,42.661687,26504.12,102.956,0.741,1.248,2.38,54.45041,24.21321,3661.039,53.0,1.265,0.97,-35.24,0
107,108,741.3863,447.9808,354.7852298,42.66173,26597.01,102.9475,0.7473333333333333,1.273,2.56,54.46615,24.20692,3668.529,50.0,1.244,0.981,-36.61,0
110,111,744.2025,445.6201,354.7851987,42.6617031,26606.87,102.7048,0.7536666666666666,1.299,2.76,55.09905,24.15841,3461.171,54.0,1.318,0.978,-27.38,0
117,118,317.0503,407.0159,354.7850612,42.6617021,26443.95,104.302,0.07599999999999998,1.398,2.82,60.3622,24.52108,3173.909,56.0,1.361,1.074,-47.24,0
105,106,811.6478,602.8555,354.7851305,42.6616991,22165.89,103.2169,0.76,1.241,2.42,54.59407,24.27028,3046.537,46.0,1.168,0.982,-70.99,0
86,87,813.9374,600.7968,354.7851709,42.6617066,26565.09,102.5755,0.7663333333333333,1.165,2.08,54.10319,24.12374,5066.701,46.0,1.138,0.867,-21.54,0
82,83,816.7446,598.5349,354.7852106,42.6617317,26800.79,103.2299,0.7726666666666666,1.223,2.48,54.5363,24.2519,3709.969,45.0,1.237,0.894,-38.5,0
87,88,819.3837,596.1214,354.7851676,42.6617198,26735.44,102.882,0.7789999999999999,1.205,2.32,54.27936,24.20868,4161.807,48.0,1.149,0.914,-26.4,0
86,87,822.2137,593.8048,354.7852004,42.661732,26787.2,103.0163,0.7853333333333333,1.251,2.93,54.30806,24.24458,4057.255,47.0,1.23,0.877,-36.5,0
85,86,824.9719,591.546,354.7852013,42.6617047,26950.22,102.7349,0.7916666666666666,1.141,2.45,54.61712,24.15267,4646.544,47.0,1.171,0.867,-24.52,0
87,88,827.9515,589.2164,354.7851958,42.6617335,26870.48,102.9414,0.7979999999999999,1.277,2.84,54.04323,24.19693,3725.331,56.0,1.275,0.97,-37.89,0
93,94,830.7849,586.9174,354.7851622,42.6617089,27123.05,102.8102,0.8043333333333332,1.226,2.22,54.10148,24.18748,4801.443,45.0,1.178,0.892,-32.02,0
78,79,834.1993,584.5363,354.7853608,42.6618448,27156.23,102.9116,0.8106666666666666,1.616,3.63,54.22842,24.20706,3306.124,60.0,1.559,1.146,-33.98,0
91,92,836.6547,582.099,354.7851865,42.661709,26952.11,103.2397,0.817,1.173,2.24,54.0898,24.24562,4287.474,46.0,1.068,0.993,-45.37,0
112,113,315.0558,409.7436,354.7849845,42.6617526,26439.61,103.829,0.08233333333333333,1.332,2.6,59.95649,24.4142,3760.69,54.0,1.266,1.078,-53.28,0
92,93,839.2939,579.6931,354.7852081,42.6617139,26676.38,102.4629,0.8233333333333334,1.234,2.58,54.07095,24.0632,4133.871,45.0,1.207,0.902,-30.2,0
93,94,842.2037,577.4839,354.7851814,42.661729,26862.81,102.3438,0.8296666666666666,1.163,2.25,54.1334,24.08628,4363.673,44.0,1.141,0.892,-36.01,0
86,87,844.8692,575.1496,354.7851749,42.6617052,26726.69,102.5878,0.836,1.204,2.26,54.38815,24.10105,4676.555,49.0,1.172,0.911,-18.12,0
86,87,847.9084,572.7554,354.7851887,42.6617187,26746.95,102.8687,0.8423333333333333,1.25,2.95,54.42127,24.16704,3981.131,48.0,1.207,0.889,-31.7,0
88,89,851.1505,570.3415,354.7851904,42.6617359,26760.77,102.8214,0.8486666666666667,1.29,2.49,54.42521,24.17728,3677.044,51.0,1.214,1.01,-33.24,0
95,96,853.7407,568.0717,354.7852082,42.661735,26887.62,103.2043,0.855,1.288,3.03,54.67601,24.24158,3860.492,47.0,1.274,0.873,-35.02,0
89,90,856.647,565.7469,354.7852072,42.6617265,26723.48,102.7344,0.8613333333333333,1.224,2.83,54.39011,24.15683,4122.899,47.0,1.22,0.864,-33.89,0
89,90,859.5732,563.3155,354.785287,42.6617658,26787.85,102.7098,0.8676666666666667,1.347,3.08,53.96707,24.16388,3515.198,49.0,1.38,0.897,-43.0,0
96,97,862.4457,561.3368,354.7852238,42.6617275,26941.75,102.8938,0.874,1.145,2.58,54.11927,24.18147,4340.891,45.0,1.177,0.863,-23.8,0
97,98,865.3465,559.0367,354.7851616,42.6617204,26991.29,102.6321,0.8803333333333332,1.254,2.84,54.16189,24.12849,3818.912,45.0,1.219,0.872,-38.87,0
113,114,312.908,412.4147,354.7850859,42.661698,26372.2,103.8981,0.08866666666666666,1.388,2.7,60.17339,24.43911,3094.738,56.0,1.342,1.1,-47.03,0
93,94,868.3397,556.9646,354.7852014,42.6617073,27038.18,103.064,0.8866666666666667,1.19,2.44,54.35797,24.23432,4270.774,48.0,1.173,0.899,-31.94,0
93,94,871.2997,554.6411,354.7851791,42.6616997,26892.54,102.7447,0.8929999999999999,1.143,2.49,54.33015,24.13364,4771.226,44.0,1.161,0.847,-29.53,0
99,100,874.1185,552.5535,354.7852049,42.6617069,26526.3,102.8584,0.8993333333333333,1.151,2.47,54.2674,24.17743,4522.093,45.0,1.15,0.842,-32.62,0
87,88,877.0446,550.1533,354.7851818,42.661708,27347.52,102.8074,0.9056666666666666,1.22,2.42,54.31082,24.16972,4708.819,49.0,1.179,0.882,-31.39,0
79,80,880.4199,547.687,354.7855382,42.6619147,26843.19,103.2905,0.9119999999999999,1.762,5.75,53.98682,24.29618,2469.334,68.0,1.808,1.155,-43.54,0
89,90,883.0237,545.3367,354.7851989,42.6617154,26895.91,102.2935,0.9183333333333333,1.221,2.52,53.92682,24.0574,3822.092,50.0,1.192,0.928,-47.28,0
91,92,885.8423,542.8541,354.7851719,42.6616951,27134.85,102.643,0.9246666666666666,1.287,2.96,54.03164,24.13532,4024.938,53.0,1.28,0.922,-38.55,0
97,98,888.7903,540.3393,354.7851834,42.6616844,26874.6,102.985,0.931,1.189,2.36,54.41433,24.21575,4662.632,49.0,1.184,0.925,-34.27,0
95,96,894.7761,536.0098,354.7852342,42.6617214,26974.61,102.9362,0.9436666666666665,1.194,2.28,54.24699,24.2,4677.636,48.0,1.12,0.906,-27.47,0
97,98,897.9024,534.0441,354.7852278,42.6617415,26785.1,102.4891,0.95,1.302,2.9,53.78396,24.06511,3903.678,50.0,1.276,0.916,-32.09,0
113,114,310.7024,415.3981,354.7850891,42.661731,26305.73,103.4769,0.095,1.255,2.17,60.18629,24.34002,3927.526,51.0,1.197,1.087,-56.8,0
92,93,900.8531,531.5549,354.785255,42.6617226,26786.08,102.5449,0.9563333333333333,1.171,2.45,54.12383,24.11226,4016.889,42.0,1.159,0.841,-32.16,0
91,92,903.872,529.2381,354.7852259,42.6617168,26961.78,102.9155,0.9626666666666667,1.243,2.64,53.43488,24.20369,4516.788,48.0,1.247,0.875,-37.83,0
95,96,906.9749,527.0287,354.785216,42.6617339,26902.75,102.3987,0.969,1.263,2.8,53.16831,24.07362,4470.962,48.0,1.188,0.913,-36.66,0
97,98,910.1951,524.6489,354.785274,42.661712,26734.59,102.5729,0.9753333333333333,1.255,2.81,53.54348,24.13165,3697.488,56.0,1.278,0.96,-39.44,0
94,95,913.0511,522.3033,354.7853637,42.6617524,26770.85,102.8833,0.9816666666666667,1.377,3.06,53.74251,24.1534,3135.544,55.0,1.411,0.955,-40.22,0
95,96,916.1271,520.0685,354.7853003,42.6617574,26569.52,102.6151,0.9879999999999999,1.298,2.94,53.77644,24.10319,3942.501,49.0,1.257,0.889,-29.01,0
99,100,919.0961,517.8851,354.7852304,42.6617309,26302.2,102.7521,0.9943333333333334,1.272,2.86,53.83746,24.12687,4136.504,45.0,1.207,0.884,-28.09,0
96,97,922.2404,515.5273,354.7852419,42.6617638,26111.28,102.4863,1.0006666666666666,1.212,2.7,53.45258,24.09847,3710.765,50.0,1.257,0.902,-34.1,0
95,96,925.3819,513.4354,354.7853001,42.6617845,26146.58,102.5778,1.007,1.293,2.81,53.27525,24.11147,3817.41,46.0,1.319,0.878,-32.88,0
106,107,928.5737,511.0366,354.7852333,42.6617009,27093.2,102.6794,1.0133333333333334,1.235,2.38,53.25766,24.13963,4287.117,53.0,1.194,0.955,-31.78,0
116,117,308.5853,418.1033,354.7851123,42.6617098,26271.88,103.8518,0.10133333333333333,1.403,2.86,59.59884,24.43687,3850.006,54.0,1.373,1.025,-54.62,0
95,96,931.5435,509.0344,354.7852518,42.6617367,26940.55,102.468,1.0196666666666665,1.258,2.74,53.08723,24.09844,3931.661,50.0,1.254,0.896,-30.61,0
99,100,934.425,506.6908,354.7852367,42.6617177,27015.16,102.4861,1.026,1.141,2.52,53.20842,24.09843,4672.882,47.0,1.194,0.84,-23.86,0
100,101,937.6661,504.4392,354.785268,42.661729,27108.02,102.4765,1.0323333333333333,1.203,2.7,52.79314,24.09617,3905.523,50.0,1.258,0.878,-37.74,0
102,103,940.892,502.2809,354.7852603,42.6617436,27060.99,102.9209,1.0386666666666666,1.226,2.77,53.00688,24.16649,3959.427,49.0,1.202,0.899,-30.61,0
99,100,943.9527,499.9991,354.785266,42.6617656,27149.71,102.2768,1.045,1.337,3.47,53.0581,24.06627,3727.702,46.0,1.296,0.889,-35.94,0
102,103,947.5518,497.9733,354.7852514,42.6617098,27149.19,102.4804,1.0513333333333332,1.159,2.16,53.45511,24.09282,4746.678,47.0,1.124,0.892,-31.87,0
104,105,950.5267,495.7343,354.7852754,42.6617507,26744.69,102.431,1.0576666666666668,1.209,2.61,52.82618,24.05146,4347.142,45.0,1.206,0.854,-37.28,0
108,109,953.5305,493.5918,354.7852572,42.6617491,26503.9,102.6149,1.064,1.205,2.51,53.10852,24.133,3928.839,47.0,1.192,0.921,-29.97,0
105,106,956.7347,491.3982,354.7852413,42.6617089,26750.09,102.6365,1.0703333333333331,1.181,2.55,53.4285,24.13806,4157.87,45.0,1.191,0.862,-26.65,0
99,100,960.0237,489.1085,354.7852394,42.661702,26865.46,102.4635,1.0766666666666667,1.33,2.54,53.04494,24.10165,3864.98,52.0,1.296,0.993,-43.22,0
110,111,306.5617,420.7757,354.785094,42.6617375,26552.29,103.8243,0.10766666666666666,1.248,2.22,59.32087,24.40446,4587.808,55.0,1.206,1.068,-41.65,0
108,109,963.1699,486.8879,354.7852011,42.6617197,26581.49,102.4145,1.083,1.185,2.06,53.24357,24.08587,4843.83,52.0,1.116,0.969,-34.98,0
103,104,966.1703,484.9859,354.7852308,42.6617376,26528.88,102.5078,1.0893333333333333,1.261,2.59,52.94957,24.09075,4183.333,48.0,1.201,0.93,-36.7,0
105,106,969.2684,482.4417,354.7852541,42.6617414,26761.36,102.325,1.0956666666666666,1.249,2.61,53.02665,24.06056,3398.1,47.0,1.239,0.924,-29.55,0
103,104,972.9528,480.2125,354.7851977,42.6617125,26947.19,102.7211,1.1019999999999999,1.241,2.05,53.43383,24.15371,4614.314,50.0,1.147,1.002,-38.98,0
107,108,976.1235,477.9659,354.7852326,42.6617463,26779.69,102.3459,1.1083333333333334,1.34,3.13,53.03564,24.07399,3351.56,46.0,1.275,0.907,-28.48,0
106,107,978.9185,475.7377,354.7852855,42.6617496,26917.64,102.2327,1.1146666666666667,1.269,2.69,52.58727,24.01338,3889.621,47.0,1.219,0.91,-29.81,0
113,114,981.9359,473.8215,354.7853403,42.6617021,27076.65,102.7426,1.121,1.232,2.13,53.059,24.16731,4720.438,48.0,1.166,0.94,-18.64,0
111,112,985.7619,471.5005,354.7853112,42.6617704,26911.29,102.6578,1.1273333333333333,1.366,3.13,52.8092,24.13881,3474.379,53.0,1.365,0.96,-30.45,0
102,103,988.96,469.1796,354.785253,42.6617384,27186.81,102.3037,1.1336666666666666,1.267,2.5,52.87432,24.0513,4048.674,47.0,1.218,0.932,-43.47,0
106,107,991.9224,467.1555,354.7852192,42.6617128,27117.65,102.4146,1.14,1.272,2.61,53.29147,24.06885,4386.456,47.0,1.204,0.899,-30.99,0
110,111,304.5607,423.7434,354.7851129,42.6616772,27308.43,103.531,0.11399999999999999,1.403,4.11,59.17471,24.34414,3269.578,52.0,1.37,1.133,-81.19,0
103,104,995.1626,465.3476,354.7852487,42.6617348,27257.6,102.4094,1.1463333333333332,1.309,2.88,52.63895,24.07615,3402.871,53.0,1.308,0.942,-26.43,0
112,113,998.33,463.007,354.7852501,42.6617395,27005.67,102.3079,1.1526666666666667,1.274,2.71,52.9091,24.06079,3976.505,52.0,1.258,0.914,-46.82,0
109,110,1001.6515,460.9153,354.7852415,42.6617174,27115.29,102.6347,1.159,1.239,2.55,52.82812,24.11205,4065.334,41.0,1.191,0.863,-34.15,0
113,114,1004.7634,458.672,354.7852454,42.6617342,27022.46,102.1299,1.165333333333333,1.201,2.57,52.95251,24.02319,3811.07,43.0,1.166,0.869,-30.61,0
111,112,1007.9503,456.7809,354.7852427,42.6617578,26751.4,102.1077,1.1716666666666666,1.265,2.55,52.38805,23.99672,4055.51,46.0,1.23,0.91,-28.49,0
109,110,1011.0471,454.5076,354.7852342,42.6617274,27240.21,102.3449,1.178,1.261,2.6,52.61504,24.03125,3514.337,52.0,1.248,0.955,-35.72,0
115,116,1014.0967,452.5341,354.7852411,42.6617461,27089.04,102.3508,1.1843333333333335,1.267,2.78,52.79928,24.04111,3590.666,50.0,1.283,0.906,-31.88,0
105,106,1017.4805,450.2941,354.7852368,42.6617402,26703.35,102.2613,1.1906666666666665,1.242,2.63,52.62902,24.01163,3466.493,46.0,1.197,0.929,-25.72,16
115,116,1021.2383,448.1275,354.7851999,42.6617157,27112.39,92.89762,1.1969999999999998,1.234,2.2,52.5966,24.01041,4313.513,46.0,1.134,0.976,-53.44,24
113,114,1023.4031,446.2607,354.7850583,42.6613918,15687.49,80.22637,1.2033333333333334,1.014,2.44,52.69261,24.041,3838.831,26.0,1.022,0.716,-75.72,24
113,114,302.3524,426.2055,354.7851865,42.6616699,27289.81,103.9329,0.12033333333333333,1.372,3.82,59.21618,24.44296,3146.089,55.0,1.307,1.187,-27.74,0
103,104,1023.8208,444.7773,354.7841851,42.66033,408.0735,77.70705,1.2096666666666667,1.513,3.65,52.56396,24.17042,44.91323,5.0,1.169,0.328,-79.82,24
144,145,1004.5427,413.6239,354.7851839,42.6616632,18969.46,102.6827,1.2603333333333333,1.069,1.96,52.41105,24.13612,2863.406,38.0,1.025,0.927,-51.09,0
170,171,718.3232,419.2467,354.7851761,42.6617044,13814.67,102.7004,1.2666666666666666,1.162,2.01,51.4197,24.13602,2157.922,42.0,1.124,0.981,6.05,0
90,91,337.1202,378.9593,354.7851186,42.6617026,25662.32,104.8475,0.012666666666666666,1.626,3.17,62.8749,24.64062,2351.318,77.0,1.771,1.207,-83.69,0
107,108,300.1479,428.8867,354.785086,42.6617147,26703.21,103.6747,0.12666666666666668,1.401,2.92,59.13174,24.35638,3200.338,56.0,1.345,1.12,-46.52,0
111,112,720.8067,417.7173,354.78527,42.6617711,27029.08,102.6126,1.273,1.359,2.92,51.48935,24.14956,3330.046,53.0,1.336,1.006,-31.43,0
104,105,723.7767,415.4854,354.78508,42.6617137,26227.29,102.4566,1.2793333333333332,1.421,2.55,51.2615,24.09577,3177.438,60.0,1.441,1.097,-83.22,0
119,120,726.3981,413.4387,354.7851756,42.6617298,26221.77,101.8432,1.2856666666666667,1.302,2.86,51.00671,23.95999,3621.047,51.0,1.302,0.958,-26.83,0
121,122,729.3329,411.6056,354.785171,42.6616931,26428.1,102.2703,1.2919999999999998,1.164,2.24,51.54816,24.05196,4324.388,48.0,1.192,0.94,-27.26,0
118,119,732.3661,409.6354,354.7851915,42.6616962,26700.02,102.4921,1.2983333333333333,1.266,2.82,51.63075,24.07005,3693.236,49.0,1.253,0.96,-26.07,0
124,125,735.4692,407.626,354.7852207,42.6617173,26567.09,102.1315,1.3046666666666666,1.238,2.57,51.49691,24.0193,4187.532,54.0,1.264,0.98,-37.71,0
125,126,738.6027,405.3678,354.7853047,42.6618116,26539.22,102.0856,1.311,1.307,2.88,51.48335,24.00426,3770.785,55.0,1.34,0.941,-29.6,0
125,126,741.6697,403.61,354.7852402,42.6618223,26137.44,101.7615,1.3173333333333332,1.233,2.82,51.40788,23.93652,3776.468,52.0,1.276,0.917,-26.84,0
122,123,744.8842,401.4617,354.7851392,42.661744,26159.79,102.4481,1.3236666666666665,1.299,2.7,51.08269,24.07248,3379.204,50.0,1.322,0.934,-34.5,0
122,123,747.9507,399.5726,354.7852912,42.6617375,26337.94,102.0279,1.33,1.384,2.88,51.13498,23.98645,3618.512,49.0,1.366,0.959,-36.4,0
106,107,298.1966,431.6484,354.7850629,42.6616877,26973.74,103.5169,0.133,1.43,2.88,59.19432,24.35806,3218.628,55.0,1.357,1.084,-46.81,0
129,130,751.0624,397.52,354.7852269,42.6617109,26389.05,102.0859,1.3363333333333332,1.266,2.5,51.3237,23.9789,3698.413,46.0,1.221,0.944,-32.67,0
125,126,754.3613,395.6639,354.7852522,42.6617356,26357.77,101.8601,1.3426666666666665,1.307,2.78,51.3008,23.95549,3952.161,56.0,1.319,0.991,-39.87,0
124,125,757.6124,393.6806,354.7852272,42.6617025,26696.7,102.1758,1.349,1.292,2.68,51.224,24.02974,3832.787,55.0,1.295,0.965,-24.49,0
130,131,760.7292,391.6689,354.7851874,42.6618359,26867.9,102.3103,1.3553333333333333,1.223,2.74,50.98735,24.0401,3918.264,48.0,1.221,0.905,-34.52,0
124,125,763.8958,389.577,354.7852717,42.6617283,26726.39,102.1373,1.3616666666666666,1.262,2.35,51.38815,24.02918,4334.281,55.0,1.319,0.993,-39.17,0
125,126,767.1507,387.5879,354.7852056,42.661734,26537.06,101.9825,1.3679999999999999,1.223,2.75,50.95719,23.97577,4282.537,48.0,1.221,0.909,-32.6,0
125,126,770.4725,385.715,354.7852034,42.6616978,26638.78,102.252,1.3743333333333332,1.218,2.55,51.19017,24.0052,4209.723,51.0,1.214,0.943,-25.2,0
124,125,773.7072,383.6805,354.7852173,42.6617209,26544.89,102.3787,1.3806666666666667,1.272,2.9,51.00001,24.03918,3531.379,45.0,1.276,0.908,-31.47,0
136,137,776.986,381.757,354.7851706,42.6617253,26665.32,102.0519,1.3869999999999998,1.295,2.82,51.3021,23.99209,3796.698,48.0,1.282,0.916,-21.46,0
127,128,780.6754,379.7951,354.7852387,42.661753,26729.92,102.0696,1.3933333333333333,1.305,2.82,51.22657,24.01326,4260.662,54.0,1.344,0.922,-19.19,0
108,109,296.1283,434.4483,354.785071,42.6617112,26142.11,103.7793,0.13933333333333334,1.348,2.62,58.33736,24.38095,3495.906,53.0,1.265,1.094,-47.33,0
134,135,784.2717,377.8423,354.7852105,42.6616981,26723.8,102.4109,1.3996666666666666,1.254,2.77,51.11126,24.08503,3847.857,47.0,1.263,0.902,-30.98,0
124,125,787.6502,375.8313,354.7852514,42.6617315,26587.04,102.1401,1.406,1.333,2.69,51.36971,24.01708,3844.537,66.0,1.425,1.038,-34.2,0
128,129,790.8131,373.7806,354.7851751,42.6616863,26601.26,101.6435,1.4123333333333332,1.32,2.54,51.02328,23.90031,4036.429,56.0,1.34,1.004,-31.28,0
133,134,794.4017,371.6661,354.7852127,42.6617076,26736.91,101.7039,1.4186666666666665,1.264,2.8,50.9828,23.91875,4126.236,45.0,1.256,0.908,-28.46,0
130,131,797.5433,369.8175,354.7851833,42.6617232,26572.32,101.8796,1.425,1.245,2.51,50.79428,23.94734,4003.747,50.0,1.26,0.91,-35.67,0
128,129,801.0386,367.3643,354.7851767,42.6617295,26888.41,102.1898,1.4313333333333333,1.276,2.5,50.23623,23.99907,3709.567,48.0,1.263,0.955,-31.39,0
127,128,805.0833,365.2896,354.7851831,42.6617259,26716.41,102.2046,1.4376666666666664,1.141,2.06,51.01846,24.00255,4453.554,51.0,1.128,0.953,-27.94,0
132,133,808.2805,363.5307,354.7851719,42.661716,26804.76,102.2249,1.444,1.184,2.67,50.30285,24.0073,4221.767,50.0,1.196,0.923,-10.75,0
117,118,811.7697,361.4662,354.7852706,42.6617637,26616.2,102.1391,1.4503333333333333,1.433,3.64,50.55882,24.0126,3190.155,51.0,1.449,0.923,-30.08,0
122,123,815.3741,359.7269,354.7851969,42.6617414,26613.34,101.7155,1.4566666666666668,1.386,3.61,50.46796,23.92148,3110.243,50.0,1.385,0.901,-24.08,0
107,108,293.983,436.9879,354.7851339,42.6617065,21135.79,103.6261,0.14566666666666664,1.295,2.71,59.08703,24.37512,3564.665,56.0,1.364,1.072,-42.42,0
125,126,818.836,357.7096,354.7852175,42.6617481,26684.49,102.016,1.4629999999999999,1.321,3.26,50.97886,23.98366,3425.447,49.0,1.324,0.901,-31.48,0
123,124,822.3599,355.9561,354.7851857,42.6617404,26796.8,101.8568,1.4693333333333332,1.221,2.36,50.83162,23.93352,4341.512,55.0,1.218,0.974,-21.66,0
132,133,825.8029,353.8802,354.7851876,42.6617156,26558.91,102.1379,1.4756666666666667,1.282,2.74,51.22015,24.03358,4128.195,48.0,1.271,0.883,-24.58,0
126,127,829.438,351.925,354.7851799,42.6616838,26585.06,102.0585,1.482,1.303,2.67,50.88528,24.00638,3813.915,49.0,1.271,0.977,-23.5,0
123,124,832.5552,349.8898,354.7851798,42.6617343,26680.94,101.908,1.4883333333333333,1.239,2.46,50.97343,23.94556,4228.719,49.0,1.219,0.915,-18.42,0
133,134,836.3423,348.2599,354.7851816,42.6617067,26639.43,101.8992,1.4946666666666666,1.213,2.56,50.88424,23.94773,3819.441,53.0,1.234,0.941,-21.1,0
133,134,839.5991,346.3777,354.7851733,42.6617087,26839.03,101.507,1.501,1.159,2.62,50.57791,23.88089,3878.118,50.0,1.188,0.916,-18.59,0
133,134,843.5104,344.6919,354.7852267,42.6617046,26701.26,102.3583,1.5073333333333332,1.26,2.9,50.51925,24.0344,3945.328,50.0,1.312,0.901,-23.3,0
137,138,846.961,342.5996,354.7852215,42.6616967,26409.79,101.573,1.5136666666666665,1.248,2.8,50.50189,23.89643,3786.395,47.0,1.214,0.935,-28.88,0
126,127,850.6888,340.5711,354.7851759,42.6617022,27199.7,102.0984,1.52,1.353,3.22,50.96162,24.01152,3420.827,50.0,1.349,0.945,-31.21,0
110,111,291.7234,439.953,354.7851311,42.6617249,26096.38,103.645,0.15199999999999997,1.327,2.66,58.76387,24.35802,4106.249,49.0,1.264,1.024,-40.89,0
137,138,853.9331,338.9302,354.785178,42.6616988,26752.91,101.6688,1.5263333333333333,1.169,2.29,50.94547,23.8767,5097.519,45.0,1.156,0.846,-14.97,0
131,132,857.3818,337.1491,354.7851965,42.6616985,26828.86,102.0166,1.5326666666666666,1.305,3.08,50.98332,23.97955,3937.712,50.0,1.29,0.909,-24.23,0
128,129,860.8444,335.6544,354.7851891,42.6617067,26711.87,101.9442,1.539,1.217,2.37,51.27154,23.97102,4318.901,53.0,1.268,0.916,-22.07,0
116,117,864.8151,333.6701,354.7853798,42.6619197,26454.13,101.5314,1.5453333333333332,1.644,4.98,50.79912,23.88242,3258.593,55.0,1.769,0.914,-19.72,0
152,153,765.6746,388.1182,354.78515,42.6616721,22029.39,102.4212,1.5516666666666667,1.165,2.11,50.94121,24.04067,4047.184,47.0,1.16,0.928,-27.57,0
126,127,768.5512,386.8329,354.7851958,42.6617391,26676.28,101.854,1.5579999999999998,1.266,2.81,50.94566,23.94558,3791.47,53.0,1.253,0.936,-30.47,0
122,123,771.7051,384.7563,354.7852162,42.6617027,26560.99,102.1648,1.5643333333333331,1.221,2.24,50.67077,24.00166,4438.979,48.0,1.212,0.919,-24.31,0
124,125,774.7114,383.0143,354.7852081,42.6616976,26879.54,101.8729,1.5706666666666667,1.227,2.47,50.70419,23.96274,4604.085,50.0,1.224,0.92,-28.42,0
126,127,777.8945,381.2223,354.7851459,42.6616986,26610.46,101.9891,1.577,1.209,2.54,50.74803,23.98582,4356.917,47.0,1.186,0.909,-11.1,0
133,134,781.131,379.3973,354.7852129,42.6617366,26480.15,102.0018,1.5833333333333333,1.265,2.66,50.22335,23.98882,3579.265,51.0,1.256,0.952,-37.91,0
109,110,289.5557,442.5624,354.7851308,42.6617144,26402.65,103.6859,0.15833333333333333,1.321,2.42,58.38969,24.36763,3505.221,54.0,1.307,1.038,-62.35,0
128,129,784.2859,377.7282,354.785187,42.6617154,26609.9,102.1507,1.5896666666666666,1.213,2.44,50.15981,23.98142,4642.472,48.0,1.225,0.897,-23.89,0
