,object_index,x,y,barycenter_ra,barycenter_dec,aperture_flux,aperture_flux_error,time,flux_radius,gaussian_fwhm,background,threshold,flux_max,isoarea_image,prof_rms_major_axis,prof_rms_minor_axis,pos_angle,flags
83,84,273.4136,616.9926,354.6726897,42.4452543,10398.57,103.053,0.8043333333333332,1.198,2.24,54.11497,24.25749,1652.04,32.0,1.099,0.882,-32.84,0
70,71,276.8301,614.614,354.6728945,42.4453957,10280.23,103.4219,0.8106666666666666,1.636,3.44,54.27086,24.30557,1256.5,44.0,1.517,1.094,-28.56,0
81,82,279.3069,612.1486,354.6727177,42.4452633,10352.21,103.5249,0.817,1.226,2.29,54.45617,24.30831,1496.612,32.0,1.086,0.926,-55.21,0
122,123,871.6492,368.978,354.6726238,42.4452371,10427.47,104.1798,0.08233333333333333,1.197,2.35,59.88679,24.48803,1781.042,33.0,1.084,0.897,-54.85,0
83,84,281.9042,609.7913,354.6727224,42.4452572,10284.59,102.616,0.8233333333333334,1.294,2.95,54.13553,24.14607,1484.766,36.0,1.209,0.944,-31.76,0
80,81,284.8362,607.4728,354.6727504,42.445268,10584.73,102.8109,0.8296666666666666,1.196,2.31,54.21163,24.18764,1564.455,35.0,1.164,0.883,-42.47,0
79,80,287.5708,605.1502,354.6727128,42.4452535,10361.27,102.7434,0.836,1.197,2.29,54.60794,24.15466,1772.043,34.0,1.156,0.878,-23.77,0
77,78,290.5577,602.771,354.6727639,42.445294,10416.92,103.1784,0.8423333333333333,1.285,2.91,54.22266,24.24836,1447.253,35.0,1.213,0.888,-36.86,0
79,80,293.8173,600.3069,354.6727787,42.4453074,10305.4,103.1289,0.8486666666666667,1.283,2.41,54.83178,24.26676,1258.144,35.0,1.174,0.972,-23.35,0
84,85,296.3871,598.053,354.672807,42.445314,10445.41,103.2773,0.855,1.32,3.03,54.94726,24.28018,1350.418,36.0,1.252,0.903,-41.66,0
79,80,299.264,595.8036,354.6727504,42.4453043,10309.0,102.9822,0.8613333333333333,1.263,2.98,54.35992,24.21937,1570.541,29.0,1.18,0.823,-33.33,0
75,76,302.2389,593.3272,354.6728475,42.4453483,10224.86,103.119,0.8676666666666667,1.367,3.27,54.58676,24.25156,1241.062,33.0,1.359,0.848,-45.13,0
87,88,305.0249,591.3738,354.6727325,42.4452744,10304.46,103.1632,0.874,1.219,2.69,54.43982,24.25335,1361.93,31.0,1.179,0.815,-26.71,0
86,87,307.9208,589.0481,354.6727327,42.4452805,10489.07,102.7427,0.8803333333333332,1.301,2.87,54.26788,24.15024,1636.017,35.0,1.282,0.859,-41.94,0
121,122,869.5259,371.7136,354.6726196,42.4452037,10428.06,104.4101,0.08866666666666666,1.289,2.62,60.10814,24.51184,1372.502,36.0,1.23,0.908,-46.14,0
84,85,310.9562,586.9758,354.6727248,42.4452683,10279.31,103.3256,0.8866666666666667,1.259,2.84,54.70372,24.29154,1600.142,32.0,1.162,0.851,-32.08,0
83,84,313.9373,584.6339,354.6727364,42.445261,10255.63,102.913,0.8929999999999999,1.188,2.42,54.46632,24.19883,1779.458,34.0,1.183,0.848,-31.89,0
87,88,316.7972,582.5538,354.6727529,42.4452802,10478.04,103.0786,0.8993333333333333,1.171,2.38,54.73713,24.25064,1535.168,33.0,1.13,0.846,-32.88,0
81,82,319.6823,580.1201,354.672731,42.4452717,10406.45,103.3258,0.9056666666666666,1.193,2.46,54.48088,24.253,1743.51,32.0,1.09,0.887,-27.19,0
70,71,322.9542,577.6841,354.6730263,42.445482,10121.65,103.5987,0.9119999999999999,1.77,4.86,54.0381,24.35144,946.1948,53.0,1.76,1.138,-39.31,0
78,79,325.6574,575.2693,354.6727942,42.4452708,10369.65,102.7125,0.9183333333333333,1.217,2.56,54.19923,24.13033,1378.452,31.0,1.13,0.9,-46.08,0
81,82,328.4552,572.8041,354.6727821,42.4452822,10309.75,102.9861,0.9246666666666666,1.303,2.88,54.18744,24.216,1298.761,34.0,1.234,0.898,-39.93,0
89,90,331.4377,570.2986,354.672764,42.4452829,10108.2,103.2914,0.931,1.204,2.45,54.27666,24.28349,1643.697,34.0,1.183,0.898,-35.79,0
84,85,337.3381,565.9385,354.6727226,42.4452241,10314.67,103.1303,0.9436666666666665,1.194,2.27,54.36484,24.22422,1659.912,34.0,1.131,0.895,-36.5,0
87,88,340.5463,563.9385,354.6727475,42.4452713,10239.83,102.6874,0.95,1.343,3.2,54.16966,24.13722,1312.663,33.0,1.247,0.876,-36.57,0
121,122,867.3083,374.7193,354.6726477,42.4452439,10414.64,103.7861,0.095,1.142,2.08,60.18827,24.37395,1843.728,32.0,1.064,0.891,-42.26,0
81,82,343.443,561.514,354.6727153,42.4452465,10131.54,102.9321,0.9563333333333333,1.149,2.54,54.26903,24.19048,1617.493,31.0,1.149,0.823,-33.57,0
81,82,346.5352,559.1642,354.6727413,42.445286,10376.99,103.1104,0.9626666666666667,1.25,2.6,53.63174,24.24952,1602.139,34.0,1.236,0.876,-36.03,0
83,84,349.5688,556.9009,354.6727424,42.4452604,10097.17,102.7211,0.969,1.246,2.64,53.66763,24.15796,1551.108,32.0,1.181,0.853,-38.2,0
87,88,352.7776,554.635,354.6727213,42.4452703,10406.65,102.9543,0.9753333333333333,1.29,2.96,53.82243,24.19997,1328.456,38.0,1.241,0.92,-39.36,0
84,85,355.6329,552.2484,354.6728158,42.4452897,10230.05,103.1519,0.9816666666666667,1.388,3.26,53.89258,24.25071,1388.641,39.0,1.382,0.954,-42.49,0
87,88,358.699,549.9694,354.6727355,42.4452807,10214.2,102.8414,0.9879999999999999,1.318,2.86,53.90001,24.18626,1565.675,32.0,1.26,0.841,-26.69,0
88,89,361.7133,547.7581,354.6727361,42.445275,10089.97,103.043,0.9943333333333334,1.288,2.95,53.80173,24.22081,1407.309,32.0,1.203,0.877,-33.46,0
87,88,364.8138,545.3842,354.6727303,42.4452465,9972.982,102.9604,1.0006666666666666,1.255,2.64,53.56359,24.20568,1319.144,36.0,1.226,0.916,-34.29,0
87,88,367.973,543.29,354.6727856,42.4453091,10196.57,102.8619,1.007,1.308,2.81,53.64229,24.18679,1350.318,37.0,1.293,0.915,-38.16,0
96,97,371.1939,540.8785,354.6727203,42.4452513,10166.45,102.8737,1.0133333333333334,1.241,2.39,53.28139,24.20243,1661.518,34.0,1.138,0.922,-30.68,0
126,127,865.2975,377.3736,354.6726524,42.4452041,10481.37,104.1661,0.10133333333333333,1.211,2.5,59.3097,24.50214,1507.752,35.0,1.231,0.862,-55.39,0
87,88,374.1647,538.893,354.6727183,42.4452712,10170.42,102.9267,1.0196666666666665,1.286,2.8,53.28363,24.19775,1618.294,32.0,1.21,0.867,-30.39,0
93,94,377.0616,536.4531,354.6727641,42.4452549,10192.34,103.0226,1.026,1.233,2.92,53.31001,24.21602,1530.655,36.0,1.207,0.883,-26.61,0
93,94,380.2612,534.2946,354.6727424,42.4452626,10271.61,102.7773,1.0323333333333333,1.24,2.78,53.05693,24.14556,1398.464,36.0,1.261,0.86,-38.95,0
93,94,383.4451,532.1143,354.6727404,42.4452542,10184.74,102.6616,1.0386666666666666,1.268,2.68,53.21313,24.13117,1424.125,32.0,1.183,0.893,-31.28,0
89,90,386.5116,529.9011,354.6726965,42.4453212,10441.63,102.7477,1.045,1.338,3.19,53.33671,24.13007,1448.505,35.0,1.318,0.871,-38.25,0
90,91,390.1316,527.8199,354.6726966,42.4452314,10288.09,102.6436,1.0513333333333332,1.182,2.28,53.48901,24.14829,1883.424,31.0,1.09,0.853,-26.37,0
95,96,393.1331,525.5605,354.6727387,42.4452825,10218.21,102.5139,1.0576666666666668,1.237,2.62,53.00856,24.10499,1640.331,31.0,1.213,0.816,-35.98,0
98,99,396.1201,523.3888,354.6727366,42.4452564,10305.14,102.8385,1.064,1.252,2.69,53.21779,24.18559,1444.327,35.0,1.199,0.912,-31.71,0
97,98,399.3407,521.2567,354.6727138,42.4452586,10122.27,103.0081,1.0703333333333331,1.211,2.64,53.36678,24.2169,1624.735,32.0,1.183,0.853,-28.26,0
92,93,402.5857,518.9041,354.6727192,42.4452263,10411.29,102.7701,1.0766666666666667,1.364,2.6,53.19294,24.18233,1527.615,40.0,1.331,0.998,-43.45,0
121,122,863.2092,380.1261,354.6726474,42.4452337,10515.75,103.9544,0.10766666666666666,1.192,2.17,58.96717,24.4437,1801.733,32.0,1.057,0.884,-45.97,0
101,102,405.7496,516.6782,354.6726798,42.4452396,10144.89,102.5986,1.083,1.16,2.2,53.43742,24.10783,1685.289,31.0,1.125,0.873,-34.4,0
96,97,408.7163,514.8077,354.67271,42.4452597,10090.56,102.6318,1.0893333333333333,1.292,2.69,53.25525,24.1498,1449.344,33.0,1.23,0.905,-35.92,0
94,95,411.8475,512.2529,354.6727323,42.4452566,10270.82,102.6712,1.0956666666666666,1.307,2.7,53.1687,24.14196,1440.609,37.0,1.293,0.924,-35.26,0
93,94,415.5157,509.9928,354.6726969,42.4452236,10336.89,103.0287,1.1019999999999999,1.25,2.1,53.30925,24.24319,1650.42,37.0,1.167,0.982,-41.83,0
97,98,418.6862,507.7802,354.6727057,42.4452616,10377.05,102.6843,1.1083333333333334,1.296,2.86,53.0845,24.14931,1313.867,36.0,1.239,0.905,-21.03,0
97,98,421.4979,505.566,354.6727358,42.4452643,9993.929,102.4167,1.1146666666666667,1.221,2.66,52.998,24.08213,1538.41,33.0,1.219,0.874,-31.11,0
101,102,424.5838,503.5836,354.6727418,42.4452407,10345.0,103.2613,1.121,1.203,2.33,53.1136,24.27643,1579.37,37.0,1.175,0.966,-25.46,0
102,103,428.3503,501.2963,354.6727789,42.4452992,9948.671,103.0573,1.1273333333333333,1.373,3.12,52.6093,24.18999,1298.331,34.0,1.307,0.918,-29.31,0
94,95,431.5047,499.0011,354.6727207,42.4452512,10037.16,102.3883,1.1336666666666666,1.285,2.52,52.97456,24.08397,1336.902,33.0,1.24,0.906,-43.71,0
100,101,434.4762,496.9438,354.6726978,42.4452333,10083.46,102.7751,1.14,1.266,2.45,53.0442,24.14503,1598.599,34.0,1.192,0.908,-33.85,0
122,123,861.0645,383.056,354.6726537,42.4452298,10204.59,104.1002,0.11399999999999999,1.3,3.18,59.04084,24.45634,1445.447,35.0,1.19,0.887,-54.92,0
96,97,437.808,495.0862,354.67276,42.4452768,10246.0,102.5426,1.1463333333333332,1.307,2.85,52.70406,24.12453,1594.252,32.0,1.247,0.872,-25.47,0
101,102,440.9185,492.722,354.6727737,42.4452656,10097.12,102.6972,1.1526666666666667,1.303,2.91,52.84935,24.10546,1571.466,33.0,1.226,0.876,-40.39,0
99,100,444.2773,490.6547,354.6727456,42.4452616,10153.67,102.7657,1.159,1.237,2.58,52.72887,24.14283,1701.69,36.0,1.209,0.919,-23.84,0
106,107,447.3871,488.4436,354.6727132,42.4452817,10268.88,102.4172,1.165333333333333,1.185,2.48,52.90899,24.08224,1567.253,33.0,1.193,0.846,-30.07,0
101,102,450.5693,486.5278,354.672728,42.4452705,10012.56,102.3724,1.1716666666666666,1.275,2.85,52.54931,24.07596,1304.159,36.0,1.257,0.911,-28.28,0
100,101,453.6242,484.2234,354.6727358,42.445242,10123.41,102.7129,1.178,1.29,2.89,52.6514,24.15178,1450.112,36.0,1.255,0.921,-25.84,0
106,107,456.6813,482.2419,354.6727443,42.4452609,10013.33,102.4654,1.1843333333333335,1.269,2.8,52.66478,24.08504,1480.619,32.0,1.235,0.86,-32.63,0
95,96,460.0026,480.0301,354.6727151,42.4452427,10150.29,102.3248,1.1906666666666665,1.335,2.84,52.57894,24.06477,1364.679,35.0,1.223,0.927,-27.54,0
106,107,463.7784,477.8238,354.6727013,42.445234,10544.93,102.4353,1.1969999999999998,1.26,2.31,52.5947,24.07797,1791.583,40.0,1.238,0.95,-36.88,0
102,103,466.7857,475.815,354.6726961,42.4452211,10169.81,102.5342,1.2033333333333334,1.285,2.85,52.89536,24.10548,1581.422,33.0,1.199,0.902,-29.56,0
125,126,858.8817,385.5881,354.6726425,42.4452371,10620.2,104.2539,0.12033333333333333,1.205,2.11,59.15901,24.52279,1757.771,35.0,1.095,0.978,-62.82,0
94,95,470.2085,473.7659,354.6727674,42.4453079,10317.85,103.3317,1.2096666666666667,1.427,3.54,52.25803,24.28869,1188.691,39.0,1.407,0.94,-29.58,0
103,104,473.4684,471.7103,354.672774,42.4452826,10115.68,102.7738,1.2159999999999997,1.367,2.84,52.29152,24.14048,1396.461,38.0,1.288,0.958,-33.41,0
105,106,476.6011,469.7304,354.672744,42.4452862,10269.59,102.4592,1.2223333333333333,1.412,3.34,52.52495,24.09636,1183.393,39.0,1.338,0.973,-30.72,0
98,99,479.7122,467.6224,354.6727875,42.4452925,10245.77,102.418,1.2286666666666666,1.441,3.34,52.70641,24.08242,1172.195,37.0,1.379,0.94,-35.37,0
99,100,482.8502,465.5889,354.672745,42.4452806,10619.54,102.6832,1.235,1.284,2.49,52.03199,24.14051,1531.817,39.0,1.306,0.892,-27.87,0
92,93,486.3125,463.6478,354.6727188,42.4452651,10074.1,102.4885,1.2413333333333332,1.632,5.33,52.57011,24.08623,1037.432,35.0,1.613,0.817,-24.03,0
114,115,572.9749,485.3825,354.6726808,42.4452155,7640.87,102.8741,1.2476666666666665,1.101,2.14,52.5422,24.17684,1278.474,28.0,1.017,0.863,-13.69,0
118,119,575.6904,483.9134,354.6726738,42.4452128,6918.609,102.8911,1.254,1.279,2.49,52.52714,24.15524,1229.729,29.0,1.131,0.891,-28.35,0
140,141,447.179,443.2679,354.6727092,42.4452286,6835.716,102.7901,1.2603333333333333,1.151,2.13,52.28264,24.18276,1071.107,25.0,1.006,0.885,-25.61,0
162,163,160.9857,449.2971,354.6726618,42.4452307,5374.117,102.8796,1.2666666666666666,1.193,2.02,51.59724,24.20811,874.277,27.0,1.027,0.938,4.27,0
100,101,893.6669,338.1213,354.6726823,42.4452332,10127.89,105.2426,0.012666666666666666,1.482,2.99,62.59159,24.72036,1126.487,45.0,1.546,0.991,-80.69,0
118,119,856.813,388.2254,354.672638,42.4452114,10539.79,103.973,0.12666666666666668,1.259,2.48,59.08605,24.43941,1615.891,36.0,1.201,0.898,-29.85,0
101,102,163.3818,447.7291,354.6727591,42.4452836,10561.96,102.9485,1.273,1.415,2.92,51.96677,24.21573,1305.599,35.0,1.321,0.958,-35.3,0
96,97,166.4084,445.4324,354.672644,42.4452352,10378.12,102.8324,1.2793333333333332,1.464,2.63,51.73218,24.16704,1099.482,45.0,1.408,1.056,-88.01,0
110,111,169.0086,443.4548,354.6727056,42.4452268,10256.05,102.1759,1.2856666666666667,1.359,2.97,51.55009,24.02549,1251.0,33.0,1.243,0.927,-30.53,0
112,113,172.0151,441.5972,354.6727023,42.4452324,10549.75,102.2967,1.2919999999999998,1.256,2.32,51.94235,24.07948,1552.814,34.0,1.167,0.937,-29.77,0
110,111,175.0688,439.6495,354.6726949,42.4452584,10447.05,102.7268,1.2983333333333333,1.325,2.85,52.07404,24.13369,1396.867,36.0,1.265,0.917,-29.21,0
112,113,178.1164,437.6418,354.6727242,42.4452458,10389.87,102.5825,1.3046666666666666,1.299,2.6,52.19992,24.10831,1582.924,33.0,1.2,0.915,-31.24,0
113,114,181.2541,435.3741,354.6727277,42.4452697,10533.37,102.2543,1.311,1.397,3.0,52.07061,24.03542,1311.277,38.0,1.298,0.955,-33.44,0
113,114,184.2852,433.6021,354.672734,42.445244,10742.54,102.0867,1.3173333333333332,1.304,2.9,51.79377,24.02153,1443.693,36.0,1.256,0.913,-29.2,0
110,111,187.548,431.4643,354.6727434,42.4452658,10469.21,102.5732,1.3236666666666665,1.321,2.91,51.54233,24.11039,1300.572,34.0,1.264,0.896,-32.78,0
112,113,190.6643,429.5439,354.6727999,42.4452837,10385.03,102.4609,1.33,1.426,2.99,51.55973,24.07123,1198.052,39.0,1.388,0.963,-34.27,0
116,117,854.8015,391.0229,354.6725947,42.4451884,10489.57,103.9644,0.133,1.344,3.27,58.93507,24.45902,1345.303,37.0,1.278,0.927,-44.3,0
118,119,193.7352,427.4516,354.6727382,42.4452352,10557.08,102.4796,1.3363333333333332,1.292,2.55,51.55246,24.0884,1315.652,35.0,1.226,0.949,-31.91,0
111,112,196.9677,425.5905,354.6727698,42.4452416,10424.87,102.19,1.3426666666666665,1.373,2.84,51.62271,24.01608,1402.963,40.0,1.294,0.996,-45.57,0
113,114,200.2573,423.6628,354.6727212,42.4452324,10459.81,102.612,1.349,1.318,2.83,51.68975,24.10674,1414.959,35.0,1.27,0.931,-28.13,0
121,122,203.3052,421.5942,354.6727315,42.4452319,10523.89,102.3572,1.3553333333333333,1.302,2.81,51.54932,24.08091,1423.597,38.0,1.282,0.937,-36.32,0
117,118,206.5687,419.5249,354.6727972,42.4452578,10592.61,102.4264,1.3616666666666666,1.274,2.31,51.59578,24.0972,1493.171,36.0,1.273,0.919,-38.0,0
116,117,209.8178,417.5642,354.6727244,42.4452605,10218.71,102.3339,1.3679999999999999,1.258,2.68,51.46606,24.05415,1416.637,35.0,1.231,0.89,-33.17,0
115,116,213.1194,415.6842,354.6726835,42.4452352,10039.71,102.5241,1.3743333333333332,1.276,2.65,51.40008,24.06483,1491.845,34.0,1.174,0.931,-29.91,0
116,117,216.3835,413.6159,354.6727259,42.4452483,10361.48,102.6852,1.3806666666666667,1.317,2.86,51.3847,24.141,1376.852,32.0,1.249,0.902,-29.65,0
123,124,219.6692,411.6658,354.6727311,42.4452425,10408.69,102.3983,1.3869999999999998,1.332,3.03,51.56274,24.05228,1310.947,34.0,1.236,0.937,-25.6,0
117,118,223.3568,409.6899,354.6727844,42.445267,10368.92,102.5652,1.3933333333333333,1.358,2.91,51.50816,24.09998,1598.979,38.0,1.328,0.921,-23.43,0
118,119,852.7472,393.7931,354.6726219,42.4452446,10874.49,104.1933,0.13933333333333334,1.248,2.36,58.22221,24.49987,1742.802,37.0,1.145,0.972,-50.17,0
125,126,226.9022,407.7812,354.6727048,42.4452252,10296.68,102.6371,1.3996666666666666,1.328,3.02,51.57264,24.14676,1362.903,36.0,1.236,0.943,-38.61,0
116,117,230.2816,405.7507,354.6727659,42.4452528,10345.83,102.6326,1.406,1.374,2.79,51.59676,24.12435,1464.009,43.0,1.362,1.002,-28.09,0
115,116,233.4042,403.7499,354.6726671,42.4452237,10082.67,101.9173,1.4123333333333332,1.352,2.74,51.43471,23.97741,1253.469,36.0,1.315,0.945,-34.11,0
121,122,237.0369,401.5984,354.6727115,42.4452423,10348.07,101.9355,1.4186666666666665,1.294,2.69,51.32776,23.98171,1516.448,34.0,1.209,0.897,-31.98,0
121,122,240.1707,399.7167,354.672719,42.4452259,10186.9,102.1936,1.425,1.274,2.55,51.11074,24.03391,1653.483,34.0,1.216,0.89,-37.01,0
117,118,243.6867,397.2811,354.6727144,42.4452463,10433.7,102.4606,1.4313333333333333,1.332,2.54,50.6971,24.05417,1375.33,36.0,1.244,0.97,-37.62,0
118,119,247.6624,395.2201,354.672697,42.4452288,10517.96,102.269,1.4376666666666664,1.203,2.23,51.37505,24.04739,1652.862,34.0,1.135,0.942,-42.17,0
123,124,250.8914,393.3908,354.6727467,42.4452222,10418.13,102.2505,1.444,1.245,2.78,50.99638,24.05156,1382.977,36.0,1.203,0.926,-14.46,0
109,110,254.4189,391.3679,354.6727291,42.4452854,10231.91,102.4834,1.4503333333333333,1.482,4.01,50.99121,24.08927,1192.726,38.0,1.464,0.904,-28.53,0
116,117,257.972,389.6108,354.6727367,42.4452438,10426.86,102.0027,1.4566666666666668,1.424,3.51,50.8476,23.97629,1175.039,37.0,1.416,0.931,-20.88,0
119,120,850.6718,396.4014,354.6726442,42.4451983,10676.82,104.0195,0.14566666666666664,1.239,2.56,58.8092,24.46766,1608.826,37.0,1.249,0.883,-39.13,0
116,117,261.4542,387.5821,354.6727728,42.4452562,10615.47,102.3295,1.4629999999999999,1.418,3.25,51.26271,24.05312,1297.459,40.0,1.377,0.968,-34.66,0
113,114,265.0192,385.8375,354.6727034,42.4452261,10392.91,102.0524,1.4693333333333332,1.293,2.49,51.10812,23.98797,1678.356,36.0,1.289,0.872,-26.97,0
124,125,268.4422,383.762,354.6727168,42.4452498,10200.66,102.5859,1.4756666666666667,1.328,2.93,51.72351,24.1006,1404.474,35.0,1.283,0.895,-26.47,0
116,117,272.0625,381.7919,354.6726952,42.4452031,10339.21,102.3581,1.482,1.344,2.79,51.54987,24.0726,1410.471,36.0,1.271,0.97,-34.11,0
114,115,275.1607,379.806,354.6727068,42.445248,10384.95,102.2914,1.4883333333333333,1.28,2.54,51.47463,24.05691,1649.156,36.0,1.246,0.909,-19.29,0
125,126,278.963,378.0935,354.6727075,42.4452342,10401.78,102.1549,1.4946666666666666,1.307,2.72,51.34209,24.01631,1420.76,33.0,1.212,0.913,-22.37,0
125,126,282.2431,376.2578,354.6727031,42.4452299,10433.8,101.7952,1.501,1.235,2.67,51.02513,23.94023,1390.23,35.0,1.246,0.881,-15.29,0
124,125,286.1176,374.5488,354.672742,42.4452259,10379.63,102.6235,1.5073333333333332,1.334,2.93,51.13122,24.10942,1470.437,39.0,1.338,0.931,-25.41,0
128,129,289.5734,372.466,354.6727472,42.445233,10212.24,101.9426,1.5136666666666665,1.261,2.78,51.02735,23.97065,1398.57,38.0,1.252,0.953,-16.19,0
120,121,293.2948,370.4297,354.6727138,42.4452378,10318.81,102.4675,1.52,1.413,3.22,51.55341,24.09832,1269.089,40.0,1.356,0.97,-28.94,0
123,124,848.4241,399.2879,354.6726346,42.445232,10330.06,103.8191,0.15199999999999997,1.131,2.39,58.6642,24.4162,1661.742,30.0,1.113,0.843,-44.84,0
128,129,296.5581,368.7831,354.672714,42.4452484,10273.0,101.9827,1.5263333333333333,1.237,2.43,51.61606,23.97159,1653.431,37.0,1.209,0.917,-16.94,0
121,122,300.0293,366.9982,354.672725,42.4452513,10134.91,102.3335,1.5326666666666666,1.361,2.98,51.41247,24.07534,1284.686,33.0,1.277,0.919,-22.5,0
118,119,303.4349,365.5048,354.6727528,42.445249,10308.01,102.2115,1.539,1.226,2.56,51.59641,24.03386,1554.462,34.0,1.202,0.947,-20.21,0
109,110,307.4592,363.5157,354.6729254,42.445467,10226.29,102.0005,1.5453333333333332,1.714,4.58,51.16936,23.95461,1063.124,42.0,1.806,0.905,-20.53,0
140,141,208.3326,418.2455,354.6726954,42.4452138,8700.604,102.6351,1.5516666666666667,1.208,2.31,51.4936,24.12068,1207.497,32.0,1.083,1.023,19.21,0
115,116,211.2027,416.9248,354.6727438,42.4452554,10258.5,102.2266,1.5579999999999998,1.341,2.89,51.28694,24.05018,1414.043,35.0,1.234,0.947,-31.51,0
113,114,214.3557,414.9132,354.6727066,42.4452363,10387.49,102.3629,1.5643333333333331,1.316,2.57,51.31073,24.05671,1538.744,33.0,1.186,0.945,-28.2,0
112,113,217.3722,413.168,354.6727013,42.4452346,10239.58,102.3651,1.5706666666666667,1.257,2.53,51.48937,24.06147,1480.349,36.0,1.181,0.948,-26.44,0
116,117,220.4981,411.3249,354.672686,42.4452068,10630.63,102.4779,1.577,1.259,2.75,51.10563,24.06672,1469.032,35.0,1.217,0.916,-17.54,0
120,121,223.819,409.5138,354.6727718,42.4452503,10426.23,102.4026,1.5833333333333333,1.329,2.84,50.57476,24.08732,1321.997,35.0,1.257,0.93,-40.27,0
120,121,846.1626,401.9169,354.6726511,42.4452413,10314.25,103.8856,0.15833333333333333,1.234,2.44,58.27414,24.42319,1659.869,32.0,1.117,0.885,-49.71,0
117,118,226.8769,407.8826,354.6727096,42.4452152,10306.24,102.3891,1.5896666666666666,1.306,2.41,50.64527,24.03314,1631.498,35.0,1.223,0.916,-26.71,0
110,111,230.3556,406.0027,354.6727076,42.4452201,10470.87,102.118,1.5959999999999999,1.45,3.58,50.94345,24.02038,1146.861,42.0,1.376,1.003,-26.02,0
121,122,233.6232,404.38,354.6727536,42.4452648,10445.72,102.3712,1.6023333333333334,1.297,2.72,51.04366,24.06291,1290.413,39.0,1.294,0.957,-22.97,0
112,113,236.9077,402.1231,354.6727162,42.4452368,10400.72,102.2474,1.6086666666666665,1.32,2.69,50.90662,24.00835,1370.48,40.0,1.289,0.977,-27.05,0
