,object_index,x,y,barycenter_ra,barycenter_dec,aperture_flux,aperture_flux_error,time,flux_radius,gaussian_fwhm,background,threshold,flux_max,isoarea_image,prof_rms_major_axis,prof_rms_minor_axis,pos_angle,flags
145,146,623.636,225.7353,354.7851659,42.6616874,26276.79,103.3987,0.7156666666666667,1.409,3.05,54.37553,24.31733,2931.508,51.0,1.359,1.016,-40.73,0
145,146,626.4192,223.3861,354.7852137,42.6617066,26704.26,103.2196,0.722,1.265,2.6,54.16162,24.2709,3513.389,51.0,1.247,0.997,-35.33,0
204,205,628.8099,221.3552,354.7851937,42.6616798,10165.56,102.992,0.7283333333333334,1.132,2.14,54.6014,24.22168,1636.059,28.0,1.045,0.875,-15.82,0
152,153,736.6719,452.2008,354.7851633,42.6616549,12543.87,103.8388,0.7346666666666666,1.085,1.71,55.18821,24.42517,2508.394,38.0,1.047,0.947,-84.54,0
111,112,738.7204,450.572,354.7852505,42.6617279,26541.3,103.0954,0.741,1.243,2.38,54.52465,24.24171,3670.445,51.0,1.266,0.953,-34.5,0
107,108,741.3838,447.9847,354.7852351,42.6617273,26532.84,103.2411,0.7473333333333333,1.274,2.55,54.47327,24.27168,3664.801,50.0,1.245,0.983,-36.42,0
110,111,744.2045,445.6195,354.7851901,42.6616984,26605.12,103.1928,0.7536666666666666,1.298,2.75,55.02046,24.2689,3456.482,54.0,1.318,0.979,-27.35,0
115,116,317.055,407.0114,354.7850587,42.6617017,26371.91,104.5521,0.07599999999999998,1.401,2.82,60.41473,24.58425,3177.37,56.0,1.35,1.08,-47.79,0
106,107,811.652,602.8572,354.785131,42.6617022,22175.53,103.5791,0.76,1.241,2.42,54.63817,24.35544,3050.928,45.0,1.169,0.975,-71.25,0
87,88,813.9367,600.7935,354.7851721,42.6617063,26595.14,102.875,0.7663333333333333,1.158,2.07,54.15013,24.18989,5080.295,47.0,1.138,0.872,-22.01,0
82,83,816.7446,598.532,354.7852123,42.6617315,26786.53,103.5339,0.7726666666666666,1.226,2.49,54.62391,24.3233,3691.406,43.0,1.236,0.879,-39.47,0
86,87,819.3842,596.1213,354.7851738,42.6617076,26776.51,103.169,0.7789999999999999,1.205,2.32,54.28712,24.2762,4167.014,48.0,1.149,0.915,-26.39,0
84,85,822.2136,593.806,354.7852006,42.6617328,26830.25,103.1499,0.7853333333333333,1.25,2.93,54.30563,24.2803,4070.254,47.0,1.23,0.877,-36.35,0
84,85,824.9722,591.5476,354.7852007,42.6617044,26991.92,102.9023,0.7916666666666666,1.138,2.45,54.603,24.19203,4661.97,47.0,1.171,0.865,-24.65,0
87,88,827.9498,589.2184,354.785193,42.6617325,26874.85,103.0783,0.7979999999999999,1.281,2.83,54.09427,24.22483,3729.753,57.0,1.278,0.971,-38.46,0
93,94,830.7843,586.918,354.7851645,42.6617084,27169.57,103.1078,0.8043333333333332,1.225,2.22,54.08447,24.25749,4811.244,45.0,1.178,0.892,-32.02,0
78,79,834.2,584.5363,354.7853684,42.6618458,27147.84,103.3121,0.8106666666666666,1.614,3.62,54.33884,24.30557,3299.366,60.0,1.559,1.147,-34.05,0
91,92,836.652,582.099,354.7851858,42.6617071,26949.59,103.5614,0.817,1.174,2.25,54.16714,24.30831,4277.275,47.0,1.072,0.995,-43.17,0
111,112,315.0605,409.7447,354.7850845,42.6617176,26427.92,104.1614,0.08233333333333333,1.33,2.61,60.03342,24.48803,3758.614,54.0,1.264,1.074,-54.18,0
93,94,839.2928,579.6932,354.7852074,42.6617131,26687.63,102.8339,0.8233333333333334,1.233,2.57,54.12877,24.14607,4144.38,45.0,1.206,0.903,-30.29,0
92,93,842.2047,577.481,354.785182,42.6617297,26843.24,102.7562,0.8296666666666666,1.158,2.24,54.17426,24.18764,4379.316,44.0,1.141,0.891,-35.64,0
88,89,844.8693,575.149,354.7851745,42.6617055,26734.72,102.7979,0.836,1.204,2.26,54.45296,24.15466,4694.46,49.0,1.172,0.91,-18.29,0
84,85,847.9089,572.7525,354.7851907,42.6617184,26787.06,103.2149,0.8423333333333333,1.251,2.95,54.50198,24.24836,3984.86,47.0,1.204,0.884,-30.94,0
88,89,851.1496,570.3416,354.7851909,42.661735,26771.35,103.2019,0.8486666666666667,1.29,2.49,54.4759,24.26676,3678.99,51.0,1.214,1.01,-33.37,0
95,96,853.7403,568.0715,354.7852189,42.6617318,26893.27,103.3686,0.855,1.288,3.03,54.67461,24.28018,3862.125,47.0,1.274,0.873,-34.98,0
89,90,856.6457,565.7508,354.7852096,42.6617294,26703.17,103.0004,0.8613333333333333,1.221,2.83,54.42856,24.21937,4105.328,46.0,1.217,0.861,-33.34,0
86,87,859.575,563.3144,354.7852917,42.6617642,26776.46,103.119,0.8676666666666667,1.35,3.09,53.9684,24.25156,3503.302,49.0,1.381,0.898,-42.98,0
96,97,862.4417,561.3363,354.7851993,42.6617166,27000.8,103.1632,0.874,1.142,2.58,54.1467,24.25335,4342.659,44.0,1.174,0.861,-24.38,0
96,97,865.3455,559.0366,354.7851999,42.6617444,27001.43,102.7246,0.8803333333333332,1.253,2.84,54.29239,24.15024,3832.424,45.0,1.218,0.87,-38.7,0
112,113,312.9112,412.421,354.7850889,42.6616967,26343.35,104.2073,0.08866666666666666,1.377,2.7,60.16513,24.51184,3101.268,56.0,1.342,1.094,-46.03,0
92,93,868.3402,556.965,354.7851902,42.6617071,26997.91,103.3256,0.8866666666666667,1.19,2.44,54.45824,24.29154,4267.702,48.0,1.173,0.899,-31.86,0
93,94,871.3005,554.6418,354.7851756,42.6616975,26919.81,103.0404,0.8929999999999999,1.143,2.48,54.33697,24.19883,4794.74,44.0,1.161,0.847,-29.61,0
97,98,874.118,552.5536,354.785205,42.6617069,26533.19,103.1516,0.8993333333333333,1.152,2.47,54.21815,24.25064,4497.036,45.0,1.151,0.843,-32.63,0
88,89,877.0433,550.153,354.7851815,42.6617075,27331.95,103.1617,0.9056666666666666,1.219,2.42,54.36223,24.253,4699.099,49.0,1.177,0.882,-31.52,0
78,79,880.418,547.6843,354.7855403,42.6619081,26758.28,103.5254,0.9119999999999999,1.762,5.76,54.02246,24.35144,2464.314,68.0,1.809,1.154,-43.4,0
89,90,883.023,545.3387,354.7851929,42.6617131,26868.78,102.6399,0.9183333333333333,1.216,2.51,53.92294,24.13033,3833.128,50.0,1.189,0.927,-47.06,0
91,92,885.8481,542.8493,354.7851692,42.6616948,27012.65,102.9861,0.9246666666666666,1.289,2.94,54.10858,24.216,4014.891,53.0,1.279,0.922,-38.59,0
98,99,888.789,540.3406,354.7851764,42.6616809,26854.92,103.2914,0.931,1.191,2.37,54.48643,24.28349,4616.786,49.0,1.184,0.926,-34.22,0
94,95,894.7762,536.0084,354.7852157,42.6617145,27031.27,103.021,0.9436666666666665,1.194,2.27,54.23912,24.22422,4705.573,48.0,1.12,0.906,-27.39,0
96,97,897.8986,534.0439,354.7852267,42.6617401,26831.18,102.7962,0.95,1.302,2.89,53.83768,24.13722,3915.728,49.0,1.274,0.914,-32.51,0
111,112,310.7015,415.3971,354.7850882,42.6617321,26321.7,103.6028,0.095,1.249,2.17,60.24371,24.37395,3933.773,51.0,1.197,1.085,-57.1,0
90,91,900.8571,531.5547,354.785241,42.6617308,26829.12,102.8775,0.9563333333333333,1.165,2.44,54.16675,24.19048,4015.793,44.0,1.161,0.855,-32.47,0
91,92,903.8704,529.245,354.7852439,42.6617342,26972.28,103.1469,0.9626666666666667,1.246,2.65,53.41373,24.24952,4505.345,48.0,1.249,0.875,-37.97,0
95,96,906.9746,527.0287,354.7852167,42.6617337,26897.35,102.7756,0.969,1.262,2.79,53.25806,24.15796,4484.49,48.0,1.187,0.912,-36.6,0
97,98,910.1968,524.6524,354.7852708,42.6617138,26702.88,102.8632,0.9753333333333333,1.257,2.81,53.52559,24.19997,3693.013,56.0,1.279,0.957,-39.29,0
93,94,913.0551,522.3026,354.7853692,42.6617592,26778.19,103.2613,0.9816666666666667,1.379,3.06,53.7672,24.25071,3138.769,55.0,1.409,0.952,-40.52,0
95,96,916.1134,520.067,354.7852995,42.6617512,26589.37,102.9869,0.9879999999999999,1.282,2.93,53.75417,24.18626,3944.234,51.0,1.278,0.906,-26.01,0
98,99,919.095,517.8785,354.7852719,42.6617316,26676.08,103.134,0.9943333333333334,1.277,2.85,53.81023,24.22081,4155.675,46.0,1.212,0.892,-29.22,0
96,97,922.2335,515.5219,354.7852428,42.661744,26717.04,102.9057,1.0006666666666666,1.237,2.7,53.441,24.20568,3709.087,51.0,1.257,0.913,-33.4,0
95,96,925.3829,513.4354,354.7853005,42.6617843,26509.93,102.8982,1.007,1.293,2.81,53.2493,24.18679,3819.666,46.0,1.319,0.879,-32.91,0
106,107,928.5732,511.0373,354.7852294,42.6617081,27092.79,102.9648,1.0133333333333334,1.236,2.38,53.32016,24.20243,4289.403,53.0,1.195,0.955,-31.78,0
116,117,308.5853,418.1039,354.7851184,42.6617064,26269.92,104.1292,0.10133333333333333,1.404,2.86,59.70073,24.50214,3849.383,54.0,1.373,1.025,-54.62,0
95,96,931.5422,509.0327,354.7852318,42.6617312,26949.1,102.8902,1.0196666666666665,1.258,2.73,53.14647,24.19775,3950.669,50.0,1.254,0.891,-30.71,0
102,103,934.4252,506.6911,354.7852376,42.6617168,27021.51,102.9862,1.026,1.141,2.52,53.23058,24.21602,4668.789,47.0,1.195,0.84,-23.84,0
101,102,937.6688,504.4398,354.7852715,42.6617329,27169.99,102.7047,1.0323333333333333,1.201,2.7,52.76006,24.14556,3909.823,49.0,1.256,0.874,-38.13,0
103,104,940.8916,502.2824,354.7852597,42.6617443,27081.48,102.7705,1.0386666666666666,1.226,2.78,53.00501,24.13117,3942.706,49.0,1.202,0.899,-30.58,0
99,100,943.9516,500.0048,354.7852616,42.6617654,27083.95,102.5662,1.045,1.33,3.54,53.14143,24.13007,3741.847,46.0,1.293,0.886,-35.71,0
101,102,947.5551,497.9673,354.7852558,42.6617106,27062.64,102.7344,1.0513333333333332,1.153,2.16,53.44372,24.14829,4748.861,46.0,1.122,0.888,-31.82,0
104,105,950.5262,495.7343,354.7852738,42.6617498,26730.32,102.6589,1.0576666666666668,1.209,2.56,52.84246,24.10499,4343.936,45.0,1.206,0.855,-37.31,0
108,109,953.5289,493.5953,354.7852599,42.6617373,26510.95,102.8203,1.064,1.203,2.51,53.10757,24.18559,3934.43,46.0,1.189,0.918,-29.31,0
105,106,956.7339,491.3973,354.7852433,42.6617088,26766.68,102.9717,1.0703333333333331,1.178,2.55,53.45735,24.2169,4180.905,45.0,1.19,0.861,-26.72,0
99,100,960.0208,489.0987,354.7852448,42.6616996,26818.52,102.8065,1.0766666666666667,1.329,2.54,52.97276,24.18233,3855.221,50.0,1.294,0.982,-42.18,0
110,111,306.5615,420.7762,354.7850936,42.6617388,26618.72,103.9912,0.10766666666666666,1.246,2.21,59.37623,24.4437,4608.806,55.0,1.205,1.068,-41.55,0
109,110,963.1726,486.8846,354.7852042,42.6617206,26556.68,102.4897,1.083,1.188,2.06,53.32605,24.10783,4820.943,53.0,1.122,0.97,-35.44,0
103,104,966.1675,484.9873,354.7852309,42.6617372,26486.34,102.7772,1.0893333333333333,1.257,2.56,53.05258,24.1498,4190.602,48.0,1.199,0.93,-36.79,0
104,105,969.2686,482.4385,354.7852574,42.6617408,26742.63,102.6894,1.0956666666666666,1.244,2.59,52.98546,24.14196,3410.986,47.0,1.236,0.923,-29.53,0
102,103,972.9543,480.2096,354.7851994,42.6617124,26884.01,103.0835,1.1019999999999999,1.238,2.06,53.46179,24.24319,4601.814,50.0,1.147,1.003,-38.46,0
105,106,976.122,477.9664,354.7852302,42.6617451,26771.89,102.6661,1.1083333333333334,1.338,3.12,53.05514,24.14931,3361.369,46.0,1.274,0.907,-28.5,0
107,108,978.9208,475.7361,354.7852857,42.6617509,26873.39,102.5073,1.1146666666666667,1.267,2.63,52.53356,24.08213,3895.969,47.0,1.219,0.91,-29.69,0
111,112,981.9377,473.8213,354.7852335,42.6617009,27062.58,103.2248,1.121,1.232,2.14,53.13935,24.27643,4701.173,48.0,1.166,0.94,-18.62,0
111,112,985.7638,471.5001,354.7853129,42.6617715,26923.56,102.8755,1.1273333333333333,1.368,3.13,52.87309,24.18999,3457.403,53.0,1.365,0.96,-30.46,0
101,102,988.9572,469.1831,354.7852492,42.6617368,27230.45,102.4608,1.1336666666666666,1.269,2.51,52.90269,24.08397,4055.613,47.0,1.215,0.93,-43.16,0
107,108,991.9277,467.1625,354.7852175,42.661716,27006.49,102.6297,1.14,1.263,2.61,53.23169,24.14503,4392.373,47.0,1.207,0.894,-31.11,0
110,111,304.5135,423.6354,354.7850622,42.6617085,26463.32,104.0266,0.11399999999999999,1.374,2.7,59.34469,24.45634,3280.888,52.0,1.307,1.059,-60.01,0
102,103,995.1624,465.3478,354.7852482,42.6617343,27249.07,102.6152,1.1463333333333332,1.311,2.88,52.54824,24.12453,3388.237,53.0,1.309,0.943,-26.48,0
111,112,998.3297,463.0083,354.7852506,42.66174,27031.42,102.4615,1.1526666666666667,1.278,2.7,52.9445,24.10546,3995.732,52.0,1.257,0.913,-46.81,0
113,114,302.26,426.185,354.7850901,42.6617221,26650.4,104.2908,0.12033333333333333,1.34,2.53,59.21109,24.52279,3143.795,55.0,1.278,1.096,-55.52,0
169,170,718.3237,419.2462,354.7851729,42.661704,13791.26,102.9889,1.2666666666666666,1.162,2.02,51.4883,24.20811,2154.209,42.0,1.123,0.981,6.07,0
91,92,337.1197,378.9587,354.7851168,42.6617023,25689.25,105.1868,0.012666666666666666,1.626,3.17,62.89108,24.72036,2348.943,77.0,1.772,1.207,-83.7,0
107,108,300.1475,428.8871,354.7850893,42.6617157,26712.24,104.0281,0.12666666666666668,1.401,2.92,59.22387,24.43941,3204.132,56.0,1.344,1.121,-46.55,0
109,110,720.7744,417.7103,354.785255,42.6617525,26353.26,102.9485,1.273,1.355,2.89,51.54215,24.21573,3340.094,53.0,1.346,1.009,-32.89,0
104,105,723.7857,415.4722,354.7851158,42.6617101,26113.19,102.7415,1.2793333333333332,1.408,2.54,51.31377,24.16704,3178.543,60.0,1.432,1.094,-84.59,0
120,121,726.3969,413.4361,354.7852039,42.6616981,26256.09,102.1397,1.2856666666666667,1.299,2.86,51.06284,24.02549,3628.391,50.0,1.301,0.952,-27.1,0
121,122,729.3327,411.6073,354.7851852,42.6616832,26453.31,102.3873,1.2919999999999998,1.164,2.22,51.52257,24.07948,4315.43,48.0,1.192,0.939,-27.15,0
120,121,732.3715,409.6351,354.7851895,42.6617004,26635.49,102.6905,1.2983333333333333,1.261,2.79,51.72668,24.13369,3707.242,49.0,1.253,0.962,-26.21,0
122,123,735.4692,407.6253,354.785223,42.6617259,26616.57,102.5099,1.3046666666666666,1.238,2.58,51.56186,24.10831,4188.879,54.0,1.264,0.98,-37.72,0
124,125,738.6033,405.3679,354.7852079,42.6617422,26587.97,102.2181,1.311,1.306,2.88,51.48438,24.03542,3780.445,55.0,1.34,0.941,-29.58,0
124,125,741.6677,403.6113,354.7852172,42.6617405,26140.33,102.1409,1.3173333333333332,1.234,2.82,51.44286,24.02153,3777.87,52.0,1.275,0.917,-26.65,0
121,122,744.8885,401.462,354.7852092,42.6617195,26121.09,102.6276,1.3236666666666665,1.298,2.7,51.08755,24.11039,3374.87,50.0,1.323,0.934,-34.68,0
122,123,747.9523,399.5765,354.7852599,42.6617531,26379.97,102.3885,1.33,1.382,2.88,51.19477,24.07123,3641.771,50.0,1.366,0.964,-36.63,0
106,107,298.1938,431.6448,354.7850685,42.6616873,26940.36,104.0012,0.133,1.428,2.87,59.25394,24.45902,3233.579,55.0,1.359,1.082,-46.63,0
128,129,751.0624,397.5207,354.7851898,42.6617165,26426.24,102.5521,1.3363333333333332,1.266,2.5,51.34298,24.0884,3693.101,46.0,1.221,0.943,-32.69,0
122,123,754.3618,395.6631,354.7852336,42.6617578,26388.65,102.1178,1.3426666666666665,1.306,2.78,51.39133,24.01608,3956.176,56.0,1.319,0.99,-39.89,0
124,125,757.6086,393.6817,354.7851893,42.6617071,26736.44,102.4488,1.349,1.289,2.68,51.25892,24.10674,3845.973,54.0,1.289,0.965,-24.85,0
129,130,760.7297,391.6682,354.7851785,42.661727,26895.96,102.5021,1.3553333333333333,1.223,2.74,51.0114,24.08091,3903.491,48.0,1.222,0.906,-34.45,0
125,126,763.8944,389.579,354.7852698,42.6617291,26786.38,102.4264,1.3616666666666666,1.257,2.34,51.35238,24.0972,4367.93,55.0,1.317,0.992,-39.08,0
127,128,767.159,387.5937,354.7851928,42.6617341,26495.14,102.2977,1.3679999999999999,1.214,2.75,50.99393,24.05415,4280.403,46.0,1.22,0.894,-33.7,0
125,126,770.4724,385.7156,354.78518,42.6617144,26655.19,102.506,1.3743333333333332,1.219,2.55,51.24118,24.06483,4213.363,51.0,1.215,0.943,-25.16,0
124,125,773.707,383.6807,354.7851915,42.6617298,26566.56,102.8123,1.3806666666666667,1.273,2.9,51.0167,24.141,3531.909,45.0,1.276,0.909,-31.54,0
133,134,776.9852,381.7563,354.7851701,42.6617238,26723.99,102.3079,1.3869999999999998,1.295,2.8,51.25229,24.05228,3832.692,48.0,1.281,0.916,-21.47,0
126,127,780.6732,379.7957,354.7852386,42.6617534,26772.03,102.4383,1.3933333333333333,1.307,2.82,51.22356,24.09998,4276.635,54.0,1.342,0.922,-19.13,0
108,109,296.1268,434.4493,354.7850692,42.6617087,26167.99,104.2855,0.13933333333333334,1.347,2.62,58.24324,24.49987,3510.15,53.0,1.265,1.093,-47.65,0
134,135,784.2706,377.8399,354.7851994,42.6617345,26467.45,102.6916,1.3996666666666666,1.268,2.85,51.14021,24.14676,3636.613,48.0,1.276,0.904,-30.68,0
123,124,787.6541,375.8387,354.7852332,42.661754,26575.86,102.5963,1.406,1.322,2.7,51.38465,24.12435,3845.27,62.0,1.413,1.023,-34.28,0
125,126,790.8132,373.779,354.7851409,42.661693,26614.72,101.9894,1.4123333333333332,1.314,2.54,51.05669,23.97741,4049.076,56.0,1.34,1.001,-31.15,0
132,133,794.4012,371.6663,354.7852053,42.6617413,26764.09,101.9536,1.4186666666666665,1.263,2.79,50.96802,23.98171,4136.524,45.0,1.256,0.908,-28.45,0
130,131,797.5435,369.8169,354.7851856,42.6617205,26625.69,102.2478,1.425,1.244,2.51,50.80907,24.03391,4017.505,50.0,1.26,0.909,-35.69,0
126,127,801.0382,367.3646,354.7851804,42.6617271,26875.66,102.4245,1.4313333333333333,1.278,2.51,50.29129,24.05417,3695.338,48.0,1.264,0.956,-31.35,0
127,128,805.0828,365.2902,354.7851833,42.6617254,26744.33,102.4136,1.4376666666666664,1.142,2.06,51.04329,24.04739,4450.923,51.0,1.129,0.954,-27.82,0
133,134,808.2799,363.5315,354.7851715,42.661716,26823.78,102.4133,1.444,1.182,2.67,50.36868,24.05156,4230.488,50.0,1.195,0.923,-10.74,0
116,117,811.7709,361.4659,354.7852382,42.6617742,26615.76,102.4652,1.4503333333333333,1.434,3.64,50.53839,24.08927,3198.876,51.0,1.449,0.923,-30.13,0
123,124,815.3741,359.7266,354.785197,42.6617395,26651.55,101.9486,1.4566666666666668,1.388,3.61,50.44303,23.97629,3122.143,50.0,1.384,0.901,-24.05,0
108,109,294.0313,437.034,354.7851153,42.6617031,26878.15,104.1115,0.14566666666666664,1.396,2.57,59.14542,24.46766,3568.386,58.0,1.333,1.093,-41.72,0
124,125,818.8407,357.7081,354.7852148,42.6617494,26560.96,102.3657,1.4629999999999999,1.326,3.3,50.99502,24.05312,3342.986,49.0,1.327,0.903,-31.53,0
122,123,822.3602,355.9565,354.7851777,42.6617137,26810.36,102.0885,1.4693333333333332,1.223,2.36,50.8165,23.98797,4344.967,55.0,1.219,0.975,-21.66,0
134,135,825.8003,353.8821,354.7851754,42.6617264,26551.79,102.3501,1.4756666666666667,1.28,2.72,51.29145,24.1006,4125.705,48.0,1.271,0.883,-24.56,0
125,126,829.4441,351.9289,354.7851795,42.6616863,26625.77,102.3762,1.482,1.297,2.66,50.9158,24.0726,3808.811,48.0,1.266,0.959,-25.22,0
123,124,832.5506,349.8881,354.7851804,42.6617311,26678.97,102.3819,1.4883333333333333,1.241,2.46,51.01664,24.05691,4228.117,48.0,1.217,0.91,-19.2,0
133,134,836.3445,348.2585,354.7851642,42.6617273,26647.45,102.1368,1.4946666666666666,1.212,2.57,50.88524,24.01631,3806.45,53.0,1.234,0.941,-20.92,0
133,134,839.5979,346.3776,354.7851721,42.6617065,26869.99,101.7592,1.501,1.156,2.62,50.61529,23.94023,3882.402,50.0,1.189,0.916,-18.59,0
133,134,843.5096,344.6923,354.7851959,42.6617221,26738.84,102.6778,1.5073333333333332,1.26,2.9,50.54814,24.10942,3961.374,50.0,1.313,0.901,-23.35,0
137,138,846.9604,342.5995,354.7852004,42.6616891,26406.45,101.8885,1.5136666666666665,1.249,2.79,50.50865,23.97065,3793.221,47.0,1.214,0.936,-28.87,0
127,128,850.6892,340.5699,354.7851504,42.6616855,27247.36,102.5037,1.52,1.352,3.22,50.9508,24.09832,3430.669,50.0,1.349,0.946,-31.19,0
111,112,291.7237,439.9523,354.7851302,42.6617248,26030.79,103.8926,0.15199999999999997,1.323,2.65,58.82622,24.4162,4130.669,49.0,1.264,1.024,-40.92,0
137,138,853.9328,338.9305,354.7851655,42.6616855,26818.97,102.0728,1.5263333333333333,1.169,2.3,50.89973,23.97159,5096.257,45.0,1.157,0.846,-14.92,0
130,131,857.3804,337.1501,354.7851608,42.6617048,26863.2,102.4241,1.5326666666666666,1.307,3.07,50.97499,24.07534,3949.309,49.0,1.287,0.909,-24.01,0
126,127,860.8433,335.657,354.7852037,42.6617069,26762.39,102.2115,1.539,1.217,2.36,51.25175,24.03386,4323.967,53.0,1.268,0.913,-21.88,0
116,117,864.8107,333.6727,354.7853806,42.6619146,26448.22,101.8384,1.5453333333333332,1.642,4.95,50.78763,23.95461,3279.701,56.0,1.777,0.911,-19.72,0
150,151,765.674,388.1203,354.7851509,42.6616805,22026.81,102.7439,1.5516666666666667,1.163,2.11,50.94659,24.12068,4047.94,47.0,1.161,0.927,-27.28,0
124,125,768.5529,386.8338,354.7851936,42.661738,26688.07,102.299,1.5579999999999998,1.266,2.82,50.96919,24.05018,3774.546,53.0,1.253,0.935,-30.67,0
122,123,771.7062,384.7536,354.7851795,42.6617086,26561.25,102.4534,1.5643333333333331,1.226,2.24,50.75775,24.05671,4427.459,47.0,1.212,0.916,-23.84,0
122,123,774.7115,383.0136,354.7851787,42.6617014,26884.09,102.2927,1.5706666666666667,1.228,2.48,50.78746,24.06147,4595.203,50.0,1.225,0.92,-28.53,0
124,125,777.8969,381.2199,354.7851477,42.6616987,26629.53,102.2787,1.577,1.212,2.54,50.91721,24.06672,4359.92,46.0,1.18,0.909,-10.76,0
131,132,781.1281,379.3988,354.7852123,42.6617369,26501.58,102.4026,1.5833333333333333,1.261,2.66,50.25013,24.08732,3586.738,51.0,1.253,0.952,-37.95,0
108,109,289.5581,442.5565,354.7851287,42.6617147,26402.47,103.904,0.15833333333333333,1.321,2.42,58.45257,24.42319,3504.78,53.0,1.296,1.038,-62.28,0
127,128,784.2899,377.7241,354.7851826,42.661719,26328.04,102.371,1.5896666666666666,1.225,2.51,50.14254,24.03314,4388.294,48.0,1.232,0.9,-23.95,0
120,121,787.7438,375.8512,354.785192,42.6617211,26470.0,102.1541,1.5959999999999999,1.419,3.28,50.64139,24.02038,3369.82,57.0,1.372,1.046,-26.54,0
131,132,790.9302,374.2783,354.7852008,42.6617369,26564.07,102.4617,1.6023333333333334,1.247,2.89,50.54113,24.06291,3585.075,54.0,1.282,0.924,-20.49,0
120,121,794.2256,372.0084,354.7851961,42.6617362,26445.5,102.121,1.6086666666666665,1.29,2.61,50.47034,24.00835,3951.394,48.0,1.26,0.958,-29.53,0
132,133,797.6901,370.7891,354.7851865,42.6617084,26661.29,102.3436,1.615,1.265,2.55,50.70322,24.0692,4101.572,50.0,1.262,0.919,-22.27,0
129,130,801.3951,368.5854,354.785164,42.6617148,26689.14,101.6128,1.6213333333333333,1.165,2.52,50.95262,23.91426,4121.782,50.0,1.229,0.904,-20.36,0
121,122,804.6705,366.9841,354.7851734,42.6617134,26487.15,102.2278,1.6276666666666666,1.309,2.86,50.97154,24.04621,3779.124,55.0,1.317,0.943,-23.13,0
121,122,808.3138,365.2131,354.7851969,42.6617461,26287.88,102.0912,1.634,1.293,3.12,50.46148,24.01833,3346.373,48.0,1.332,0.889,-20.28,0
128,129,811.8658,363.6579,354.7851863,42.6617223,26468.37,102.2234,1.6403333333333332,1.22,2.59,50.4939,24.01118,4148.895,45.0,1.236,0.865,-23.12,0
133,134,815.6635,361.7267,354.785217,42.6617102,26586.79,102.1589,1.6466666666666667,1.323,3.02,50.43402,24.00027,3553.989,50.0,1.298,0.938,-19.67,0
98,99,287.2472,445.2586,354.7851055,42.6617221,26252.99,103.8345,0.16466666666666666,1.524,2.86,58.76149,24.41119,2458.103,59.0,1.386,1.208,-51.96,0
